,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,362.405,238.567,25.088,44.464,2.770,0.021,0.000,0.021,22.718,401.441,-39.036,193.239,154.203,0.555,0.268,0.198,0.215,0.376,0.000,0.000,0.000,0.376,0.031,0.349,1.053,0.031,0.013,0.010,0.008,0.030,0.048,0.784,0.030,0.027,0.506,184.547,45.988,
2015-2045_DJF,298.031,181.776,17.078,58.384,2.535,0.015,0.000,0.015,13.202,350.949,-52.918,147.238,94.321,0.340,0.142,0.125,0.114,0.208,0.000,0.000,0.000,0.208,0.006,0.235,1.128,0.010,0.000,0.002,0.008,0.006,0.010,0.810,0.010,-0.027,0.366,133.551,44.075,2030.005
2015-2045_MAM,349.816,273.247,25.490,31.799,2.885,0.016,0.000,0.016,22.331,398.102,-48.286,221.330,173.044,0.623,0.314,0.196,0.239,0.300,0.000,0.000,0.000,0.300,0.009,0.284,0.624,0.009,0.000,0.003,0.006,0.009,0.017,0.602,0.009,0.016,0.389,141.827,34.982,2030.000
2015-2045_JJA,443.448,281.274,32.424,40.916,3.270,0.028,0.000,0.028,32.644,456.442,-12.994,227.832,214.838,0.773,0.385,0.277,0.320,0.587,0.000,0.000,0.000,0.587,0.056,0.516,1.226,0.047,0.022,0.019,0.006,0.053,0.084,0.632,0.046,0.071,0.666,242.935,37.736,2030.000
2015-2045_SON,357.024,216.637,25.208,47.053,2.381,0.025,0.000,0.025,22.510,399.273,-42.249,175.476,133.227,0.480,0.230,0.194,0.185,0.405,0.000,0.000,0.000,0.405,0.053,0.360,1.236,0.057,0.028,0.018,0.011,0.053,0.079,1.094,0.057,0.046,0.601,219.270,67.356,2030.000
2045-2075_annual,364.236,240.712,25.505,42.838,2.795,0.017,0.000,0.017,23.203,404.118,-39.882,194.976,155.095,0.558,0.275,0.202,0.217,0.294,0.000,0.000,0.000,0.294,0.012,0.281,0.785,0.012,0.001,0.005,0.006,0.012,0.025,0.553,0.012,0.012,0.418,152.555,45.528,
2045-2075_DJF,299.594,183.751,17.572,56.076,2.559,0.017,0.000,0.017,13.617,352.979,-53.385,148.838,95.454,0.344,0.149,0.128,0.117,0.200,0.000,0.000,0.000,0.200,0.006,0.191,0.839,0.008,0.000,0.002,0.006,0.006,0.012,0.558,0.007,0.009,0.397,144.739,72.299,2060.000
2045-2075_MAM,352.464,275.438,25.726,32.184,2.873,0.015,0.000,0.015,22.677,400.010,-47.546,223.105,175.559,0.632,0.316,0.199,0.244,0.258,0.000,0.000,0.000,0.258,0.006,0.254,0.569,0.007,0.000,0.002,0.005,0.006,0.012,0.500,0.007,0.003,0.362,132.078,36.722,2060.000
2045-2075_JJA,442.390,282.112,32.837,40.281,3.351,0.022,0.000,0.022,33.149,459.468,-17.079,228.510,211.432,0.761,0.389,0.282,0.316,0.443,0.000,0.000,0.000,0.443,0.019,0.416,0.835,0.015,0.001,0.009,0.004,0.018,0.042,0.405,0.013,0.027,0.536,195.508,38.843,2060.000
2045-2075_SON,361.218,220.224,25.735,43.068,2.386,0.016,0.000,0.016,23.185,403.017,-41.799,178.381,136.583,0.492,0.243,0.199,0.191,0.273,0.000,0.000,0.000,0.273,0.018,0.263,0.900,0.020,0.005,0.008,0.008,0.019,0.035,0.752,0.019,0.010,0.377,137.581,34.647,2060.000
2070-2100_annual,362.902,240.866,25.387,43.031,2.783,0.019,0.000,0.019,23.071,403.423,-40.521,195.102,154.581,0.556,0.273,0.201,0.216,0.316,0.000,0.000,0.000,0.316,0.012,0.303,0.849,0.012,0.001,0.005,0.006,0.012,0.026,0.609,0.011,0.013,0.464,169.347,54.409,
2070-2100_DJF,297.920,183.872,17.275,55.847,2.553,0.020,0.000,0.020,13.323,351.560,-53.640,148.936,95.297,0.343,0.147,0.126,0.116,0.253,0.000,0.000,0.000,0.253,0.010,0.241,1.069,0.010,0.000,0.005,0.006,0.010,0.023,0.564,0.010,0.012,0.471,172.027,80.499,2084.997
2070-2100_MAM,352.478,276.435,25.732,33.160,2.838,0.019,0.000,0.019,22.711,400.186,-47.708,223.912,176.205,0.634,0.314,0.199,0.245,0.337,0.000,0.000,0.000,0.337,0.013,0.324,0.751,0.013,0.002,0.005,0.007,0.012,0.023,0.646,0.013,0.013,0.455,166.132,42.865,2085.000
2070-2100_JJA,441.655,281.484,32.823,40.106,3.370,0.023,0.000,0.023,33.136,459.384,-17.729,228.002,210.272,0.757,0.389,0.282,0.315,0.393,0.000,0.000,0.000,0.393,0.011,0.372,0.728,0.010,0.000,0.004,0.006,0.011,0.022,0.554,0.009,0.021,0.556,203.116,64.085,2085.000
2070-2100_SON,358.253,220.352,25.563,43.263,2.362,0.016,0.000,0.016,22.923,401.542,-43.289,178.485,135.197,0.487,0.240,0.197,0.188,0.280,0.000,0.000,0.000,0.280,0.014,0.275,0.854,0.014,0.001,0.007,0.007,0.014,0.036,0.670,0.014,0.005,0.372,135.798,30.430,2085.000
