,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,351.515,242.283,24.567,49.670,4.510,0.014,0.000,0.014,21.513,394.115,-42.600,196.249,153.649,0.553,0.260,0.188,0.211,0.195,0.000,0.000,0.000,0.195,0.023,0.176,0.624,0.023,0.014,0.006,0.003,0.023,0.026,0.318,0.022,0.019,0.345,126.026,53.644,
2015-2045_DJF,300.073,197.669,19.405,38.989,2.889,0.006,0.000,0.006,14.334,356.541,-56.468,160.112,103.644,0.373,0.197,0.141,0.131,0.122,0.000,0.000,0.000,0.122,0.002,0.146,0.717,0.003,0.000,0.000,0.003,0.002,0.003,0.296,0.003,-0.024,0.143,52.108,-2.237,2030.005
2015-2045_MAM,344.060,281.040,25.541,35.764,4.653,0.012,0.000,0.012,21.973,396.056,-51.996,227.642,175.646,0.632,0.341,0.196,0.243,0.227,0.000,0.000,0.000,0.227,0.032,0.195,0.643,0.031,0.018,0.009,0.003,0.036,0.041,0.294,0.030,0.032,0.294,107.416,25.393,2030.000
2015-2045_JJA,406.520,268.559,27.956,73.565,7.005,0.025,0.000,0.025,27.332,425.349,-18.829,217.533,198.704,0.715,0.271,0.221,0.283,0.243,0.000,0.000,0.000,0.243,0.020,0.218,0.524,0.019,0.010,0.005,0.003,0.012,0.026,0.302,0.018,0.025,0.593,216.284,130.000,2030.000
2015-2045_SON,354.447,220.769,25.276,50.162,3.451,0.014,0.000,0.014,22.281,397.831,-43.384,178.823,135.439,0.488,0.231,0.194,0.187,0.185,0.000,0.000,0.000,0.185,0.038,0.144,0.612,0.038,0.027,0.008,0.004,0.043,0.035,0.381,0.038,0.041,0.348,126.878,60.414,2030.000
2045-2075_annual,353.918,244.722,24.867,49.031,4.570,0.013,0.000,0.013,21.822,395.785,-41.866,198.225,156.359,0.563,0.266,0.191,0.216,0.171,0.000,0.000,0.000,0.171,0.022,0.149,0.480,0.022,0.013,0.005,0.003,0.020,0.024,0.271,0.021,0.022,0.305,111.392,49.297,
2045-2075_DJF,300.914,200.632,19.722,37.622,2.825,0.004,0.000,0.004,14.625,357.983,-57.068,162.512,105.443,0.380,0.201,0.144,0.134,0.093,0.000,0.000,0.000,0.093,0.001,0.091,0.397,0.003,0.000,0.000,0.003,0.001,0.002,0.295,0.003,0.002,0.107,39.121,4.930,2060.000
2045-2075_MAM,345.637,283.085,25.796,35.127,4.774,0.006,0.000,0.006,22.203,397.309,-51.672,229.299,177.627,0.639,0.349,0.199,0.247,0.121,0.000,0.000,0.000,0.121,0.010,0.113,0.332,0.010,0.004,0.004,0.002,0.008,0.017,0.200,0.009,0.008,0.146,53.432,8.819,2060.000
2045-2075_JJA,410.797,270.006,28.199,73.464,7.104,0.025,0.000,0.025,27.635,427.067,-16.270,218.705,202.435,0.729,0.275,0.224,0.289,0.256,0.000,0.000,0.000,0.256,0.026,0.224,0.561,0.023,0.014,0.008,0.002,0.018,0.034,0.167,0.022,0.032,0.589,214.844,124.839,2060.000
2045-2075_SON,357.340,224.092,25.661,49.700,3.531,0.016,0.000,0.016,22.695,400.098,-42.759,181.515,138.756,0.500,0.239,0.198,0.193,0.213,0.000,0.000,0.000,0.213,0.049,0.168,0.629,0.049,0.036,0.009,0.004,0.052,0.042,0.425,0.049,0.045,0.375,137.055,57.836,2060.000
2070-2100_annual,352.958,245.354,24.766,48.810,4.612,0.011,0.000,0.011,21.725,395.262,-42.304,198.736,156.433,0.563,0.267,0.190,0.216,0.151,0.000,0.000,0.000,0.151,0.009,0.142,0.428,0.009,0.005,0.002,0.002,0.011,0.010,0.227,0.008,0.009,0.270,98.617,43.936,
2070-2100_DJF,300.139,200.069,19.564,37.213,2.843,0.005,0.000,0.005,14.486,357.309,-57.169,162.056,104.887,0.378,0.201,0.143,0.133,0.114,0.000,0.000,0.000,0.114,0.002,0.114,0.468,0.002,0.000,0.000,0.002,0.002,0.004,0.196,0.002,0.000,0.127,46.412,4.188,2084.997
2070-2100_MAM,345.291,284.287,25.750,36.190,4.869,0.008,0.000,0.008,22.218,397.373,-52.081,230.272,178.191,0.641,0.348,0.199,0.247,0.151,0.000,0.000,0.000,0.151,0.005,0.147,0.426,0.004,0.000,0.002,0.003,0.005,0.011,0.254,0.004,0.004,0.188,68.696,13.656,2085.000
2070-2100_JJA,410.055,270.044,28.174,73.143,7.174,0.020,0.000,0.020,27.574,426.718,-16.663,218.736,202.073,0.727,0.275,0.224,0.288,0.198,0.000,0.000,0.000,0.198,0.023,0.169,0.363,0.023,0.018,0.003,0.002,0.031,0.015,0.219,0.022,0.029,0.487,177.714,107.787,2085.000
2070-2100_SON,355.353,225.930,25.484,48.465,3.518,0.011,0.000,0.011,22.490,398.955,-43.602,183.003,139.401,0.502,0.241,0.196,0.193,0.140,0.000,0.000,0.000,0.140,0.005,0.136,0.455,0.005,0.001,0.002,0.002,0.006,0.012,0.240,0.004,0.004,0.276,100.663,49.405,2085.000
