,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,272.860,246.357,14.771,35.058,3.252,0.031,0.001,0.030,10.706,340.506,-67.646,199.549,131.903,0.475,0.214,0.119,0.157,0.469,0.051,0.708,0.051,0.520,0.041,0.483,2.738,0.041,0.007,0.019,0.015,0.039,0.086,1.524,0.041,-0.014,0.755,275.451,84.140,
2015-2045_DJF,229.941,176.303,3.791,42.351,3.504,0.035,0.005,0.030,-0.185,289.833,-59.892,142.805,82.913,0.298,0.104,0.058,0.071,0.482,0.199,2.822,0.187,0.669,0.049,0.637,5.414,0.037,0.004,0.019,0.014,0.047,0.092,1.343,0.035,-0.155,0.849,309.938,64.549,2030.005
2015-2045_MAM,272.651,267.436,14.678,40.763,3.650,0.052,0.000,0.051,10.825,339.773,-67.122,216.623,149.501,0.538,0.214,0.112,0.173,0.941,0.007,0.041,0.019,0.960,0.082,0.926,3.646,0.080,0.012,0.044,0.024,0.077,0.193,2.338,0.080,0.015,1.237,451.530,84.373,2030.000
2015-2045_JJA,321.156,310.629,24.745,25.256,2.952,0.018,0.000,0.018,21.052,390.996,-69.841,251.609,181.769,0.654,0.333,0.187,0.249,0.168,0.000,0.000,0.000,0.168,0.015,0.145,0.398,0.028,0.009,0.003,0.016,0.012,0.012,1.585,0.028,0.023,0.438,159.738,96.513,2030.000
2015-2045_SON,266.797,229.526,15.666,31.970,2.902,0.021,0.000,0.021,10.923,340.444,-73.647,185.916,112.269,0.404,0.202,0.119,0.134,0.285,0.000,0.001,0.000,0.285,0.019,0.226,1.532,0.019,0.002,0.010,0.008,0.019,0.048,0.816,0.019,0.060,0.494,180.228,90.821,2030.000
2045-2075_annual,275.479,248.689,15.508,33.782,3.184,0.031,0.001,0.030,11.307,343.408,-67.929,201.438,133.509,0.481,0.221,0.124,0.161,0.503,0.027,0.335,0.027,0.531,0.043,0.488,2.707,0.043,0.007,0.020,0.016,0.042,0.093,1.583,0.043,0.015,0.751,274.144,80.396,
2045-2075_DJF,231.661,176.264,4.774,40.766,3.476,0.036,0.003,0.033,0.480,292.638,-60.977,142.774,81.796,0.294,0.110,0.061,0.073,0.566,0.103,1.334,0.102,0.668,0.046,0.594,4.797,0.035,0.005,0.017,0.013,0.045,0.087,1.333,0.035,-0.028,0.871,318.033,88.432,2060.000
2045-2075_MAM,274.593,270.614,15.188,40.285,3.516,0.055,0.000,0.054,11.206,341.641,-67.048,219.198,152.150,0.548,0.219,0.115,0.178,1.004,0.006,0.020,0.008,1.012,0.094,0.996,3.942,0.090,0.018,0.048,0.025,0.090,0.209,2.438,0.091,0.008,1.309,477.880,81.275,2060.000
2045-2075_JJA,324.877,314.913,25.393,23.731,2.884,0.016,0.000,0.016,21.706,394.510,-69.633,255.080,185.447,0.668,0.342,0.194,0.256,0.139,0.000,0.000,0.000,0.139,0.007,0.128,0.332,0.022,0.001,0.004,0.017,0.007,0.018,1.676,0.022,0.010,0.388,141.604,86.665,2060.000
2045-2075_SON,269.881,231.379,16.482,30.445,2.865,0.018,0.000,0.018,11.630,343.870,-73.990,187.417,113.427,0.408,0.209,0.124,0.138,0.304,0.002,0.002,0.000,0.304,0.025,0.233,1.786,0.024,0.004,0.011,0.009,0.025,0.056,0.873,0.023,0.071,0.435,158.650,65.200,2060.000
2070-2100_annual,274.518,248.302,15.359,33.475,3.169,0.032,0.001,0.031,11.163,342.727,-68.209,201.125,132.916,0.478,0.220,0.123,0.160,0.487,0.042,0.576,0.042,0.529,0.045,0.482,2.716,0.045,0.007,0.022,0.016,0.043,0.097,1.611,0.045,0.005,0.766,279.725,87.493,
2070-2100_DJF,229.821,177.211,4.406,40.238,3.465,0.037,0.005,0.033,0.157,291.279,-61.458,143.541,82.083,0.295,0.109,0.060,0.072,0.521,0.169,2.327,0.168,0.689,0.056,0.620,5.078,0.043,0.004,0.026,0.013,0.057,0.121,1.285,0.043,-0.100,0.896,327.009,84.916,2084.997
2070-2100_MAM,274.542,270.614,15.295,39.451,3.484,0.055,0.000,0.055,11.289,342.006,-67.464,219.198,151.734,0.546,0.221,0.116,0.178,0.978,0.001,0.002,0.001,0.979,0.086,0.941,3.738,0.083,0.011,0.046,0.026,0.085,0.200,2.613,0.083,0.037,1.315,479.993,106.140,2085.000
2070-2100_JJA,324.017,313.426,25.310,23.532,2.909,0.015,0.000,0.015,21.577,393.814,-69.797,253.875,184.078,0.663,0.342,0.193,0.253,0.129,0.000,0.000,0.000,0.129,0.003,0.146,0.339,0.020,0.000,0.002,0.017,0.003,0.012,1.713,0.020,-0.017,0.359,131.114,70.527,2085.000
2070-2100_SON,268.769,230.390,16.225,30.781,2.821,0.021,0.000,0.021,11.418,342.818,-74.050,186.616,112.567,0.405,0.205,0.122,0.136,0.318,0.000,0.001,0.000,0.318,0.037,0.218,1.745,0.035,0.014,0.012,0.008,0.028,0.055,0.820,0.034,0.100,0.495,180.619,88.346,2085.000
