,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,356.125,239.384,25.739,45.239,3.369,0.017,0.000,0.017,22.740,401.088,-44.963,193.901,148.938,0.536,0.259,0.202,0.208,0.266,0.000,0.000,0.000,0.266,0.026,0.245,0.796,0.026,0.014,0.007,0.004,0.026,0.032,0.439,0.025,0.021,0.401,146.232,47.656,
2015-2045_DJF,299.263,191.539,19.045,42.901,2.366,0.008,0.000,0.008,14.075,355.288,-56.025,155.146,99.121,0.357,0.174,0.139,0.124,0.104,0.000,0.000,0.000,0.104,0.001,0.130,0.651,0.004,0.000,0.000,0.004,0.001,0.002,0.402,0.003,-0.026,0.195,71.324,22.657,2030.005
2015-2045_MAM,350.442,274.972,26.877,31.679,3.437,0.014,0.000,0.014,23.581,404.924,-54.482,222.727,168.245,0.606,0.325,0.211,0.237,0.221,0.000,0.000,0.000,0.221,0.029,0.190,0.632,0.028,0.017,0.008,0.003,0.033,0.034,0.316,0.027,0.031,0.338,123.414,44.155,2030.000
2015-2045_JJA,415.147,271.798,30.416,60.250,4.973,0.028,0.000,0.028,29.505,437.930,-22.783,220.156,197.373,0.711,0.308,0.252,0.288,0.485,0.000,0.000,0.000,0.485,0.026,0.445,1.094,0.020,0.005,0.012,0.004,0.024,0.051,0.365,0.019,0.040,0.675,246.473,77.116,2030.000
2015-2045_SON,358.578,218.075,26.496,46.089,2.671,0.016,0.000,0.016,23.643,405.373,-46.795,176.641,129.846,0.467,0.228,0.207,0.183,0.253,0.000,0.000,0.000,0.253,0.047,0.214,0.804,0.050,0.034,0.010,0.007,0.047,0.042,0.676,0.050,0.039,0.390,142.230,46.197,2030.000
2045-2075_annual,358.579,241.563,26.048,44.488,3.403,0.015,0.000,0.015,23.084,402.958,-44.378,195.666,151.288,0.545,0.264,0.205,0.212,0.238,0.000,0.000,0.000,0.238,0.019,0.219,0.625,0.019,0.010,0.006,0.004,0.021,0.027,0.390,0.018,0.019,0.352,128.357,41.816,
2045-2075_DJF,300.269,194.259,19.430,41.478,2.324,0.007,0.000,0.007,14.455,357.168,-56.899,157.350,100.452,0.362,0.178,0.142,0.127,0.082,0.000,0.000,0.000,0.082,0.001,0.081,0.354,0.004,0.000,0.000,0.004,0.001,0.001,0.399,0.003,0.001,0.159,57.935,27.087,2060.000
2045-2075_MAM,352.447,276.841,27.122,30.832,3.494,0.008,0.000,0.008,23.867,406.527,-54.080,224.241,170.161,0.613,0.331,0.214,0.240,0.109,0.000,0.000,0.000,0.109,0.006,0.104,0.291,0.007,0.002,0.003,0.002,0.005,0.012,0.233,0.006,0.005,0.197,72.083,32.060,2060.000
2045-2075_JJA,419.192,272.507,30.629,60.418,5.053,0.028,0.000,0.028,29.762,439.414,-20.222,220.731,200.509,0.722,0.312,0.254,0.293,0.481,0.000,0.000,0.000,0.481,0.027,0.445,1.012,0.021,0.008,0.011,0.002,0.025,0.050,0.242,0.020,0.037,0.675,246.285,76.718,2060.000
2045-2075_SON,361.314,221.516,26.892,45.173,2.712,0.016,0.000,0.016,24.097,407.892,-46.579,179.428,132.849,0.478,0.235,0.211,0.188,0.277,0.000,0.000,0.000,0.277,0.043,0.243,0.841,0.045,0.029,0.009,0.007,0.053,0.043,0.690,0.045,0.034,0.372,135.848,30.998,2060.000
2070-2100_annual,357.553,242.105,25.947,44.393,3.431,0.014,0.000,0.014,22.975,402.367,-44.813,196.105,151.292,0.545,0.265,0.204,0.212,0.216,0.000,0.000,0.000,0.216,0.008,0.208,0.556,0.008,0.002,0.002,0.003,0.008,0.011,0.300,0.007,0.008,0.335,122.403,44.012,
2070-2100_DJF,299.271,193.617,19.223,41.090,2.330,0.008,0.000,0.008,14.261,356.221,-56.950,156.829,99.879,0.360,0.177,0.140,0.126,0.091,0.000,0.000,0.000,0.091,0.001,0.090,0.372,0.003,0.000,0.000,0.003,0.001,0.002,0.254,0.002,0.001,0.186,67.740,34.255,2084.997
2070-2100_MAM,351.987,278.310,27.124,31.901,3.550,0.011,0.000,0.011,23.873,406.519,-54.532,225.431,170.899,0.615,0.331,0.213,0.241,0.145,0.000,0.000,0.000,0.145,0.004,0.141,0.392,0.004,0.000,0.001,0.003,0.004,0.007,0.249,0.003,0.004,0.269,98.251,45.637,2085.000
2070-2100_JJA,418.429,272.690,30.596,60.162,5.104,0.024,0.000,0.024,29.716,439.149,-20.720,220.879,200.159,0.721,0.312,0.254,0.293,0.415,0.000,0.000,0.000,0.415,0.019,0.383,0.817,0.016,0.009,0.004,0.003,0.023,0.020,0.258,0.015,0.033,0.567,207.023,61.782,2085.000
2070-2100_SON,359.423,222.657,26.725,44.354,2.712,0.013,0.000,0.013,23.894,406.735,-47.312,180.352,133.040,0.479,0.237,0.209,0.187,0.209,0.000,0.000,0.000,0.209,0.006,0.216,0.641,0.007,0.000,0.003,0.004,0.006,0.015,0.438,0.007,-0.007,0.316,115.468,34.079,2085.000
