,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,357.788,216.756,22.620,55.857,2.461,0.059,0.000,0.059,20.543,390.272,-32.485,175.573,143.088,0.515,0.215,0.178,0.194,1.347,0.000,0.000,0.000,1.347,0.198,1.152,4.387,0.198,0.074,0.087,0.037,0.167,0.369,3.657,0.198,0.194,1.405,512.933,19.994,
2015-2045_DJF,287.928,160.550,13.392,69.594,2.268,0.042,0.000,0.042,9.727,334.232,-46.303,130.045,83.742,0.301,0.099,0.101,0.094,1.102,0.000,0.000,0.000,1.102,0.175,0.987,6.501,0.170,0.044,0.092,0.034,0.156,0.387,3.388,0.171,0.115,1.010,368.559,-53.847,2030.005
2015-2045_MAM,349.492,247.322,22.668,50.704,2.649,0.073,0.000,0.073,20.210,386.932,-37.440,200.331,162.891,0.586,0.240,0.170,0.217,1.931,0.000,0.000,0.000,1.931,0.341,1.612,5.012,0.333,0.143,0.148,0.042,0.266,0.613,4.130,0.332,0.318,1.743,636.109,-73.780,2030.000
2015-2045_JJA,439.379,263.358,31.427,45.488,2.757,0.077,0.000,0.077,31.597,450.435,-11.057,213.320,202.263,0.728,0.337,0.265,0.298,1.479,0.000,0.000,0.000,1.479,0.137,1.298,2.746,0.141,0.055,0.048,0.038,0.122,0.219,3.769,0.140,0.181,1.846,673.954,148.983,2030.000
2015-2045_SON,352.952,194.469,22.817,57.930,2.165,0.042,0.000,0.042,20.430,388.389,-35.437,157.520,122.083,0.439,0.183,0.173,0.164,0.864,0.000,0.000,0.000,0.864,0.139,0.704,3.320,0.148,0.055,0.059,0.034,0.124,0.255,3.334,0.148,0.160,1.010,368.758,57.606,2030.000
2045-2075_annual,360.605,219.529,23.145,54.594,2.495,0.056,0.000,0.056,21.137,393.537,-32.932,177.818,144.886,0.522,0.222,0.183,0.198,1.322,0.000,0.000,0.000,1.322,0.195,1.127,4.190,0.195,0.074,0.085,0.036,0.162,0.363,3.588,0.195,0.195,1.341,489.447,6.733,
2045-2075_DJF,289.704,161.681,13.850,69.039,2.269,0.044,0.000,0.044,10.155,336.253,-46.549,130.961,84.412,0.304,0.102,0.104,0.096,1.138,0.000,0.000,0.000,1.138,0.187,0.928,6.024,0.173,0.063,0.078,0.032,0.161,0.333,3.138,0.172,0.210,1.059,386.584,-14.863,2060.000
2045-2075_MAM,352.701,249.570,22.998,51.154,2.667,0.077,0.000,0.077,20.662,389.394,-36.692,202.152,165.460,0.596,0.243,0.174,0.222,2.060,0.000,0.000,0.000,2.060,0.403,1.718,5.537,0.398,0.171,0.184,0.043,0.317,0.755,4.274,0.398,0.343,1.850,675.280,-96.998,2060.000
2045-2075_JJA,442.177,267.185,32.153,43.714,2.829,0.067,0.000,0.067,32.459,455.601,-13.423,216.420,202.997,0.731,0.347,0.275,0.301,1.274,0.000,0.000,0.000,1.274,0.098,1.160,2.333,0.109,0.034,0.038,0.038,0.088,0.174,3.718,0.109,0.114,1.597,583.078,119.948,2060.000
2045-2075_SON,356.424,198.333,23.403,54.749,2.207,0.035,0.000,0.035,21.057,391.776,-35.352,160.650,125.298,0.451,0.194,0.178,0.170,0.807,0.000,0.000,0.000,0.807,0.091,0.695,2.887,0.100,0.026,0.042,0.032,0.083,0.186,3.209,0.100,0.112,0.846,308.899,18.558,2060.000
2070-2100_annual,359.439,220.146,23.036,54.746,2.485,0.060,0.000,0.060,21.017,392.916,-33.477,178.318,144.842,0.521,0.222,0.182,0.197,1.409,0.000,0.000,0.000,1.409,0.244,1.164,4.624,0.243,0.099,0.106,0.038,0.191,0.443,3.805,0.243,0.245,1.436,524.106,10.594,
2070-2100_DJF,288.432,163.161,13.584,69.580,2.255,0.051,0.000,0.051,9.942,335.257,-46.824,132.161,85.336,0.307,0.100,0.103,0.096,1.268,0.000,0.000,0.000,1.268,0.259,0.999,6.763,0.249,0.099,0.117,0.033,0.209,0.488,3.288,0.249,0.268,1.226,447.384,-8.212,2084.997
2070-2100_MAM,352.363,250.953,22.966,51.678,2.681,0.078,0.000,0.078,20.614,389.108,-36.745,203.272,166.527,0.599,0.244,0.173,0.223,2.041,0.000,0.000,0.000,2.041,0.414,1.669,5.543,0.410,0.169,0.193,0.047,0.310,0.792,4.652,0.410,0.372,1.880,686.207,-72.717,2085.000
2070-2100_JJA,440.897,266.556,32.208,42.775,2.789,0.066,0.000,0.066,32.471,455.674,-14.778,215.910,201.133,0.724,0.347,0.275,0.299,1.369,0.000,0.000,0.000,1.369,0.113,1.249,2.723,0.120,0.031,0.049,0.040,0.108,0.224,3.955,0.120,0.120,1.585,578.604,78.847,2085.000
2070-2100_SON,354.645,198.580,23.206,55.243,2.207,0.044,0.000,0.044,20.824,390.487,-35.843,160.850,125.007,0.450,0.192,0.176,0.169,0.950,0.000,0.000,0.000,0.950,0.188,0.729,3.494,0.193,0.097,0.063,0.033,0.138,0.269,3.308,0.193,0.221,1.044,381.195,44.463,2085.000
