,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,305.663,233.572,19.259,39.867,2.541,0.039,0.001,0.038,15.545,364.724,-59.062,189.193,130.131,0.468,0.215,0.152,0.167,0.543,0.081,1.514,0.081,0.624,0.065,0.564,3.642,0.064,0.012,0.032,0.021,0.062,0.139,2.075,0.064,-0.020,0.926,338.053,108.790,
2015-2045_DJF,252.600,170.258,9.215,49.134,2.560,0.030,0.003,0.027,4.472,310.503,-57.903,137.909,80.006,0.288,0.109,0.082,0.081,0.500,0.318,6.064,0.296,0.797,0.086,0.715,7.287,0.066,0.010,0.037,0.018,0.084,0.171,1.781,0.065,-0.214,0.713,260.352,-24.428,2030.005
2015-2045_MAM,302.329,263.693,19.598,36.265,2.736,0.045,0.000,0.045,15.825,364.805,-62.477,213.591,151.115,0.544,0.239,0.148,0.191,1.114,0.009,0.062,0.031,1.145,0.126,1.093,4.814,0.127,0.023,0.071,0.033,0.119,0.304,3.235,0.127,0.021,1.085,396.006,-49.493,2030.000
2015-2045_JJA,364.212,286.029,28.170,33.877,2.591,0.048,0.000,0.048,25.845,417.560,-53.348,231.683,178.335,0.642,0.318,0.226,0.254,0.224,0.000,0.000,0.000,0.224,0.018,0.201,0.545,0.036,0.010,0.003,0.022,0.014,0.015,2.171,0.036,0.023,1.161,423.754,337.273,2030.000
2015-2045_SON,302.451,212.860,19.866,40.375,2.277,0.031,0.000,0.031,15.826,364.986,-62.534,172.417,109.882,0.396,0.191,0.150,0.141,0.331,0.001,0.002,0.000,0.332,0.028,0.246,1.974,0.028,0.003,0.014,0.011,0.028,0.065,1.097,0.028,0.086,0.739,269.858,169.904,2030.000
2045-2075_annual,308.168,235.825,19.786,38.767,2.534,0.036,0.001,0.035,16.062,367.343,-59.175,191.018,131.843,0.475,0.221,0.156,0.171,0.581,0.051,0.654,0.051,0.632,0.065,0.567,3.625,0.065,0.011,0.032,0.022,0.062,0.141,2.180,0.065,0.014,0.861,314.351,83.394,
2045-2075_DJF,254.300,170.935,9.849,48.174,2.551,0.031,0.002,0.029,5.013,312.894,-58.594,138.457,79.863,0.288,0.113,0.085,0.082,0.605,0.196,2.593,0.186,0.791,0.075,0.686,6.696,0.058,0.009,0.030,0.019,0.072,0.144,1.893,0.058,-0.081,0.749,273.384,2.000,2060.000
2045-2075_MAM,304.548,266.272,19.938,36.611,2.684,0.046,0.000,0.046,16.222,366.863,-62.315,215.680,153.365,0.552,0.241,0.151,0.195,1.182,0.009,0.048,0.020,1.202,0.142,1.161,5.118,0.140,0.031,0.075,0.034,0.135,0.321,3.359,0.140,0.021,1.107,404.021,-70.719,2060.000
2045-2075_JJA,367.515,288.652,28.671,32.745,2.607,0.043,0.000,0.043,26.338,420.304,-52.789,233.808,181.019,0.652,0.327,0.232,0.259,0.188,0.000,0.000,0.000,0.188,0.010,0.177,0.464,0.030,0.001,0.006,0.023,0.008,0.024,2.286,0.031,0.011,1.022,373.149,297.573,2060.000
2045-2075_SON,305.238,215.973,20.505,37.706,2.292,0.023,0.000,0.023,16.468,368.270,-63.032,174.938,111.906,0.403,0.201,0.155,0.146,0.348,0.003,0.003,0.001,0.348,0.034,0.246,2.264,0.033,0.005,0.016,0.012,0.034,0.076,1.167,0.032,0.102,0.561,204.872,103.369,2060.000
2070-2100_annual,307.183,235.863,19.656,38.748,2.521,0.038,0.001,0.037,15.933,366.715,-59.532,191.049,131.517,0.473,0.220,0.155,0.170,0.564,0.067,0.990,0.066,0.630,0.071,0.558,3.658,0.070,0.013,0.035,0.022,0.064,0.154,2.142,0.070,0.006,0.902,329.118,99.739,
2070-2100_DJF,252.611,171.658,9.502,48.093,2.541,0.034,0.002,0.032,4.718,311.587,-58.976,139.043,80.067,0.288,0.111,0.083,0.082,0.554,0.266,3.982,0.247,0.801,0.093,0.683,7.011,0.073,0.009,0.046,0.018,0.092,0.204,1.747,0.073,-0.129,0.812,296.559,20.465,2084.997
2070-2100_MAM,304.247,266.817,19.959,36.849,2.667,0.049,0.000,0.049,16.244,366.933,-62.686,216.122,153.436,0.552,0.241,0.151,0.196,1.150,0.003,0.024,0.021,1.171,0.137,1.108,4.969,0.137,0.026,0.076,0.035,0.123,0.323,3.444,0.137,0.043,1.171,427.317,-26.945,2085.000
2070-2100_JJA,367.047,287.891,28.678,32.274,2.606,0.041,0.000,0.041,26.322,420.229,-53.183,233.192,180.009,0.648,0.327,0.232,0.258,0.180,0.000,0.000,0.000,0.180,0.005,0.199,0.478,0.027,0.000,0.004,0.023,0.005,0.017,2.267,0.027,-0.019,0.988,360.759,278.202,2085.000
2070-2100_SON,303.736,215.626,20.297,37.948,2.267,0.026,0.000,0.026,16.236,367.049,-63.313,174.657,111.344,0.401,0.198,0.153,0.144,0.369,0.001,0.003,0.001,0.370,0.048,0.240,2.222,0.045,0.019,0.016,0.011,0.036,0.071,1.093,0.045,0.129,0.631,230.134,125.990,2085.000
