,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,350.860,243.764,25.587,41.442,3.214,0.015,0.000,0.015,22.352,399.054,-48.194,197.449,149.254,0.537,0.275,0.201,0.209,0.194,0.000,0.000,0.000,0.194,0.013,0.186,0.718,0.013,0.005,0.004,0.003,0.015,0.020,0.325,0.012,0.008,0.365,133.282,61.157,
2015-2045_DJF,294.283,193.732,18.448,42.124,2.757,0.010,0.000,0.010,13.486,352.442,-58.159,156.923,98.764,0.356,0.181,0.135,0.123,0.153,0.000,0.000,0.000,0.153,0.002,0.187,1.009,0.004,0.000,0.000,0.004,0.002,0.003,0.348,0.003,-0.034,0.231,84.480,15.070,2030.005
2015-2045_MAM,345.349,275.970,26.516,30.027,3.341,0.015,0.000,0.015,22.973,401.600,-56.251,223.536,167.285,0.602,0.331,0.207,0.234,0.240,0.000,0.000,0.000,0.240,0.017,0.223,0.687,0.016,0.005,0.008,0.003,0.019,0.034,0.338,0.016,0.016,0.366,133.725,46.418,2030.000
2015-2045_JJA,411.014,280.031,30.839,52.711,4.036,0.021,0.000,0.021,29.616,438.511,-27.497,226.825,199.328,0.718,0.335,0.256,0.292,0.186,0.000,0.000,0.000,0.186,0.005,0.179,0.392,0.005,0.000,0.002,0.003,0.005,0.012,0.317,0.004,0.007,0.516,188.334,121.345,2030.000
2015-2045_SON,351.711,224.145,26.418,40.913,2.710,0.014,0.000,0.014,23.171,402.806,-51.095,181.557,130.462,0.470,0.250,0.206,0.183,0.197,0.000,0.000,0.000,0.197,0.026,0.153,0.788,0.025,0.016,0.006,0.003,0.032,0.029,0.296,0.024,0.044,0.344,125.565,60.904,2030.000
2045-2075_annual,353.227,245.617,25.901,40.703,3.244,0.014,0.000,0.014,22.697,400.926,-47.699,198.950,151.251,0.545,0.280,0.204,0.212,0.174,0.000,0.000,0.000,0.174,0.013,0.161,0.581,0.013,0.007,0.003,0.003,0.010,0.016,0.272,0.012,0.013,0.327,119.340,56.058,
2045-2075_DJF,295.268,196.214,18.866,40.753,2.752,0.008,0.000,0.008,13.876,354.356,-59.088,158.933,99.846,0.359,0.186,0.138,0.125,0.156,0.000,0.000,0.000,0.156,0.002,0.155,0.790,0.003,0.000,0.001,0.003,0.002,0.004,0.291,0.003,0.001,0.203,73.963,16.541,2060.000
2045-2075_MAM,347.305,277.975,26.770,29.017,3.394,0.010,0.000,0.010,23.269,403.255,-55.950,225.160,169.210,0.609,0.338,0.210,0.238,0.157,0.000,0.000,0.000,0.157,0.008,0.153,0.453,0.008,0.001,0.004,0.003,0.008,0.017,0.262,0.007,0.004,0.236,86.278,27.898,2060.000
2045-2075_JJA,415.182,280.017,31.058,52.954,4.081,0.023,0.000,0.023,29.893,440.122,-24.940,226.814,201.874,0.727,0.339,0.259,0.297,0.209,0.000,0.000,0.000,0.209,0.015,0.191,0.459,0.013,0.007,0.004,0.002,0.014,0.019,0.198,0.012,0.018,0.542,197.865,123.565,2060.000
2045-2075_SON,354.043,227.108,26.786,40.081,2.734,0.014,0.000,0.014,23.591,405.119,-51.075,183.958,132.882,0.478,0.256,0.210,0.188,0.175,0.000,0.000,0.000,0.175,0.028,0.145,0.628,0.028,0.019,0.005,0.003,0.018,0.024,0.340,0.027,0.029,0.324,118.369,55.459,2060.000
2070-2100_annual,351.964,246.059,25.811,40.394,3.257,0.013,0.000,0.013,22.572,400.250,-48.286,199.308,151.022,0.544,0.281,0.204,0.212,0.169,0.000,0.000,0.000,0.169,0.006,0.162,0.573,0.006,0.001,0.002,0.003,0.007,0.012,0.265,0.005,0.007,0.317,115.561,54.406,
2070-2100_DJF,294.262,195.217,18.635,40.315,2.746,0.010,0.000,0.010,13.655,353.285,-59.023,158.126,99.103,0.357,0.184,0.136,0.123,0.196,0.000,0.000,0.000,0.196,0.007,0.189,0.982,0.006,0.001,0.003,0.002,0.007,0.014,0.214,0.005,0.007,0.242,88.509,17.644,2084.997
2070-2100_MAM,346.690,279.581,26.799,29.857,3.409,0.013,0.000,0.013,23.272,403.227,-56.537,226.460,169.924,0.612,0.338,0.210,0.239,0.221,0.000,0.000,0.000,0.221,0.008,0.217,0.647,0.008,0.000,0.004,0.004,0.008,0.020,0.367,0.007,0.004,0.310,113.186,31.176,2085.000
2070-2100_JJA,414.005,280.165,31.044,52.535,4.126,0.019,0.000,0.019,29.831,439.765,-25.761,226.934,201.173,0.724,0.339,0.259,0.296,0.161,0.000,0.000,0.000,0.161,0.007,0.152,0.332,0.008,0.003,0.002,0.003,0.009,0.010,0.286,0.008,0.009,0.454,165.642,107.296,2085.000
2070-2100_SON,351.787,228.099,26.635,38.849,2.730,0.011,0.000,0.011,23.368,403.858,-52.072,184.760,132.688,0.478,0.259,0.208,0.187,0.096,0.000,0.000,0.000,0.096,0.003,0.089,0.338,0.003,0.001,0.001,0.002,0.003,0.005,0.193,0.002,0.007,0.258,94.154,60.868,2085.000
