,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,363.160,238.018,25.731,44.201,2.725,0.019,0.000,0.019,23.345,404.555,-41.395,192.794,151.400,0.545,0.268,0.203,0.213,0.489,0.000,0.000,0.000,0.489,0.032,0.461,1.383,0.032,0.009,0.012,0.011,0.031,0.057,1.057,0.032,0.028,0.449,164.047,-15.781,
2015-2045_DJF,303.473,182.592,18.271,56.901,2.405,0.013,0.000,0.013,14.448,357.071,-53.598,147.899,94.301,0.339,0.147,0.133,0.117,0.273,0.000,0.000,0.000,0.273,0.010,0.300,1.496,0.015,0.000,0.004,0.011,0.010,0.022,1.042,0.014,-0.027,0.312,113.816,-0.862,2030.005
2015-2045_MAM,352.936,273.001,26.275,31.144,2.788,0.014,0.000,0.014,23.209,402.748,-49.812,221.131,171.319,0.617,0.316,0.204,0.239,0.453,0.000,0.000,0.000,0.453,0.017,0.426,0.983,0.016,0.000,0.008,0.009,0.017,0.037,0.847,0.016,0.027,0.332,121.085,-40.098,2030.000
2015-2045_JJA,435.368,279.216,32.313,42.327,3.357,0.025,0.000,0.025,32.282,454.219,-18.852,226.165,207.313,0.746,0.374,0.275,0.309,0.763,0.000,0.000,0.000,0.763,0.057,0.693,1.573,0.049,0.020,0.020,0.010,0.052,0.092,0.996,0.049,0.070,0.608,221.888,-48.832,2030.000
2015-2045_SON,359.675,215.954,25.924,46.703,2.339,0.023,0.000,0.023,23.271,403.251,-43.576,174.923,131.346,0.473,0.231,0.200,0.184,0.462,0.000,0.000,0.000,0.462,0.043,0.422,1.483,0.047,0.017,0.016,0.014,0.045,0.076,1.345,0.047,0.039,0.545,198.808,27.424,2030.000
2045-2075_annual,364.996,240.128,26.107,42.595,2.747,0.015,0.000,0.015,23.793,407.035,-42.039,194.504,152.465,0.549,0.274,0.207,0.215,0.413,0.000,0.000,0.000,0.413,0.017,0.396,1.113,0.017,0.002,0.007,0.008,0.017,0.037,0.802,0.017,0.017,0.363,132.375,-18.451,
2045-2075_DJF,304.949,184.782,18.755,54.372,2.422,0.013,0.000,0.013,14.861,359.122,-54.173,149.673,95.500,0.344,0.154,0.136,0.119,0.291,0.000,0.000,0.000,0.291,0.013,0.273,1.320,0.013,0.000,0.006,0.007,0.013,0.030,0.730,0.013,0.018,0.323,117.743,13.480,2060.000
2045-2075_MAM,355.303,275.074,26.481,31.255,2.783,0.012,0.000,0.012,23.506,404.406,-49.103,222.810,173.707,0.625,0.319,0.206,0.244,0.434,0.000,0.000,0.000,0.434,0.017,0.426,0.996,0.017,0.002,0.007,0.008,0.018,0.036,0.789,0.017,0.009,0.286,104.369,-57.289,2060.000
2045-2075_JJA,435.092,279.808,32.659,41.925,3.434,0.021,0.000,0.021,32.743,456.970,-21.878,226.644,204.767,0.737,0.377,0.279,0.306,0.623,0.000,0.000,0.000,0.623,0.023,0.589,1.151,0.017,0.001,0.009,0.007,0.023,0.045,0.717,0.017,0.034,0.495,180.816,-40.331,2060.000
2045-2075_SON,363.467,219.557,26.394,43.059,2.337,0.014,0.000,0.014,23.893,406.717,-43.249,177.841,134.592,0.485,0.242,0.206,0.189,0.302,0.000,0.000,0.000,0.302,0.016,0.294,0.989,0.020,0.003,0.008,0.010,0.016,0.036,0.972,0.021,0.007,0.346,126.221,11.275,2060.000
2070-2100_annual,363.883,240.345,26.001,42.775,2.742,0.017,0.000,0.017,23.675,406.410,-42.527,194.679,152.152,0.548,0.273,0.206,0.214,0.453,0.000,0.000,0.000,0.453,0.024,0.428,1.237,0.024,0.005,0.010,0.010,0.022,0.048,0.959,0.024,0.025,0.400,145.861,-19.121,
2070-2100_DJF,303.388,184.787,18.476,54.197,2.419,0.016,0.000,0.016,14.591,357.797,-54.409,149.677,95.269,0.343,0.153,0.134,0.118,0.342,0.000,0.000,0.000,0.342,0.016,0.324,1.495,0.016,0.000,0.007,0.009,0.016,0.036,0.858,0.016,0.018,0.391,142.804,18.800,2084.997
2070-2100_MAM,355.269,276.308,26.507,32.216,2.752,0.016,0.000,0.016,23.553,404.649,-49.381,223.809,174.429,0.628,0.317,0.206,0.245,0.496,0.000,0.000,0.000,0.496,0.026,0.475,1.153,0.026,0.006,0.010,0.010,0.021,0.050,1.011,0.026,0.022,0.379,138.488,-44.150,2085.000
2070-2100_JJA,434.609,279.284,32.639,41.737,3.463,0.020,0.000,0.020,32.726,456.863,-22.254,226.220,203.967,0.734,0.378,0.279,0.305,0.614,0.000,0.000,0.000,0.614,0.030,0.567,1.148,0.028,0.007,0.012,0.009,0.028,0.058,0.922,0.027,0.046,0.489,178.630,-38.508,2085.000
2070-2100_SON,361.069,219.704,26.238,43.175,2.323,0.014,0.000,0.014,23.656,405.383,-44.314,177.960,133.646,0.481,0.240,0.204,0.188,0.356,0.000,0.000,0.000,0.356,0.025,0.343,1.156,0.027,0.006,0.010,0.011,0.024,0.049,1.043,0.027,0.013,0.338,123.217,-11.814,2085.000
