,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,354.260,239.259,25.688,44.404,3.040,0.018,0.000,0.018,22.653,400.611,-46.351,193.800,147.449,0.531,0.258,0.202,0.206,0.195,0.000,0.000,0.000,0.195,0.023,0.176,0.624,0.023,0.014,0.006,0.003,0.023,0.026,0.318,0.022,0.019,0.435,158.803,86.421,
2015-2045_DJF,297.612,189.732,18.815,45.118,2.320,0.009,0.000,0.009,13.831,354.090,-56.479,153.683,97.204,0.350,0.167,0.137,0.121,0.122,0.000,0.000,0.000,0.122,0.002,0.146,0.717,0.003,0.000,0.000,0.003,0.002,0.003,0.296,0.003,-0.024,0.225,81.998,27.653,2030.005
2015-2045_MAM,349.444,273.823,26.776,30.622,3.091,0.015,0.000,0.015,23.500,404.424,-54.980,221.797,166.817,0.601,0.319,0.209,0.235,0.227,0.000,0.000,0.000,0.227,0.032,0.195,0.643,0.031,0.018,0.009,0.003,0.036,0.041,0.294,0.030,0.032,0.368,134.349,52.326,2030.000
2015-2045_JJA,412.497,274.451,30.617,56.795,4.235,0.030,0.000,0.030,29.622,438.536,-26.039,222.305,196.267,0.707,0.315,0.253,0.287,0.243,0.000,0.000,0.000,0.243,0.020,0.218,0.524,0.019,0.010,0.005,0.003,0.012,0.026,0.302,0.018,0.025,0.730,266.405,180.122,2030.000
2015-2045_SON,356.419,217.841,26.419,45.102,2.494,0.017,0.000,0.017,23.499,404.542,-48.122,176.451,128.329,0.462,0.229,0.206,0.180,0.185,0.000,0.000,0.000,0.185,0.038,0.144,0.612,0.038,0.027,0.008,0.004,0.043,0.035,0.381,0.038,0.041,0.413,150.893,84.429,2030.000
2045-2075_annual,356.582,241.333,25.991,43.581,3.064,0.016,0.000,0.016,22.997,402.478,-45.896,195.480,149.584,0.539,0.263,0.205,0.210,0.171,0.000,0.000,0.000,0.171,0.022,0.149,0.480,0.022,0.013,0.005,0.003,0.020,0.024,0.271,0.021,0.022,0.385,140.503,78.409,
2045-2075_DJF,298.657,192.395,19.211,43.599,2.291,0.008,0.000,0.008,14.225,356.028,-57.372,155.840,98.469,0.354,0.172,0.140,0.124,0.093,0.000,0.000,0.000,0.093,0.001,0.091,0.397,0.003,0.000,0.000,0.003,0.001,0.002,0.295,0.003,0.002,0.186,67.821,33.631,2060.000
2045-2075_MAM,351.502,275.730,27.016,29.634,3.128,0.010,0.000,0.010,23.794,406.078,-54.576,223.341,168.765,0.608,0.325,0.212,0.238,0.121,0.000,0.000,0.000,0.121,0.010,0.113,0.332,0.010,0.004,0.004,0.002,0.008,0.017,0.200,0.009,0.008,0.230,83.827,39.215,2060.000
2045-2075_JJA,416.165,274.821,30.813,57.095,4.297,0.031,0.000,0.031,29.871,439.977,-23.813,222.605,198.792,0.716,0.318,0.256,0.292,0.256,0.000,0.000,0.000,0.256,0.026,0.224,0.561,0.023,0.014,0.008,0.002,0.018,0.034,0.167,0.022,0.032,0.737,268.901,178.896,2060.000
2045-2075_SON,358.915,221.225,26.800,44.002,2.519,0.016,0.000,0.016,23.940,406.982,-48.068,179.192,131.125,0.472,0.236,0.210,0.185,0.213,0.000,0.000,0.000,0.213,0.049,0.168,0.629,0.049,0.036,0.009,0.004,0.052,0.042,0.425,0.049,0.045,0.384,140.056,60.838,2060.000
2070-2100_annual,355.549,241.817,25.893,43.470,3.085,0.016,0.000,0.016,22.884,401.863,-46.315,195.872,149.557,0.538,0.263,0.204,0.210,0.151,0.000,0.000,0.000,0.151,0.009,0.142,0.428,0.009,0.005,0.002,0.002,0.011,0.010,0.227,0.008,0.009,0.374,136.407,81.726,
2070-2100_DJF,297.601,191.654,18.994,43.170,2.292,0.009,0.000,0.009,14.015,355.008,-57.407,155.240,97.833,0.352,0.170,0.139,0.123,0.114,0.000,0.000,0.000,0.114,0.002,0.114,0.468,0.002,0.000,0.000,0.002,0.002,0.004,0.196,0.002,0.000,0.220,80.236,38.012,2084.997
2070-2100_MAM,351.012,277.286,27.031,30.696,3.168,0.013,0.000,0.013,23.793,406.026,-55.013,224.602,169.589,0.611,0.325,0.212,0.239,0.151,0.000,0.000,0.000,0.151,0.005,0.147,0.426,0.004,0.000,0.002,0.003,0.005,0.011,0.254,0.004,0.004,0.309,112.669,57.629,2085.000
2070-2100_JJA,415.435,274.982,30.782,56.834,4.338,0.026,0.000,0.026,29.827,439.721,-24.287,222.736,198.449,0.714,0.318,0.255,0.291,0.198,0.000,0.000,0.000,0.198,0.023,0.169,0.363,0.023,0.018,0.003,0.002,0.031,0.015,0.219,0.022,0.029,0.625,228.202,158.275,2085.000
2070-2100_SON,357.044,222.165,26.640,43.172,2.520,0.014,0.000,0.014,23.739,405.837,-48.793,179.954,131.161,0.472,0.237,0.208,0.185,0.140,0.000,0.000,0.000,0.140,0.005,0.136,0.455,0.005,0.001,0.002,0.002,0.006,0.012,0.240,0.004,0.004,0.338,123.296,72.039,2085.000
