,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,349.534,246.671,25.299,41.335,4.071,0.012,0.000,0.012,21.747,395.505,-45.971,199.804,153.833,0.554,0.302,0.197,0.214,0.282,0.000,0.000,0.000,0.282,0.026,0.261,1.161,0.026,0.010,0.010,0.006,0.023,0.043,0.591,0.025,0.021,0.297,108.473,4.045,
2015-2045_DJF,296.718,195.617,18.836,41.650,3.900,0.011,0.000,0.011,14.067,355.168,-58.450,158.449,99.999,0.360,0.207,0.137,0.125,0.354,0.000,0.000,0.000,0.354,0.024,0.378,2.202,0.024,0.005,0.012,0.007,0.026,0.057,0.714,0.024,-0.025,0.270,98.722,-48.205,2030.005
2015-2045_MAM,342.743,275.068,25.861,33.438,4.191,0.017,0.000,0.017,21.971,396.026,-53.283,222.805,169.522,0.610,0.348,0.200,0.236,0.404,0.000,0.000,0.000,0.404,0.042,0.364,1.205,0.041,0.018,0.016,0.007,0.033,0.067,0.735,0.041,0.040,0.404,147.387,-0.535,2030.000
2015-2045_JJA,410.344,285.079,30.196,52.240,4.486,0.008,0.000,0.008,28.536,432.268,-21.924,230.914,208.990,0.752,0.357,0.248,0.304,0.135,0.000,0.000,0.000,0.135,0.020,0.117,0.283,0.024,0.015,0.003,0.006,0.016,0.012,0.570,0.023,0.018,0.196,71.467,20.522,2030.000
2015-2045_SON,347.289,229.753,26.187,37.981,3.698,0.013,0.000,0.013,22.274,397.804,-50.515,186.100,135.585,0.488,0.293,0.203,0.190,0.237,0.000,0.000,0.000,0.237,0.017,0.186,0.972,0.014,0.002,0.008,0.003,0.018,0.035,0.344,0.012,0.051,0.318,116.214,43.821,2030.000
2045-2075_annual,351.841,248.342,25.598,40.347,4.152,0.011,0.000,0.011,22.013,396.940,-45.100,201.157,156.058,0.562,0.311,0.200,0.218,0.258,0.000,0.000,0.000,0.258,0.019,0.239,0.969,0.019,0.008,0.006,0.005,0.016,0.027,0.490,0.018,0.019,0.259,94.509,0.680,
2045-2075_DJF,297.506,197.947,19.201,40.267,3.951,0.010,0.000,0.010,14.381,356.716,-59.210,160.337,101.127,0.364,0.215,0.140,0.127,0.313,0.000,0.000,0.000,0.313,0.008,0.319,1.597,0.009,0.001,0.003,0.005,0.008,0.017,0.505,0.008,-0.007,0.250,91.331,-28.012,2060.000
2045-2075_MAM,344.224,276.782,26.088,32.442,4.321,0.013,0.000,0.013,22.152,397.036,-52.812,224.194,171.381,0.617,0.358,0.202,0.239,0.359,0.000,0.000,0.000,0.359,0.023,0.344,1.102,0.021,0.002,0.012,0.006,0.023,0.054,0.632,0.020,0.016,0.308,112.592,-20.145,2060.000
2045-2075_JJA,415.128,284.757,30.452,51.896,4.545,0.008,0.000,0.008,28.808,433.836,-18.707,230.653,211.945,0.763,0.365,0.252,0.309,0.115,0.000,0.000,0.000,0.115,0.001,0.112,0.233,0.005,0.000,0.000,0.005,0.001,0.002,0.475,0.004,0.003,0.191,69.725,27.339,2060.000
2045-2075_SON,349.431,232.742,26.538,36.744,3.783,0.012,0.000,0.012,22.572,399.425,-49.994,188.521,138.527,0.499,0.304,0.207,0.195,0.246,0.000,0.000,0.000,0.246,0.043,0.183,0.955,0.041,0.029,0.008,0.004,0.030,0.035,0.347,0.040,0.064,0.286,104.434,23.229,2060.000
2070-2100_annual,350.207,249.308,25.534,39.831,4.158,0.010,0.000,0.010,21.894,396.300,-46.093,201.940,155.847,0.561,0.312,0.200,0.218,0.239,0.000,0.000,0.000,0.239,0.015,0.223,0.956,0.015,0.004,0.006,0.005,0.015,0.030,0.491,0.014,0.016,0.243,88.661,2.137,
2070-2100_DJF,296.546,197.321,18.984,40.207,3.932,0.014,0.000,0.014,14.184,355.763,-59.217,159.830,100.613,0.362,0.212,0.138,0.126,0.375,0.000,0.000,0.000,0.375,0.019,0.354,1.959,0.015,0.002,0.008,0.005,0.019,0.039,0.491,0.014,0.021,0.332,121.283,-13.284,2084.997
2070-2100_MAM,343.450,278.916,26.125,32.840,4.315,0.015,0.000,0.015,22.180,397.161,-53.710,225.922,172.212,0.620,0.357,0.202,0.240,0.347,0.000,0.000,0.000,0.347,0.026,0.327,1.082,0.025,0.007,0.011,0.008,0.023,0.051,0.744,0.025,0.020,0.353,128.830,0.450,2085.000
2070-2100_JJA,413.162,285.127,30.489,51.115,4.619,0.006,0.000,0.006,28.733,433.404,-20.242,230.953,210.711,0.759,0.369,0.252,0.308,0.084,0.000,0.000,0.000,0.084,0.002,0.088,0.181,0.007,0.000,0.002,0.005,0.002,0.007,0.483,0.006,-0.004,0.146,53.267,19.187,2085.000
2070-2100_SON,346.596,234.708,26.422,35.117,3.759,0.006,0.000,0.006,22.335,398.110,-51.514,190.113,138.599,0.499,0.308,0.205,0.195,0.151,0.000,0.000,0.000,0.151,0.014,0.123,0.615,0.013,0.006,0.005,0.002,0.017,0.021,0.243,0.013,0.028,0.141,51.487,1.896,2085.000
