,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,363.184,239.129,25.165,45.070,2.842,0.020,0.000,0.020,22.790,401.642,-38.458,193.695,155.237,0.559,0.271,0.198,0.217,0.400,0.000,0.000,0.000,0.400,0.034,0.371,1.375,0.034,0.014,0.010,0.009,0.035,0.050,0.880,0.033,0.030,0.486,177.386,29.825,
2015-2045_DJF,300.342,182.742,17.537,59.118,2.565,0.015,0.000,0.015,13.745,353.585,-53.243,148.021,94.778,0.341,0.144,0.128,0.116,0.300,0.000,0.000,0.000,0.300,0.014,0.332,1.984,0.016,0.000,0.006,0.010,0.014,0.029,1.003,0.016,-0.031,0.349,127.408,0.444,2030.005
2015-2045_MAM,350.481,274.177,25.554,31.878,2.942,0.015,0.000,0.015,22.400,398.393,-47.912,222.083,174.171,0.627,0.317,0.196,0.241,0.340,0.000,0.000,0.000,0.340,0.014,0.324,0.858,0.015,0.000,0.007,0.008,0.014,0.033,0.817,0.015,0.016,0.364,132.779,8.889,2030.000
2015-2045_JJA,442.678,281.189,32.181,41.769,3.414,0.027,0.000,0.027,32.284,454.237,-11.559,227.763,216.204,0.778,0.388,0.273,0.322,0.523,0.000,0.000,0.000,0.523,0.048,0.455,1.019,0.043,0.024,0.012,0.007,0.042,0.059,0.712,0.043,0.068,0.640,233.518,51.998,2030.000
2015-2045_SON,357.967,217.083,25.243,47.814,2.437,0.025,0.000,0.025,22.552,399.401,-41.433,175.837,134.404,0.484,0.232,0.194,0.187,0.436,0.000,0.000,0.000,0.436,0.060,0.372,1.653,0.061,0.033,0.017,0.010,0.069,0.079,0.990,0.060,0.064,0.590,215.286,57.705,2030.000
2045-2075_annual,364.886,241.275,25.566,43.393,2.867,0.016,0.000,0.016,23.258,404.225,-39.338,195.432,156.094,0.562,0.277,0.202,0.219,0.354,0.000,0.000,0.000,0.354,0.023,0.330,1.161,0.023,0.007,0.008,0.008,0.025,0.041,0.749,0.023,0.023,0.395,144.326,15.487,
2045-2075_DJF,301.880,184.815,18.022,56.648,2.590,0.016,0.000,0.016,14.149,355.574,-53.694,149.700,96.006,0.346,0.151,0.131,0.118,0.340,0.000,0.000,0.000,0.340,0.020,0.313,1.860,0.019,0.005,0.007,0.007,0.021,0.035,0.721,0.018,0.027,0.375,136.793,16.009,2060.000
2045-2075_MAM,352.994,276.372,25.777,32.223,2.932,0.014,0.000,0.014,22.724,400.179,-47.185,223.861,176.676,0.636,0.320,0.199,0.246,0.342,0.000,0.000,0.000,0.342,0.016,0.346,0.960,0.017,0.000,0.008,0.009,0.016,0.039,0.856,0.017,-0.005,0.332,121.133,-11.487,2060.000
2045-2075_JJA,441.258,281.902,32.575,41.182,3.498,0.021,0.000,0.021,32.776,457.169,-15.911,228.341,212.430,0.765,0.391,0.278,0.317,0.446,0.000,0.000,0.000,0.446,0.018,0.419,0.772,0.015,0.001,0.008,0.006,0.019,0.041,0.621,0.015,0.028,0.508,185.306,27.174,2060.000
2045-2075_SON,362.168,220.697,25.746,43.780,2.439,0.015,0.000,0.015,23.206,403.026,-40.858,178.765,137.907,0.496,0.245,0.199,0.193,0.285,0.000,0.000,0.000,0.285,0.039,0.242,1.063,0.042,0.023,0.010,0.008,0.047,0.048,0.796,0.041,0.043,0.367,133.810,30.425,2060.000
2070-2100_annual,363.572,241.441,25.451,43.604,2.857,0.018,0.000,0.018,23.131,403.557,-39.985,195.567,155.582,0.560,0.276,0.201,0.218,0.390,0.000,0.000,0.000,0.390,0.026,0.363,1.323,0.026,0.007,0.011,0.009,0.027,0.050,0.884,0.026,0.027,0.440,160.612,18.800,
2070-2100_DJF,300.225,184.921,17.732,56.425,2.586,0.019,0.000,0.019,13.864,354.186,-53.961,149.786,95.825,0.345,0.150,0.129,0.117,0.401,0.000,0.000,0.000,0.401,0.030,0.373,2.209,0.029,0.005,0.015,0.008,0.031,0.068,0.825,0.028,0.028,0.447,163.187,16.812,2084.997
2070-2100_MAM,353.033,277.429,25.787,33.220,2.895,0.018,0.000,0.018,22.765,400.395,-47.362,224.717,177.356,0.638,0.318,0.199,0.246,0.399,0.000,0.000,0.000,0.399,0.023,0.389,1.115,0.025,0.003,0.011,0.011,0.022,0.053,1.087,0.025,0.010,0.427,155.720,4.706,2085.000
2070-2100_JJA,440.428,281.268,32.560,41.018,3.522,0.022,0.000,0.022,32.762,457.080,-16.652,227.827,211.176,0.760,0.391,0.278,0.315,0.478,0.000,0.000,0.000,0.478,0.036,0.426,0.882,0.035,0.016,0.010,0.008,0.041,0.050,0.811,0.034,0.052,0.524,191.289,23.235,2085.000
2070-2100_SON,359.334,220.832,25.579,44.005,2.416,0.015,0.000,0.015,22.950,401.594,-42.260,178.874,136.614,0.492,0.242,0.197,0.190,0.280,0.000,0.000,0.000,0.280,0.015,0.262,1.099,0.016,0.002,0.006,0.008,0.015,0.031,0.811,0.016,0.018,0.362,131.991,30.539,2085.000
