,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,355.980,237.775,25.292,42.159,2.556,0.021,0.000,0.021,22.723,401.452,-45.471,192.598,147.126,0.530,0.260,0.200,0.206,0.643,0.000,0.000,0.000,0.643,0.047,0.601,1.789,0.047,0.013,0.018,0.015,0.044,0.084,1.489,0.046,0.042,0.508,185.360,-50.967,
2015-2045_DJF,296.621,181.653,17.225,54.598,2.344,0.015,0.000,0.015,13.143,350.750,-54.129,147.139,93.010,0.335,0.143,0.126,0.113,0.361,0.000,0.000,0.000,0.361,0.018,0.385,1.876,0.023,0.001,0.008,0.015,0.017,0.037,1.458,0.023,-0.023,0.366,133.452,-15.401,2030.005
2015-2045_MAM,347.248,271.616,25.820,30.545,2.661,0.017,0.000,0.017,22.617,399.681,-52.433,220.009,167.576,0.603,0.306,0.200,0.233,0.617,0.000,0.000,0.000,0.617,0.029,0.574,1.369,0.028,0.002,0.014,0.012,0.028,0.062,1.223,0.028,0.043,0.408,148.980,-70.792,2030.000
2015-2045_JJA,426.122,280.430,32.413,39.414,2.998,0.028,0.000,0.028,32.231,453.988,-27.866,227.148,199.282,0.717,0.363,0.276,0.297,1.003,0.000,0.000,0.000,1.003,0.081,0.909,2.045,0.070,0.026,0.030,0.014,0.074,0.135,1.431,0.070,0.095,0.680,248.252,-108.977,2030.000
2015-2045_SON,352.751,216.083,25.560,44.342,2.211,0.024,0.000,0.024,22.716,400.399,-47.648,175.027,127.379,0.459,0.226,0.197,0.178,0.585,0.000,0.000,0.000,0.585,0.058,0.531,1.868,0.064,0.023,0.022,0.019,0.055,0.100,1.849,0.065,0.054,0.575,210.025,-7.543,2030.000
2045-2075_annual,357.958,239.832,25.690,40.716,2.576,0.018,0.000,0.018,23.183,403.979,-46.021,194.264,148.242,0.534,0.266,0.204,0.208,0.556,0.000,0.000,0.000,0.556,0.028,0.529,1.481,0.027,0.004,0.012,0.012,0.026,0.057,1.193,0.027,0.027,0.427,155.915,-46.980,
2045-2075_DJF,298.074,183.601,17.720,52.469,2.361,0.016,0.000,0.016,13.569,352.836,-54.762,148.717,93.955,0.338,0.150,0.129,0.115,0.375,0.000,0.000,0.000,0.375,0.021,0.346,1.676,0.022,0.002,0.009,0.011,0.020,0.045,1.059,0.022,0.029,0.381,139.247,5.127,2060.000
2045-2075_MAM,349.656,273.779,26.048,30.674,2.653,0.015,0.000,0.015,22.950,401.525,-51.868,221.761,169.892,0.612,0.308,0.202,0.237,0.599,0.000,0.000,0.000,0.599,0.028,0.581,1.393,0.028,0.004,0.012,0.012,0.025,0.058,1.158,0.028,0.017,0.367,133.859,-88.607,2060.000
2045-2075_JJA,426.735,281.093,32.788,38.966,3.065,0.024,0.000,0.024,32.687,456.708,-29.973,227.685,197.712,0.712,0.367,0.281,0.296,0.850,0.000,0.000,0.000,0.850,0.037,0.801,1.584,0.029,0.002,0.016,0.011,0.037,0.075,1.111,0.029,0.049,0.582,212.286,-90.466,2060.000
2045-2075_SON,356.191,219.549,26.052,40.986,2.216,0.016,0.000,0.016,23.341,403.860,-47.669,177.835,130.166,0.469,0.236,0.203,0.183,0.395,0.000,0.000,0.000,0.395,0.023,0.381,1.271,0.031,0.006,0.010,0.015,0.021,0.049,1.442,0.031,0.014,0.377,137.751,-12.596,2060.000
2070-2100_annual,356.767,240.047,25.583,40.807,2.568,0.019,0.000,0.019,23.059,403.330,-46.563,194.438,147.876,0.532,0.265,0.203,0.207,0.599,0.000,0.000,0.000,0.599,0.037,0.562,1.624,0.037,0.008,0.015,0.014,0.033,0.071,1.390,0.037,0.037,0.466,169.909,-48.586,
2070-2100_DJF,296.497,183.597,17.432,52.200,2.356,0.019,0.000,0.019,13.284,351.459,-54.961,148.714,93.753,0.338,0.148,0.128,0.114,0.437,0.000,0.000,0.000,0.437,0.026,0.406,1.905,0.027,0.002,0.013,0.012,0.025,0.060,1.218,0.027,0.031,0.452,164.871,7.066,2084.997
2070-2100_MAM,349.522,274.929,26.073,31.541,2.624,0.019,0.000,0.019,22.988,401.711,-52.189,222.692,170.503,0.614,0.307,0.202,0.238,0.668,0.000,0.000,0.000,0.668,0.040,0.634,1.569,0.040,0.009,0.016,0.015,0.033,0.075,1.445,0.040,0.034,0.458,167.307,-78.710,2085.000
2070-2100_JJA,426.087,280.680,32.782,38.701,3.084,0.024,0.000,0.024,32.680,456.663,-30.576,227.350,196.774,0.708,0.367,0.281,0.294,0.828,0.000,0.000,0.000,0.828,0.045,0.763,1.554,0.041,0.010,0.017,0.014,0.040,0.082,1.370,0.041,0.065,0.580,211.610,-82.063,2085.000
2070-2100_SON,353.767,219.674,25.893,41.007,2.199,0.015,0.000,0.015,23.095,402.477,-48.710,177.936,129.225,0.465,0.234,0.201,0.181,0.458,0.000,0.000,0.000,0.458,0.036,0.439,1.472,0.040,0.010,0.015,0.015,0.034,0.067,1.527,0.040,0.019,0.371,135.378,-39.463,2085.000
