,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,284.368,247.627,17.490,32.284,2.599,0.028,0.001,0.027,13.144,352.413,-68.045,200.578,132.533,0.477,0.221,0.137,0.165,0.448,0.061,0.743,0.061,0.510,0.042,0.472,2.940,0.042,0.007,0.019,0.016,0.039,0.085,1.580,0.042,-0.023,0.668,243.951,56.583,
2015-2045_DJF,238.414,181.486,7.109,43.453,2.727,0.030,0.003,0.028,2.186,300.053,-61.639,147.003,85.364,0.307,0.112,0.071,0.081,0.348,0.242,2.980,0.236,0.584,0.048,0.581,5.636,0.038,0.004,0.019,0.016,0.047,0.092,1.560,0.037,-0.233,0.725,264.475,38.848,2030.005
2015-2045_MAM,281.642,275.770,17.689,30.291,2.908,0.032,0.000,0.032,13.198,351.314,-69.672,223.374,153.702,0.553,0.244,0.132,0.188,0.792,0.004,0.022,0.011,0.802,0.070,0.765,3.270,0.071,0.012,0.036,0.023,0.062,0.157,2.245,0.071,0.026,0.777,283.523,-21.675,2030.000
2015-2045_JJA,336.215,303.835,26.835,23.779,2.449,0.025,0.000,0.025,23.653,405.072,-68.857,246.107,177.250,0.638,0.327,0.209,0.249,0.309,0.000,0.000,0.000,0.309,0.021,0.270,0.801,0.030,0.010,0.004,0.016,0.019,0.020,1.545,0.030,0.039,0.594,216.694,107.053,2030.000
2015-2045_SON,280.270,227.928,18.133,31.824,2.313,0.024,0.000,0.024,13.331,352.201,-71.932,184.622,112.690,0.406,0.201,0.136,0.141,0.342,0.001,0.003,0.001,0.343,0.029,0.270,2.096,0.028,0.003,0.015,0.010,0.029,0.070,0.961,0.028,0.072,0.579,211.153,102.259,2030.000
2045-2075_annual,286.721,249.536,17.987,31.576,2.610,0.027,0.000,0.026,13.630,354.824,-68.104,202.125,134.021,0.482,0.227,0.141,0.168,0.460,0.037,0.399,0.037,0.497,0.038,0.459,2.671,0.038,0.006,0.017,0.015,0.036,0.079,1.534,0.038,0.001,0.642,234.248,52.609,
2045-2075_DJF,239.685,182.548,7.725,42.344,2.751,0.031,0.002,0.029,2.673,302.165,-62.480,147.864,85.384,0.307,0.116,0.073,0.083,0.441,0.145,1.594,0.142,0.583,0.039,0.522,4.816,0.030,0.001,0.015,0.013,0.039,0.077,1.321,0.029,-0.081,0.742,270.894,69.552,2060.000
2045-2075_MAM,283.308,278.249,18.029,30.524,2.857,0.033,0.000,0.033,13.575,353.220,-69.913,225.382,155.469,0.560,0.246,0.134,0.191,0.839,0.003,0.017,0.008,0.847,0.076,0.834,3.487,0.073,0.011,0.039,0.023,0.070,0.169,2.276,0.073,0.005,0.796,290.527,-40.561,2060.000
2045-2075_JJA,340.251,305.190,27.274,23.451,2.494,0.025,0.000,0.025,24.139,407.747,-67.495,247.204,179.708,0.647,0.335,0.214,0.253,0.277,0.000,0.000,0.000,0.277,0.022,0.247,0.684,0.033,0.010,0.007,0.016,0.019,0.030,1.565,0.032,0.030,0.595,217.299,115.391,2060.000
2045-2075_SON,282.688,230.662,18.728,30.177,2.336,0.018,0.000,0.018,13.925,355.154,-72.466,186.836,114.370,0.412,0.209,0.140,0.144,0.282,0.003,0.003,0.000,0.282,0.017,0.233,1.729,0.018,0.000,0.008,0.010,0.017,0.041,0.961,0.018,0.049,0.433,158.152,66.533,2060.000
2070-2100_annual,285.649,249.564,17.867,31.096,2.590,0.028,0.001,0.027,13.499,354.199,-68.550,202.147,133.596,0.481,0.226,0.140,0.168,0.462,0.055,0.673,0.055,0.517,0.047,0.468,2.872,0.047,0.009,0.022,0.016,0.043,0.096,1.615,0.047,-0.007,0.667,243.289,55.307,
2070-2100_DJF,237.830,182.733,7.393,41.326,2.737,0.033,0.002,0.031,2.362,300.822,-62.992,148.013,85.022,0.306,0.115,0.072,0.082,0.402,0.221,2.724,0.217,0.620,0.057,0.544,5.220,0.042,0.004,0.025,0.014,0.055,0.117,1.347,0.042,-0.142,0.803,293.066,79.238,2084.997
2070-2100_MAM,283.283,278.729,18.116,30.465,2.819,0.036,0.000,0.035,13.642,353.513,-70.230,225.771,155.541,0.560,0.246,0.135,0.192,0.856,0.001,0.001,0.004,0.860,0.081,0.835,3.598,0.083,0.015,0.043,0.025,0.075,0.185,2.503,0.083,0.021,0.852,311.035,-24.127,2085.000
2070-2100_JJA,339.299,304.968,27.252,22.902,2.476,0.024,0.000,0.024,24.101,407.534,-68.235,247.024,178.789,0.644,0.334,0.214,0.252,0.251,0.000,0.000,0.000,0.251,0.008,0.258,0.660,0.022,0.001,0.004,0.017,0.008,0.019,1.686,0.022,-0.007,0.569,207.783,105.284,2085.000
2070-2100_SON,281.214,230.327,18.514,29.872,2.328,0.018,0.000,0.018,13.680,353.896,-72.682,186.565,113.883,0.410,0.208,0.138,0.143,0.335,0.000,0.000,0.000,0.335,0.042,0.235,2.045,0.039,0.016,0.014,0.009,0.035,0.063,0.912,0.039,0.100,0.442,161.340,61.362,2085.000
