,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,353.936,245.067,25.445,43.755,3.976,0.012,0.000,0.012,22.052,396.982,-43.045,198.505,155.460,0.560,0.294,0.198,0.217,0.192,0.000,0.000,0.000,0.192,0.022,0.175,0.791,0.022,0.011,0.007,0.004,0.023,0.034,0.393,0.021,0.017,0.286,104.285,32.870,
2015-2045_DJF,302.278,195.130,19.792,40.944,3.742,0.010,0.000,0.010,14.992,359.740,-57.462,158.055,100.594,0.362,0.214,0.144,0.128,0.199,0.000,0.000,0.000,0.199,0.011,0.239,1.302,0.014,0.003,0.006,0.005,0.010,0.027,0.508,0.013,-0.040,0.244,89.091,-3.015,2030.005
2015-2045_MAM,345.272,274.962,25.955,35.636,4.169,0.016,0.000,0.016,22.219,397.307,-52.034,222.719,170.685,0.614,0.342,0.200,0.238,0.284,0.000,0.000,0.000,0.284,0.031,0.255,0.863,0.030,0.014,0.012,0.005,0.033,0.053,0.463,0.029,0.029,0.394,143.878,39.939,2030.000
2015-2045_JJA,415.547,280.907,29.584,57.811,4.445,0.008,0.000,0.008,28.227,430.470,-14.924,227.535,212.611,0.765,0.337,0.240,0.308,0.073,0.000,0.000,0.000,0.073,0.021,0.052,0.132,0.024,0.017,0.003,0.004,0.025,0.012,0.373,0.023,0.021,0.180,65.722,38.212,2030.000
2015-2045_SON,351.628,228.123,26.350,40.540,3.539,0.014,0.000,0.014,22.641,399.721,-48.094,184.780,136.686,0.492,0.282,0.204,0.192,0.212,0.000,0.000,0.000,0.212,0.024,0.152,0.877,0.020,0.008,0.009,0.002,0.025,0.043,0.227,0.019,0.059,0.324,118.308,55.901,2030.000
2045-2075_annual,356.464,246.761,25.735,42.719,4.053,0.010,0.000,0.010,22.313,398.397,-41.932,199.877,157.944,0.569,0.303,0.201,0.221,0.159,0.000,0.000,0.000,0.159,0.015,0.144,0.564,0.015,0.008,0.004,0.003,0.014,0.018,0.255,0.014,0.015,0.244,89.081,31.407,
2045-2075_DJF,303.056,197.504,20.128,39.541,3.788,0.009,0.000,0.009,15.281,361.177,-58.121,159.978,101.858,0.367,0.221,0.147,0.130,0.177,0.000,0.000,0.000,0.177,0.003,0.184,0.837,0.004,0.000,0.001,0.003,0.003,0.007,0.269,0.003,-0.008,0.225,82.035,13.538,2060.000
2045-2075_MAM,346.593,276.612,26.177,34.733,4.303,0.012,0.000,0.012,22.376,398.182,-51.590,224.055,172.466,0.621,0.352,0.203,0.241,0.236,0.000,0.000,0.000,0.236,0.016,0.223,0.755,0.015,0.005,0.007,0.003,0.017,0.032,0.331,0.015,0.013,0.297,108.437,21.730,2060.000
2045-2075_JJA,421.150,280.678,29.840,57.286,4.490,0.007,0.000,0.007,28.529,432.204,-11.054,227.349,216.295,0.779,0.345,0.244,0.314,0.050,0.000,0.000,0.000,0.050,0.001,0.049,0.080,0.003,0.000,0.000,0.002,0.001,0.002,0.222,0.002,0.001,0.176,64.121,45.625,2060.000
2045-2075_SON,354.002,231.132,26.696,39.218,3.621,0.012,0.000,0.012,22.937,401.338,-47.336,187.217,139.881,0.504,0.294,0.208,0.197,0.173,0.000,0.000,0.000,0.173,0.039,0.120,0.592,0.037,0.029,0.006,0.002,0.035,0.030,0.197,0.037,0.053,0.279,101.732,44.532,2060.000
2070-2100_annual,354.793,247.720,25.668,42.301,4.060,0.010,0.000,0.010,22.203,397.802,-43.010,200.653,157.643,0.568,0.304,0.200,0.220,0.158,0.000,0.000,0.000,0.158,0.012,0.146,0.609,0.012,0.004,0.005,0.003,0.011,0.023,0.301,0.011,0.013,0.230,83.947,26.634,
2070-2100_DJF,302.149,196.899,19.923,39.665,3.774,0.013,0.000,0.013,15.110,360.342,-58.193,159.488,101.295,0.365,0.218,0.145,0.129,0.244,0.000,0.000,0.000,0.244,0.009,0.235,1.187,0.007,0.000,0.004,0.003,0.009,0.022,0.269,0.006,0.009,0.314,114.491,26.379,2084.997
2070-2100_MAM,345.872,278.714,26.196,35.237,4.298,0.014,0.000,0.014,22.409,398.344,-52.471,225.759,173.287,0.624,0.351,0.203,0.242,0.257,0.000,0.000,0.000,0.257,0.027,0.229,0.790,0.025,0.011,0.010,0.005,0.022,0.046,0.452,0.025,0.028,0.342,124.670,32.071,2085.000
2070-2100_JJA,418.945,280.868,29.863,56.664,4.590,0.006,0.000,0.006,28.432,431.647,-12.702,227.503,214.801,0.773,0.349,0.244,0.312,0.041,0.000,0.000,0.000,0.041,0.005,0.044,0.101,0.009,0.002,0.003,0.003,0.005,0.013,0.325,0.008,-0.003,0.135,49.371,30.336,2085.000
2070-2100_SON,351.149,233.261,26.591,37.533,3.569,0.005,0.000,0.005,22.728,400.181,-49.032,188.941,139.910,0.504,0.297,0.207,0.197,0.092,0.000,0.000,0.000,0.092,0.007,0.076,0.368,0.006,0.002,0.002,0.002,0.008,0.011,0.157,0.006,0.016,0.130,47.447,17.647,2085.000
