,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,302.124,251.625,20.975,28.046,2.886,0.022,0.000,0.022,16.686,370.386,-68.262,203.817,135.554,0.488,0.268,0.168,0.178,0.233,0.000,0.001,0.000,0.233,0.009,0.228,1.150,0.009,0.000,0.004,0.005,0.009,0.020,0.534,0.008,0.005,0.522,190.399,104.102,
2015-2045_DJF,255.565,181.924,9.823,40.479,2.836,0.030,0.001,0.029,5.314,314.019,-58.454,147.359,88.905,0.320,0.133,0.084,0.091,0.399,0.001,0.002,0.001,0.400,0.017,0.430,2.692,0.015,0.000,0.007,0.007,0.017,0.038,0.732,0.014,-0.031,0.719,262.594,100.423,2030.005
2015-2045_MAM,300.278,277.060,21.150,28.046,3.181,0.028,0.000,0.028,16.699,368.997,-68.719,224.418,155.700,0.561,0.285,0.160,0.202,0.314,0.000,0.000,0.000,0.314,0.008,0.314,0.931,0.010,0.000,0.003,0.008,0.008,0.015,0.747,0.009,0.000,0.671,244.781,126.779,2030.000
2015-2045_JJA,354.824,313.785,31.158,17.295,3.017,0.011,0.000,0.011,27.500,426.615,-71.791,254.166,182.375,0.657,0.409,0.261,0.269,0.026,0.000,0.000,0.000,0.026,0.002,0.021,0.064,0.005,0.000,0.000,0.004,0.002,0.003,0.412,0.004,0.005,0.270,98.483,89.228,2030.000
2015-2045_SON,296.873,232.177,21.560,26.588,2.506,0.018,0.000,0.018,17.015,370.832,-73.959,188.064,114.105,0.411,0.240,0.165,0.150,0.194,0.000,0.000,0.000,0.194,0.011,0.149,0.940,0.008,0.001,0.005,0.003,0.011,0.024,0.248,0.007,0.045,0.429,156.764,99.861,2030.000
2045-2075_annual,304.853,253.006,21.460,27.451,2.852,0.021,0.000,0.021,17.228,373.201,-68.347,204.934,136.587,0.492,0.271,0.172,0.181,0.228,0.000,0.000,0.000,0.228,0.008,0.220,1.023,0.008,0.001,0.003,0.005,0.008,0.016,0.455,0.007,0.008,0.510,186.003,103.003,
2045-2075_DJF,256.735,182.864,10.363,39.445,2.806,0.030,0.000,0.030,5.799,316.201,-59.466,148.120,88.654,0.319,0.137,0.086,0.092,0.392,0.001,0.001,0.001,0.393,0.011,0.369,2.226,0.007,0.000,0.003,0.004,0.011,0.020,0.416,0.007,0.023,0.723,263.773,126.782,2060.000
2045-2075_MAM,302.176,279.422,21.509,28.114,3.088,0.030,0.000,0.030,17.158,371.409,-69.233,226.332,157.099,0.566,0.286,0.164,0.205,0.367,0.000,0.000,0.000,0.367,0.017,0.382,1.226,0.017,0.002,0.007,0.008,0.018,0.035,0.764,0.017,-0.015,0.718,262.186,116.557,2060.000
2045-2075_JJA,359.825,313.975,31.624,17.058,3.014,0.011,0.000,0.011,28.078,429.939,-70.114,254.319,184.205,0.663,0.415,0.267,0.272,0.019,0.000,0.000,0.000,0.019,0.000,0.019,0.036,0.004,0.000,0.000,0.004,0.000,0.000,0.425,0.004,0.000,0.274,100.163,91.972,2060.000
2045-2075_SON,299.692,234.204,22.138,25.398,2.494,0.014,0.000,0.014,17.659,374.164,-74.472,189.705,115.234,0.415,0.245,0.170,0.153,0.136,0.000,0.000,0.000,0.136,0.004,0.112,0.623,0.003,0.000,0.001,0.002,0.004,0.008,0.212,0.002,0.023,0.325,118.656,76.875,2060.000
2070-2100_annual,303.519,253.137,21.362,26.782,2.855,0.022,0.000,0.021,17.090,372.502,-68.983,205.041,136.058,0.490,0.272,0.171,0.180,0.225,0.000,0.000,0.000,0.225,0.013,0.211,1.032,0.013,0.004,0.005,0.005,0.012,0.023,0.496,0.013,0.014,0.517,188.567,106.980,
2070-2100_DJF,254.516,183.484,10.067,38.014,2.826,0.031,0.001,0.031,5.511,314.921,-60.406,148.622,88.217,0.318,0.137,0.085,0.091,0.391,0.000,0.000,0.000,0.391,0.016,0.371,2.265,0.011,0.000,0.005,0.005,0.016,0.031,0.532,0.010,0.021,0.750,273.925,134.805,2084.997
2070-2100_MAM,301.935,280.245,21.666,27.554,3.083,0.030,0.000,0.030,17.247,371.818,-69.883,226.998,157.115,0.566,0.289,0.165,0.205,0.327,0.000,0.000,0.000,0.327,0.013,0.333,1.031,0.014,0.001,0.005,0.008,0.013,0.026,0.790,0.014,-0.006,0.715,260.940,134.261,2085.000
2070-2100_JJA,358.468,313.497,31.568,16.588,2.994,0.011,0.000,0.011,27.996,429.467,-70.999,253.933,182.934,0.659,0.413,0.267,0.270,0.024,0.000,0.000,0.000,0.024,0.000,0.029,0.050,0.005,0.000,0.000,0.004,0.000,0.001,0.441,0.004,-0.005,0.259,94.424,82.464,2085.000
2070-2100_SON,298.155,233.770,21.934,25.170,2.513,0.014,0.000,0.014,17.384,372.695,-74.540,189.354,114.814,0.413,0.245,0.167,0.152,0.160,0.000,0.000,0.000,0.160,0.024,0.114,0.804,0.023,0.013,0.008,0.002,0.018,0.034,0.218,0.021,0.046,0.345,125.943,76.597,2085.000
