,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,293.348,251.611,19.390,29.940,2.441,0.025,0.000,0.025,15.257,363.062,-69.714,203.805,134.090,0.483,0.234,0.153,0.172,0.473,0.001,0.002,0.001,0.474,0.048,0.430,2.614,0.047,0.007,0.024,0.016,0.046,0.107,1.569,0.047,0.043,0.612,223.293,49.002,
2015-2045_DJF,248.513,182.194,8.393,41.216,2.503,0.033,0.001,0.032,3.836,307.286,-58.773,147.577,88.804,0.320,0.119,0.076,0.088,0.827,0.003,0.008,0.003,0.829,0.103,0.781,6.419,0.088,0.020,0.050,0.018,0.100,0.220,1.815,0.088,0.046,0.792,289.178,-27.937,2030.005
2015-2045_MAM,291.370,277.546,19.472,30.131,2.751,0.033,0.000,0.033,15.098,360.760,-69.389,224.812,155.422,0.560,0.255,0.145,0.196,0.754,0.000,0.000,0.000,0.754,0.058,0.725,2.567,0.063,0.005,0.034,0.024,0.057,0.150,2.398,0.063,0.029,0.790,288.413,0.803,2030.000
2015-2045_JJA,344.107,312.459,29.405,19.974,2.383,0.015,0.000,0.015,26.330,419.862,-75.755,253.092,177.337,0.638,0.350,0.238,0.256,0.036,0.000,0.000,0.000,0.036,0.003,0.029,0.088,0.016,0.001,0.001,0.014,0.004,0.003,1.384,0.016,0.007,0.365,133.137,116.462,2030.000
2015-2045_SON,288.486,232.699,20.087,28.644,2.124,0.021,0.000,0.021,15.547,363.269,-74.783,188.486,113.703,0.409,0.211,0.151,0.147,0.280,0.000,0.000,0.000,0.280,0.026,0.191,1.441,0.023,0.003,0.013,0.007,0.025,0.054,0.673,0.021,0.090,0.502,183.281,105.812,2030.000
2045-2075_annual,295.752,253.421,19.902,29.327,2.431,0.025,0.000,0.025,15.787,365.766,-70.015,205.271,135.256,0.487,0.239,0.157,0.175,0.482,0.001,0.002,0.001,0.483,0.044,0.439,2.501,0.044,0.008,0.021,0.016,0.043,0.094,1.536,0.044,0.043,0.600,218.825,42.586,
2045-2075_DJF,249.717,183.125,9.006,40.099,2.501,0.034,0.001,0.033,4.339,309.519,-59.802,148.331,88.530,0.319,0.123,0.079,0.089,0.814,0.004,0.009,0.004,0.818,0.072,0.722,5.520,0.058,0.010,0.031,0.016,0.073,0.145,1.592,0.058,0.092,0.808,295.087,10.452,2060.000
2045-2075_MAM,293.126,280.285,19.843,30.291,2.681,0.035,0.000,0.034,15.530,362.988,-69.863,227.031,157.168,0.566,0.257,0.149,0.200,0.781,0.000,0.000,0.000,0.781,0.073,0.783,2.876,0.077,0.012,0.040,0.025,0.066,0.175,2.445,0.077,-0.003,0.828,302.351,-11.560,2060.000
2045-2075_JJA,348.205,313.566,29.862,19.684,2.408,0.016,0.000,0.016,26.873,422.941,-74.736,253.989,179.252,0.645,0.357,0.243,0.260,0.037,0.000,0.000,0.000,0.037,0.002,0.036,0.082,0.015,0.000,0.001,0.014,0.002,0.004,1.400,0.015,0.001,0.383,139.853,121.229,2060.000
2045-2075_SON,291.019,235.154,20.695,27.424,2.133,0.016,0.000,0.016,16.190,366.540,-75.521,190.475,114.954,0.414,0.218,0.156,0.150,0.300,0.000,0.000,0.000,0.300,0.032,0.216,1.572,0.028,0.010,0.011,0.007,0.033,0.053,0.700,0.028,0.084,0.380,138.606,49.683,2060.000
2070-2100_annual,294.496,253.413,19.784,28.691,2.420,0.026,0.000,0.025,15.662,365.147,-70.651,205.265,134.614,0.485,0.239,0.156,0.174,0.445,0.001,0.001,0.001,0.446,0.043,0.400,2.283,0.043,0.007,0.022,0.014,0.042,0.095,1.396,0.043,0.045,0.612,223.540,61.859,
2070-2100_DJF,247.617,183.712,8.689,38.722,2.498,0.035,0.001,0.034,4.066,308.316,-60.699,148.807,88.108,0.317,0.123,0.078,0.088,0.759,0.003,0.005,0.003,0.762,0.073,0.678,5.139,0.057,0.007,0.036,0.014,0.072,0.159,1.369,0.056,0.081,0.843,307.772,39.855,2084.997
2070-2100_MAM,293.016,280.513,19.974,29.814,2.658,0.035,0.000,0.035,15.621,363.408,-70.392,227.215,156.823,0.565,0.258,0.149,0.200,0.714,0.000,0.000,0.000,0.714,0.060,0.697,2.518,0.063,0.003,0.037,0.023,0.059,0.159,2.291,0.063,0.017,0.843,307.859,30.302,2085.000
2070-2100_JJA,346.949,313.111,29.808,19.207,2.389,0.015,0.000,0.015,26.812,422.587,-75.638,253.620,177.982,0.641,0.355,0.243,0.258,0.035,0.000,0.000,0.000,0.035,0.001,0.045,0.080,0.014,0.000,0.001,0.013,0.001,0.004,1.310,0.014,-0.011,0.359,130.994,109.364,2085.000
2070-2100_SON,289.445,234.771,20.459,27.198,2.135,0.017,0.000,0.017,15.931,365.182,-75.737,190.164,114.427,0.412,0.217,0.154,0.148,0.277,0.000,0.000,0.000,0.277,0.041,0.183,1.441,0.038,0.019,0.013,0.006,0.035,0.058,0.604,0.038,0.094,0.406,148.343,67.552,2085.000
