,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,350.958,245.341,25.319,42.400,4.174,0.012,0.000,0.012,21.789,395.642,-44.684,198.727,154.042,0.555,0.301,0.197,0.214,0.191,0.000,0.000,0.000,0.191,0.021,0.175,0.734,0.021,0.010,0.007,0.004,0.022,0.032,0.382,0.020,0.017,0.286,104.218,33.021,
2015-2045_DJF,298.509,195.223,19.213,40.173,3.933,0.010,0.000,0.010,14.389,356.760,-58.251,158.131,99.880,0.360,0.214,0.140,0.126,0.199,0.000,0.000,0.000,0.199,0.010,0.237,1.168,0.013,0.002,0.005,0.005,0.009,0.025,0.492,0.012,-0.038,0.232,84.663,-6.219,2030.005
2015-2045_MAM,343.705,275.785,25.931,34.128,4.331,0.016,0.000,0.016,22.048,396.423,-52.718,223.386,170.668,0.614,0.351,0.200,0.238,0.284,0.000,0.000,0.000,0.284,0.030,0.256,0.823,0.029,0.013,0.011,0.005,0.032,0.051,0.450,0.028,0.028,0.381,139.057,35.351,2030.000
2015-2045_JJA,411.128,280.954,29.770,56.065,4.681,0.009,0.000,0.009,28.186,430.234,-19.106,227.573,208.467,0.750,0.346,0.243,0.302,0.072,0.000,0.000,0.000,0.072,0.021,0.051,0.128,0.024,0.017,0.003,0.004,0.025,0.012,0.365,0.023,0.021,0.213,77.748,50.671,2030.000
2015-2045_SON,349.463,228.251,26.253,39.155,3.743,0.013,0.000,0.013,22.397,398.433,-48.971,184.883,135.913,0.489,0.291,0.204,0.190,0.211,0.000,0.000,0.000,0.211,0.023,0.156,0.824,0.019,0.008,0.009,0.002,0.024,0.042,0.223,0.018,0.056,0.315,115.144,51.728,2030.000
2045-2075_annual,353.331,247.038,25.615,41.473,4.258,0.010,0.000,0.010,22.053,397.063,-43.733,200.101,156.368,0.563,0.310,0.200,0.218,0.158,0.000,0.000,0.000,0.158,0.014,0.144,0.528,0.014,0.008,0.004,0.003,0.013,0.017,0.250,0.014,0.014,0.249,90.850,33.357,
2045-2075_DJF,299.324,197.684,19.574,38.837,3.988,0.009,0.000,0.009,14.701,358.301,-58.977,160.124,101.147,0.364,0.221,0.143,0.128,0.176,0.000,0.000,0.000,0.176,0.003,0.183,0.758,0.004,0.000,0.001,0.003,0.003,0.007,0.263,0.003,-0.007,0.217,79.328,11.376,2060.000
2045-2075_MAM,345.134,277.413,26.159,33.227,4.470,0.011,0.000,0.011,22.222,397.389,-52.255,224.704,172.449,0.621,0.361,0.203,0.241,0.235,0.000,0.000,0.000,0.235,0.015,0.223,0.719,0.014,0.004,0.007,0.003,0.015,0.030,0.323,0.013,0.012,0.275,100.295,13.894,2060.000
2045-2075_JJA,416.135,280.732,30.016,55.725,4.740,0.009,0.000,0.009,28.456,431.780,-15.644,227.393,211.749,0.762,0.353,0.246,0.308,0.049,0.000,0.000,0.000,0.049,0.001,0.048,0.078,0.002,0.000,0.000,0.002,0.001,0.002,0.217,0.002,0.001,0.218,79.571,61.440,2060.000
2045-2075_SON,351.670,231.198,26.604,38.016,3.824,0.012,0.000,0.012,22.697,400.069,-48.399,187.270,138.871,0.500,0.302,0.207,0.195,0.173,0.000,0.000,0.000,0.173,0.039,0.122,0.562,0.037,0.029,0.006,0.002,0.034,0.030,0.195,0.036,0.051,0.285,104.127,46.435,2060.000
2070-2100_annual,351.737,247.912,25.546,40.991,4.266,0.010,0.000,0.010,21.936,396.437,-44.700,200.809,156.109,0.562,0.311,0.199,0.218,0.158,0.000,0.000,0.000,0.158,0.012,0.146,0.568,0.012,0.004,0.005,0.003,0.011,0.022,0.294,0.011,0.012,0.231,84.495,27.351,
2070-2100_DJF,298.403,196.924,19.354,38.824,3.969,0.012,0.000,0.012,14.514,357.392,-58.989,159.508,100.519,0.362,0.219,0.141,0.127,0.244,0.000,0.000,0.000,0.244,0.009,0.235,1.089,0.007,0.000,0.004,0.003,0.009,0.022,0.263,0.006,0.009,0.295,107.544,19.710,2084.997
2070-2100_MAM,344.411,279.444,26.183,33.755,4.463,0.014,0.000,0.014,22.250,397.514,-53.104,226.350,173.246,0.624,0.360,0.203,0.242,0.257,0.000,0.000,0.000,0.257,0.026,0.229,0.749,0.024,0.011,0.009,0.004,0.021,0.043,0.440,0.024,0.028,0.325,118.726,26.399,2085.000
2070-2100_JJA,414.171,280.936,30.042,55.030,4.831,0.007,0.000,0.007,28.372,431.297,-17.126,227.558,210.432,0.758,0.357,0.246,0.306,0.040,0.000,0.000,0.000,0.040,0.005,0.043,0.097,0.009,0.002,0.003,0.003,0.005,0.013,0.317,0.008,-0.003,0.169,61.742,43.225,2085.000
2070-2100_SON,348.905,233.200,26.493,36.263,3.792,0.006,0.000,0.006,22.471,398.817,-49.913,188.892,138.980,0.500,0.306,0.206,0.195,0.092,0.000,0.000,0.000,0.092,0.007,0.077,0.345,0.006,0.002,0.002,0.002,0.008,0.011,0.154,0.006,0.015,0.137,50.037,19.841,2085.000
