,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,326.415,249.165,23.415,24.885,4.624,0.011,0.000,0.011,19.180,383.318,-56.904,201.824,144.920,0.522,0.365,0.192,0.198,0.238,0.003,0.007,0.003,0.241,0.013,0.232,1.365,0.013,0.002,0.005,0.006,0.013,0.024,0.622,0.012,0.005,0.273,99.804,10.539,
2015-2045_DJF,274.118,178.409,12.013,38.641,3.820,0.019,0.000,0.018,8.197,327.232,-53.114,144.511,91.398,0.329,0.163,0.095,0.099,0.373,0.007,0.022,0.007,0.380,0.026,0.386,3.230,0.021,0.004,0.010,0.007,0.024,0.049,0.688,0.020,-0.013,0.447,163.004,14.659,2030.005
2015-2045_MAM,326.245,270.146,23.545,25.676,4.266,0.018,0.000,0.018,19.620,384.263,-58.018,218.818,160.800,0.579,0.343,0.182,0.216,0.451,0.005,0.006,0.005,0.456,0.020,0.447,1.565,0.020,0.003,0.008,0.010,0.021,0.039,0.965,0.020,0.004,0.439,160.252,-10.090,2030.000
2015-2045_JJA,387.836,318.025,34.000,12.515,5.979,0.000,0.000,0.000,29.716,439.853,-52.017,257.600,205.583,0.740,0.610,0.301,0.311,0.004,0.000,0.000,0.000,0.004,0.000,0.005,0.009,0.006,0.000,0.000,0.006,0.000,0.000,0.570,0.005,-0.001,0.012,4.259,0.574,2030.000
2015-2045_SON,316.341,228.491,23.888,22.949,4.413,0.008,0.000,0.008,18.975,380.817,-64.476,185.077,120.602,0.434,0.338,0.186,0.164,0.125,0.000,0.000,0.000,0.125,0.005,0.093,0.683,0.005,0.000,0.002,0.003,0.005,0.011,0.263,0.003,0.032,0.199,72.625,37.385,2030.000
2045-2075_annual,329.656,250.053,23.789,24.838,4.622,0.012,0.000,0.012,19.649,385.886,-56.230,202.543,146.313,0.527,0.370,0.196,0.201,0.252,0.005,0.018,0.005,0.257,0.011,0.246,1.319,0.011,0.001,0.004,0.006,0.011,0.020,0.596,0.010,0.006,0.280,102.177,8.618,
2045-2075_DJF,275.277,179.538,12.334,38.540,3.742,0.017,0.000,0.017,8.514,328.708,-53.432,145.425,91.994,0.331,0.165,0.097,0.100,0.356,0.019,0.073,0.019,0.375,0.012,0.378,2.736,0.009,0.000,0.003,0.006,0.012,0.019,0.595,0.008,-0.021,0.404,147.555,6.708,2060.000
2045-2075_MAM,328.008,272.643,23.904,25.859,4.256,0.021,0.000,0.021,20.022,386.430,-58.423,220.841,162.419,0.585,0.346,0.186,0.220,0.491,0.000,0.000,0.000,0.491,0.025,0.487,1.704,0.023,0.003,0.011,0.009,0.026,0.049,0.914,0.023,0.004,0.513,187.403,1.231,2060.000
2045-2075_JJA,395.024,316.710,34.459,12.358,6.080,0.000,0.000,0.000,30.383,443.848,-48.823,256.535,207.712,0.748,0.623,0.308,0.316,0.005,0.000,0.000,0.000,0.005,0.000,0.005,0.010,0.006,0.000,0.000,0.006,0.000,0.000,0.593,0.005,-0.001,0.012,4.297,0.380,2060.000
2045-2075_SON,319.152,229.741,24.243,22.837,4.391,0.008,0.000,0.008,19.459,383.430,-64.277,186.090,121.813,0.439,0.340,0.190,0.167,0.159,0.000,0.000,0.000,0.159,0.006,0.116,0.848,0.005,0.000,0.002,0.003,0.006,0.011,0.280,0.004,0.043,0.192,69.978,26.308,2060.000
2070-2100_annual,327.823,251.092,23.702,23.978,4.694,0.010,0.000,0.010,19.428,384.676,-56.853,203.384,146.531,0.528,0.374,0.195,0.201,0.209,0.004,0.013,0.004,0.213,0.007,0.206,1.136,0.007,0.000,0.002,0.004,0.007,0.012,0.444,0.006,0.003,0.249,90.738,13.423,
2070-2100_DJF,272.887,180.621,12.091,36.940,3.807,0.016,0.000,0.016,8.228,327.408,-54.521,146.303,91.781,0.330,0.166,0.096,0.100,0.350,0.016,0.052,0.016,0.365,0.014,0.351,2.567,0.008,0.000,0.004,0.004,0.014,0.023,0.415,0.007,-0.002,0.383,139.888,9.012,2084.997
2070-2100_MAM,326.644,275.875,24.105,24.680,4.261,0.018,0.000,0.018,20.048,386.493,-59.849,223.459,163.610,0.589,0.354,0.188,0.222,0.342,0.000,0.000,0.000,0.342,0.009,0.356,1.176,0.011,0.000,0.004,0.007,0.009,0.021,0.710,0.011,-0.014,0.425,154.990,21.041,2085.000
2070-2100_JJA,394.246,315.872,34.294,12.289,6.143,0.001,0.000,0.001,30.105,442.153,-47.907,255.856,207.949,0.749,0.626,0.305,0.316,0.010,0.000,0.000,0.000,0.010,0.001,0.016,0.029,0.005,0.000,0.000,0.004,0.001,0.001,0.441,0.004,-0.006,0.019,7.081,-0.064,2085.000
2070-2100_SON,316.332,230.416,24.100,22.235,4.546,0.007,0.000,0.007,19.113,381.512,-65.180,186.637,121.457,0.437,0.347,0.188,0.166,0.136,0.000,0.000,0.000,0.136,0.003,0.102,0.794,0.003,0.000,0.001,0.002,0.003,0.005,0.205,0.002,0.034,0.169,61.623,23.730,2085.000
