,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,351.026,240.673,24.988,45.768,3.842,0.015,0.000,0.015,21.800,395.871,-44.845,194.945,150.100,0.540,0.265,0.194,0.208,0.176,0.000,0.000,0.000,0.176,0.020,0.160,0.525,0.020,0.012,0.005,0.003,0.020,0.022,0.256,0.019,0.016,0.354,129.192,63.729,
2015-2045_DJF,296.461,193.328,18.823,40.239,2.867,0.008,0.000,0.008,13.719,353.518,-57.057,156.596,99.539,0.358,0.189,0.137,0.124,0.103,0.000,0.000,0.000,0.103,0.001,0.126,0.583,0.002,0.000,0.000,0.002,0.001,0.002,0.231,0.002,-0.023,0.191,69.533,22.948,2030.005
2015-2045_MAM,344.347,276.157,25.921,33.185,4.005,0.014,0.000,0.014,22.328,398.036,-53.690,223.687,169.998,0.612,0.334,0.200,0.236,0.207,0.000,0.000,0.000,0.207,0.028,0.179,0.564,0.026,0.016,0.008,0.002,0.032,0.034,0.235,0.025,0.028,0.339,123.850,49.265,2030.000
2015-2045_JJA,409.213,271.713,29.293,63.898,5.375,0.023,0.000,0.023,28.380,431.395,-22.181,220.088,197.906,0.712,0.297,0.238,0.286,0.222,0.000,0.000,0.000,0.222,0.017,0.202,0.427,0.016,0.009,0.005,0.003,0.010,0.022,0.251,0.016,0.020,0.541,197.396,117.961,2030.000
2015-2045_SON,353.053,220.359,25.805,45.641,3.094,0.014,0.000,0.014,22.625,399.760,-46.708,178.491,131.783,0.474,0.240,0.199,0.184,0.169,0.000,0.000,0.000,0.169,0.034,0.133,0.527,0.035,0.025,0.007,0.003,0.039,0.031,0.305,0.034,0.037,0.342,124.792,63.959,2030.000
2045-2075_annual,353.416,242.732,25.298,45.032,3.883,0.013,0.000,0.013,22.127,397.636,-44.220,196.613,152.392,0.549,0.271,0.197,0.212,0.155,0.000,0.000,0.000,0.155,0.018,0.136,0.398,0.018,0.011,0.005,0.002,0.017,0.020,0.220,0.017,0.018,0.314,114.761,58.625,
2045-2075_DJF,297.394,196.042,19.198,38.811,2.834,0.007,0.000,0.007,14.062,355.203,-57.809,158.794,100.985,0.364,0.194,0.140,0.127,0.079,0.000,0.000,0.000,0.079,0.001,0.077,0.319,0.003,0.000,0.000,0.002,0.001,0.002,0.243,0.002,0.002,0.159,58.069,29.089,2060.000
2045-2075_MAM,346.158,278.090,26.173,32.335,4.093,0.008,0.000,0.008,22.591,399.490,-53.332,225.253,171.921,0.619,0.341,0.203,0.240,0.105,0.000,0.000,0.000,0.105,0.008,0.099,0.280,0.008,0.003,0.003,0.002,0.006,0.014,0.164,0.007,0.006,0.199,72.764,34.027,2060.000
2045-2075_JJA,413.462,272.262,29.525,63.944,5.434,0.023,0.000,0.023,28.665,433.028,-19.566,220.533,200.967,0.723,0.301,0.240,0.291,0.235,0.000,0.000,0.000,0.235,0.019,0.213,0.444,0.017,0.009,0.006,0.001,0.013,0.027,0.131,0.016,0.022,0.552,201.331,117.835,2060.000
2045-2075_SON,355.594,223.423,26.187,44.915,3.142,0.014,0.000,0.014,23.044,402.054,-46.460,180.973,134.512,0.484,0.247,0.203,0.188,0.197,0.000,0.000,0.000,0.197,0.046,0.155,0.549,0.045,0.034,0.008,0.003,0.048,0.039,0.346,0.045,0.043,0.345,125.907,52.916,2060.000
2070-2100_annual,352.263,243.252,25.201,44.822,3.909,0.012,0.000,0.012,22.016,397.041,-44.778,197.034,152.256,0.548,0.271,0.196,0.211,0.136,0.000,0.000,0.000,0.136,0.008,0.128,0.352,0.008,0.005,0.001,0.002,0.010,0.008,0.170,0.007,0.008,0.294,107.477,58.396,
2070-2100_DJF,296.506,195.163,18.998,38.463,2.839,0.008,0.000,0.008,13.881,354.327,-57.820,158.082,100.261,0.361,0.192,0.138,0.126,0.093,0.000,0.000,0.000,0.093,0.001,0.093,0.359,0.002,0.000,0.000,0.001,0.001,0.002,0.147,0.001,0.000,0.190,69.323,35.000,2084.997
2070-2100_MAM,345.625,279.584,26.171,33.307,4.141,0.011,0.000,0.011,22.605,399.535,-53.910,226.463,172.553,0.621,0.340,0.203,0.241,0.134,0.000,0.000,0.000,0.134,0.003,0.131,0.360,0.003,0.000,0.001,0.002,0.003,0.007,0.190,0.002,0.003,0.259,94.513,45.804,2085.000
2070-2100_JJA,412.429,272.295,29.501,63.635,5.497,0.019,0.000,0.019,28.604,432.679,-20.251,220.559,200.309,0.721,0.302,0.240,0.290,0.190,0.000,0.000,0.000,0.190,0.022,0.165,0.311,0.022,0.018,0.003,0.002,0.029,0.013,0.169,0.021,0.025,0.464,169.310,101.449,2085.000
2070-2100_SON,353.428,224.839,26.022,43.751,3.129,0.011,0.000,0.011,22.827,400.842,-47.414,182.120,134.706,0.485,0.249,0.201,0.188,0.124,0.000,0.000,0.000,0.124,0.004,0.121,0.377,0.004,0.000,0.002,0.002,0.004,0.009,0.176,0.003,0.004,0.263,95.902,50.799,2085.000
