,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,358.928,239.526,25.450,46.050,3.409,0.019,0.000,0.019,22.534,400.051,-41.122,194.016,152.894,0.550,0.279,0.201,0.214,0.335,0.000,0.000,0.000,0.335,0.025,0.314,1.007,0.025,0.008,0.009,0.007,0.023,0.043,0.729,0.025,0.021,0.461,168.126,44.385,
2015-2045_DJF,299.842,185.214,17.940,56.755,2.757,0.011,0.000,0.011,13.907,354.382,-54.540,150.023,95.483,0.344,0.153,0.130,0.118,0.169,0.000,0.000,0.000,0.169,0.004,0.196,1.054,0.008,0.000,0.001,0.008,0.004,0.006,0.751,0.008,-0.027,0.263,95.974,21.249,2030.005
2015-2045_MAM,350.314,279.828,26.130,31.643,3.386,0.015,0.000,0.015,22.676,399.904,-49.589,226.661,177.071,0.637,0.338,0.203,0.247,0.256,0.000,0.000,0.000,0.256,0.009,0.237,0.558,0.009,0.000,0.004,0.005,0.009,0.020,0.519,0.008,0.019,0.363,132.668,43.225,2030.000
2015-2045_JJA,428.143,274.790,31.917,47.063,4.555,0.029,0.000,0.029,30.780,445.386,-17.243,222.580,205.337,0.739,0.383,0.270,0.304,0.524,0.000,0.000,0.000,0.524,0.040,0.472,1.094,0.031,0.009,0.016,0.006,0.032,0.074,0.577,0.030,0.053,0.704,257.073,73.813,2030.000
2015-2045_SON,356.245,216.981,25.671,48.980,2.921,0.021,0.000,0.021,22.605,399.646,-43.401,175.755,132.354,0.476,0.240,0.198,0.185,0.389,0.000,0.000,0.000,0.389,0.048,0.351,1.327,0.052,0.024,0.017,0.011,0.047,0.073,1.075,0.052,0.038,0.508,185.588,38.745,2030.000
2045-2075_annual,361.970,241.833,25.861,44.403,3.454,0.015,0.000,0.015,22.982,402.516,-40.545,195.885,155.339,0.559,0.288,0.205,0.218,0.254,0.000,0.000,0.000,0.254,0.012,0.242,0.676,0.012,0.002,0.005,0.005,0.012,0.024,0.489,0.011,0.012,0.359,130.929,38.446,
2045-2075_DJF,301.489,187.635,18.412,54.298,2.736,0.011,0.000,0.011,14.315,356.391,-54.902,151.984,97.082,0.349,0.160,0.134,0.120,0.139,0.000,0.000,0.000,0.139,0.004,0.132,0.609,0.006,0.000,0.001,0.005,0.004,0.008,0.508,0.006,0.007,0.259,94.408,44.297,2060.000
2045-2075_MAM,352.927,281.557,26.408,31.533,3.391,0.013,0.000,0.013,22.990,401.639,-48.712,228.061,179.350,0.646,0.343,0.206,0.251,0.215,0.000,0.000,0.000,0.215,0.005,0.213,0.489,0.006,0.000,0.002,0.004,0.005,0.010,0.381,0.005,0.002,0.310,113.229,33.798,2060.000
2045-2075_JJA,431.618,276.061,32.252,46.557,4.703,0.022,0.000,0.022,31.270,448.263,-16.644,223.610,206.965,0.745,0.391,0.275,0.308,0.415,0.000,0.000,0.000,0.415,0.019,0.387,0.789,0.014,0.001,0.010,0.003,0.019,0.044,0.345,0.013,0.028,0.533,194.693,48.644,2060.000
2045-2075_SON,360.666,220.806,26.231,45.425,2.966,0.014,0.000,0.014,23.188,402.885,-42.219,178.853,136.634,0.492,0.256,0.204,0.192,0.246,0.000,0.000,0.000,0.246,0.020,0.235,0.816,0.022,0.007,0.007,0.007,0.022,0.034,0.723,0.021,0.011,0.330,120.568,27.037,2060.000
2070-2100_annual,361.688,241.730,25.757,44.628,3.459,0.016,0.000,0.016,22.902,402.104,-40.417,195.801,155.385,0.559,0.287,0.204,0.218,0.279,0.000,0.000,0.000,0.279,0.010,0.269,0.782,0.010,0.000,0.004,0.006,0.010,0.019,0.553,0.009,0.010,0.388,141.637,40.092,
2070-2100_DJF,300.129,188.280,18.146,54.717,2.745,0.014,0.000,0.014,14.091,355.301,-55.172,152.506,97.335,0.350,0.158,0.132,0.120,0.210,0.000,0.000,0.000,0.210,0.008,0.203,0.978,0.008,0.000,0.003,0.006,0.008,0.015,0.549,0.008,0.007,0.324,118.269,41.320,2084.997
2070-2100_MAM,352.929,282.538,26.423,32.538,3.362,0.017,0.000,0.017,23.040,401.895,-48.966,228.856,179.890,0.648,0.340,0.206,0.252,0.265,0.000,0.000,0.000,0.265,0.007,0.256,0.587,0.007,0.000,0.002,0.005,0.007,0.012,0.514,0.007,0.009,0.406,148.048,52.197,2085.000
2070-2100_JJA,433.302,273.940,32.255,46.181,4.732,0.020,0.000,0.020,31.328,448.600,-15.298,221.891,206.593,0.744,0.392,0.275,0.307,0.358,0.000,0.000,0.000,0.358,0.010,0.333,0.666,0.008,0.000,0.003,0.005,0.010,0.016,0.471,0.007,0.024,0.473,172.812,48.604,2085.000
2070-2100_SON,359.177,220.904,26.059,45.278,2.977,0.014,0.000,0.014,22.981,401.714,-42.538,178.933,136.395,0.491,0.255,0.202,0.191,0.283,0.000,0.000,0.000,0.283,0.014,0.284,0.903,0.015,0.001,0.007,0.007,0.015,0.032,0.681,0.014,-0.001,0.347,126.809,18.033,2085.000
