,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,307.958,235.640,19.485,36.993,2.547,0.036,0.001,0.035,15.793,366.429,-58.471,190.868,132.398,0.477,0.222,0.156,0.171,0.418,0.103,2.525,0.103,0.522,0.050,0.476,2.617,0.050,0.010,0.025,0.015,0.046,0.108,1.522,0.050,-0.058,0.859,313.414,121.698,
2015-2045_DJF,255.855,171.298,9.284,47.049,2.583,0.033,0.004,0.029,4.618,311.494,-55.640,138.751,83.111,0.299,0.113,0.084,0.084,0.314,0.396,10.067,0.347,0.662,0.067,0.567,4.547,0.050,0.011,0.028,0.011,0.063,0.125,1.098,0.048,-0.253,0.787,287.217,62.613,2030.005
2015-2045_MAM,304.808,263.539,19.724,34.557,2.758,0.044,0.000,0.044,15.960,365.892,-61.084,213.467,152.383,0.549,0.242,0.151,0.193,0.912,0.022,0.147,0.070,0.982,0.100,0.971,4.072,0.101,0.017,0.059,0.025,0.090,0.251,2.484,0.102,-0.059,1.064,388.538,-3.043,2030.000
2015-2045_JJA,366.066,290.701,28.622,29.840,2.593,0.038,0.000,0.038,26.302,420.602,-54.536,235.468,180.932,0.651,0.331,0.233,0.259,0.162,0.000,0.000,0.000,0.162,0.015,0.139,0.390,0.029,0.009,0.003,0.017,0.012,0.012,1.652,0.029,0.023,0.900,328.594,267.418,2030.000
2015-2045_SON,304.057,215.563,20.119,36.718,2.253,0.028,0.000,0.028,16.079,366.670,-62.613,174.606,111.993,0.403,0.198,0.154,0.145,0.281,0.001,0.002,0.000,0.281,0.018,0.225,1.482,0.019,0.001,0.009,0.008,0.018,0.046,0.838,0.019,0.056,0.680,248.093,159.070,2030.000
2045-2075_annual,310.408,237.708,20.006,36.016,2.533,0.034,0.001,0.033,16.323,369.121,-58.713,192.543,133.831,0.482,0.227,0.160,0.174,0.453,0.078,1.207,0.078,0.531,0.047,0.484,2.645,0.047,0.008,0.023,0.016,0.045,0.102,1.543,0.047,-0.031,0.810,295.540,101.592,
2045-2075_DJF,257.462,172.075,9.923,45.911,2.568,0.034,0.003,0.031,5.177,313.958,-56.496,139.380,82.884,0.298,0.117,0.087,0.086,0.407,0.287,4.588,0.251,0.658,0.050,0.567,4.319,0.037,0.006,0.019,0.012,0.047,0.088,1.190,0.037,-0.160,0.817,298.186,77.948,2060.000
2045-2075_MAM,306.979,266.128,20.070,34.764,2.699,0.045,0.000,0.045,16.364,367.994,-61.015,215.564,154.549,0.556,0.245,0.154,0.197,0.972,0.023,0.284,0.065,1.037,0.108,1.013,4.243,0.106,0.023,0.058,0.025,0.102,0.247,2.429,0.106,-0.041,1.079,393.794,-14.759,2060.000
2045-2075_JJA,369.246,292.889,29.107,28.964,2.606,0.034,0.000,0.034,26.810,423.458,-54.212,237.240,183.028,0.659,0.338,0.239,0.263,0.134,0.000,0.000,0.000,0.134,0.007,0.123,0.325,0.022,0.001,0.004,0.017,0.007,0.018,1.673,0.022,0.010,0.805,293.872,240.852,2060.000
2045-2075_SON,306.887,218.262,20.736,34.598,2.256,0.022,0.000,0.022,16.729,370.019,-63.132,176.792,113.661,0.409,0.206,0.159,0.148,0.297,0.006,0.009,0.000,0.297,0.024,0.233,1.715,0.023,0.003,0.011,0.009,0.024,0.054,0.866,0.023,0.064,0.535,195.268,101.873,2060.000
2070-2100_annual,309.347,237.768,19.884,35.827,2.522,0.035,0.001,0.034,16.189,368.463,-59.116,192.592,133.476,0.481,0.226,0.159,0.173,0.440,0.088,1.675,0.087,0.527,0.051,0.476,2.621,0.050,0.009,0.025,0.016,0.047,0.110,1.596,0.050,-0.035,0.838,305.905,113.983,
2070-2100_DJF,255.728,172.705,9.600,45.487,2.558,0.036,0.003,0.033,4.880,312.636,-56.907,139.891,82.984,0.299,0.116,0.085,0.085,0.364,0.350,6.538,0.284,0.648,0.057,0.558,4.365,0.042,0.004,0.027,0.012,0.056,0.119,1.160,0.041,-0.194,0.868,316.777,97.948,2084.997
2070-2100_MAM,306.678,266.872,20.129,34.747,2.682,0.047,0.000,0.047,16.406,368.160,-61.482,216.166,154.685,0.557,0.246,0.154,0.197,0.958,0.004,0.236,0.065,1.023,0.106,0.985,4.135,0.105,0.018,0.060,0.027,0.102,0.256,2.652,0.105,-0.027,1.125,410.521,12.583,2085.000
2070-2100_JJA,368.652,292.096,29.091,28.566,2.611,0.033,0.000,0.033,26.767,423.230,-54.578,236.598,182.020,0.655,0.338,0.239,0.261,0.124,0.000,0.000,0.000,0.124,0.003,0.141,0.333,0.020,0.000,0.002,0.018,0.003,0.012,1.733,0.020,-0.017,0.785,286.631,228.023,2085.000
2070-2100_SON,305.250,217.929,20.527,34.682,2.233,0.024,0.000,0.024,16.490,368.753,-63.503,176.523,113.019,0.407,0.204,0.157,0.147,0.312,0.001,0.003,0.001,0.313,0.036,0.217,1.675,0.034,0.014,0.012,0.008,0.027,0.053,0.823,0.034,0.095,0.572,208.846,117.101,2085.000
