,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,328.238,254.790,25.233,21.866,4.961,0.009,0.000,0.009,20.320,389.000,-60.762,206.380,145.618,0.524,0.398,0.208,0.203,0.145,0.001,0.003,0.001,0.145,0.006,0.144,0.682,0.006,0.001,0.002,0.003,0.006,0.012,0.264,0.005,0.000,0.219,80.051,25.710,
2015-2045_DJF,277.631,188.693,14.151,33.776,4.486,0.015,0.000,0.015,9.855,334.957,-57.326,152.841,95.515,0.344,0.201,0.107,0.109,0.245,0.003,0.011,0.003,0.248,0.013,0.268,1.662,0.011,0.002,0.006,0.004,0.013,0.027,0.366,0.011,-0.023,0.359,130.925,29.056,2030.005
2015-2045_MAM,329.247,275.709,25.580,21.549,4.829,0.012,0.000,0.012,20.808,390.275,-61.028,223.324,162.297,0.584,0.394,0.201,0.224,0.202,0.000,0.000,0.000,0.202,0.004,0.202,0.543,0.005,0.000,0.001,0.004,0.004,0.009,0.360,0.004,-0.000,0.285,104.106,28.857,2030.000
2015-2045_JJA,384.658,317.433,35.356,12.006,5.713,0.001,0.000,0.001,30.400,443.611,-58.954,257.121,198.167,0.713,0.612,0.319,0.303,0.004,0.000,0.000,0.000,0.004,0.000,0.004,0.007,0.002,0.000,0.000,0.002,0.000,0.000,0.205,0.001,-0.000,0.021,7.517,5.653,2030.000
2015-2045_SON,320.354,235.843,25.634,20.345,4.804,0.009,0.000,0.009,20.010,386.082,-65.728,191.033,125.305,0.451,0.380,0.203,0.175,0.128,0.000,0.000,0.000,0.128,0.005,0.104,0.533,0.004,0.001,0.002,0.001,0.006,0.011,0.128,0.003,0.024,0.215,78.620,39.487,2030.000
2045-2075_annual,330.821,255.980,25.598,21.703,4.980,0.009,0.000,0.009,20.781,391.541,-60.721,207.344,146.623,0.528,0.403,0.212,0.205,0.147,0.000,0.000,0.000,0.147,0.004,0.143,0.600,0.004,0.000,0.001,0.002,0.004,0.008,0.226,0.003,0.004,0.225,81.959,28.757,
2045-2075_DJF,278.518,190.233,14.512,33.255,4.473,0.014,0.000,0.014,10.195,336.572,-58.053,154.089,96.035,0.346,0.205,0.110,0.110,0.219,0.000,0.000,0.000,0.219,0.005,0.219,1.244,0.005,0.001,0.002,0.002,0.006,0.011,0.218,0.004,-0.000,0.337,123.060,41.569,2060.000
2045-2075_MAM,330.819,277.888,25.857,21.788,4.818,0.015,0.000,0.015,21.202,392.454,-61.635,225.090,163.455,0.588,0.396,0.204,0.227,0.261,0.000,0.000,0.000,0.261,0.007,0.263,0.699,0.006,0.000,0.003,0.003,0.007,0.015,0.321,0.005,-0.002,0.352,128.429,30.653,2060.000
2045-2075_JJA,390.187,316.344,35.776,12.048,5.789,0.001,0.000,0.001,30.984,447.116,-56.930,256.239,199.309,0.718,0.621,0.325,0.306,0.004,0.000,0.000,0.000,0.004,0.000,0.004,0.007,0.002,0.000,0.000,0.002,0.000,0.000,0.238,0.002,-0.000,0.028,10.192,8.250,2060.000
2045-2075_SON,322.661,237.990,26.037,19.924,4.828,0.008,0.000,0.008,20.535,388.936,-66.275,192.772,126.497,0.455,0.385,0.207,0.177,0.104,0.000,0.000,0.000,0.104,0.003,0.086,0.461,0.002,0.000,0.001,0.001,0.003,0.005,0.124,0.001,0.018,0.183,66.783,34.870,2060.000
2070-2100_annual,328.895,256.800,25.503,21.006,5.047,0.009,0.000,0.009,20.549,390.264,-61.368,208.008,146.640,0.528,0.407,0.211,0.205,0.139,0.000,0.000,0.000,0.139,0.005,0.134,0.585,0.005,0.000,0.002,0.003,0.005,0.011,0.248,0.004,0.005,0.208,75.780,25.287,
2070-2100_DJF,276.518,190.376,14.240,32.175,4.525,0.015,0.000,0.014,9.908,335.241,-58.723,154.205,95.482,0.344,0.205,0.108,0.109,0.207,0.000,0.000,0.000,0.207,0.004,0.211,1.199,0.004,0.000,0.001,0.003,0.004,0.008,0.249,0.004,-0.005,0.348,127.087,48.729,2084.997
2070-2100_MAM,329.645,280.668,26.044,21.027,4.808,0.013,0.000,0.013,21.248,392.632,-62.987,227.341,164.354,0.592,0.403,0.206,0.229,0.244,0.000,0.000,0.000,0.244,0.013,0.238,0.698,0.011,0.002,0.006,0.004,0.013,0.030,0.362,0.011,0.006,0.307,112.087,21.173,2085.000
2070-2100_JJA,388.303,316.167,35.652,11.726,5.897,0.001,0.000,0.001,30.680,445.292,-56.989,256.095,199.106,0.717,0.627,0.323,0.305,0.011,0.000,0.000,0.000,0.011,0.000,0.013,0.024,0.003,0.000,0.000,0.003,0.000,0.001,0.258,0.002,-0.001,0.023,8.291,3.070,2085.000
2070-2100_SON,320.008,238.508,25.862,19.293,4.946,0.006,0.000,0.006,20.149,386.790,-66.782,193.192,126.409,0.455,0.391,0.204,0.177,0.095,0.000,0.000,0.000,0.095,0.003,0.075,0.431,0.002,0.000,0.001,0.001,0.003,0.006,0.121,0.001,0.020,0.155,56.434,28.668,2085.000
