,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,341.786,250.653,25.500,23.921,5.124,0.009,0.000,0.009,21.335,394.758,-52.972,203.029,150.057,0.540,0.409,0.213,0.211,0.202,0.000,0.000,0.000,0.202,0.010,0.196,0.955,0.010,0.002,0.003,0.004,0.009,0.017,0.422,0.009,0.005,0.218,79.749,4.863,
2015-2045_DJF,283.460,179.547,13.635,36.946,4.097,0.016,0.000,0.016,9.943,335.345,-51.886,145.433,93.547,0.337,0.182,0.104,0.105,0.355,0.000,0.000,0.000,0.355,0.022,0.363,2.365,0.018,0.006,0.007,0.005,0.018,0.035,0.507,0.018,-0.009,0.375,137.038,-2.204,2030.005
2015-2045_MAM,340.905,272.064,25.760,24.194,4.716,0.013,0.000,0.013,21.837,395.936,-55.030,220.372,165.341,0.595,0.384,0.203,0.229,0.340,0.000,0.000,0.000,0.340,0.015,0.332,1.000,0.015,0.003,0.006,0.006,0.016,0.029,0.624,0.014,0.008,0.322,117.622,-8.800,2030.000
2015-2045_JJA,413.090,319.406,36.482,12.376,6.752,0.000,0.000,0.000,32.443,455.764,-42.674,258.719,216.045,0.778,0.687,0.335,0.334,0.002,0.000,0.000,0.000,0.002,0.000,0.002,0.003,0.004,0.000,0.000,0.004,0.000,0.000,0.381,0.003,-0.000,0.004,1.591,-0.201,2030.000
2015-2045_SON,328.418,229.997,25.898,22.402,4.910,0.007,0.000,0.007,20.893,390.798,-62.380,186.298,123.918,0.446,0.377,0.206,0.173,0.111,0.000,0.000,0.000,0.111,0.003,0.088,0.472,0.002,0.000,0.001,0.002,0.003,0.005,0.175,0.002,0.022,0.174,63.673,30.804,2030.000
2045-2075_annual,345.409,251.460,25.864,23.932,5.122,0.009,0.000,0.009,21.857,397.700,-52.291,203.682,151.391,0.545,0.413,0.217,0.214,0.209,0.000,0.000,0.000,0.209,0.007,0.202,0.887,0.007,0.000,0.002,0.004,0.007,0.013,0.376,0.006,0.007,0.225,82.065,6.286,
2045-2075_DJF,284.551,180.653,13.941,36.786,4.009,0.014,0.000,0.014,10.250,336.803,-52.251,146.329,94.078,0.339,0.183,0.106,0.106,0.325,0.000,0.000,0.000,0.325,0.006,0.328,1.838,0.005,0.000,0.001,0.004,0.006,0.009,0.347,0.004,-0.004,0.333,121.720,0.498,2060.000
2045-2075_MAM,342.733,274.359,26.099,24.584,4.712,0.017,0.000,0.017,22.265,398.291,-55.558,222.231,166.673,0.600,0.386,0.207,0.232,0.372,0.000,0.000,0.000,0.372,0.017,0.368,1.117,0.015,0.002,0.008,0.006,0.018,0.036,0.585,0.015,0.004,0.401,146.398,6.728,2060.000
2045-2075_JJA,421.682,318.073,36.941,12.266,6.867,0.000,0.000,0.000,33.258,460.751,-39.068,257.639,218.571,0.787,0.702,0.343,0.339,0.001,0.000,0.000,0.000,0.001,0.000,0.001,0.001,0.004,0.000,0.000,0.004,0.000,0.000,0.385,0.003,-0.000,0.004,1.351,-0.051,2060.000
2045-2075_SON,331.344,231.167,26.247,22.321,4.877,0.007,0.000,0.007,21.425,393.738,-62.395,187.246,124.851,0.449,0.379,0.210,0.175,0.138,0.000,0.000,0.000,0.138,0.003,0.111,0.608,0.003,0.000,0.001,0.002,0.003,0.007,0.184,0.002,0.026,0.162,59.306,17.986,2060.000
2070-2100_annual,343.322,252.385,25.776,23.163,5.212,0.008,0.000,0.008,21.597,396.235,-52.913,204.432,151.519,0.545,0.419,0.216,0.214,0.164,0.000,0.000,0.000,0.164,0.003,0.161,0.723,0.003,0.000,0.001,0.002,0.003,0.006,0.245,0.003,0.004,0.203,73.950,14.211,
2070-2100_DJF,282.044,181.745,13.690,35.277,4.082,0.013,0.000,0.013,9.948,335.412,-53.368,147.214,93.846,0.338,0.185,0.105,0.105,0.293,0.000,0.000,0.000,0.293,0.007,0.292,1.641,0.005,0.000,0.002,0.003,0.007,0.013,0.248,0.004,0.001,0.315,114.797,6.919,2084.997
2070-2100_MAM,340.870,277.413,26.288,23.704,4.713,0.014,0.000,0.014,22.251,398.131,-57.261,224.704,167.443,0.603,0.394,0.209,0.234,0.250,0.000,0.000,0.000,0.250,0.005,0.255,0.711,0.006,0.000,0.002,0.004,0.005,0.010,0.391,0.005,-0.006,0.345,125.866,30.816,2085.000
2070-2100_JJA,420.649,317.110,36.766,12.218,6.960,0.000,0.000,0.000,32.910,458.573,-37.924,256.859,218.935,0.788,0.706,0.340,0.339,0.004,0.000,0.000,0.000,0.004,0.000,0.008,0.011,0.002,0.000,0.000,0.002,0.000,0.000,0.232,0.002,-0.003,0.012,4.247,0.738,2085.000
2070-2100_SON,328.382,231.684,26.129,21.670,5.073,0.006,0.000,0.006,21.048,391.601,-63.219,187.664,124.445,0.448,0.388,0.208,0.175,0.113,0.000,0.000,0.000,0.113,0.002,0.090,0.544,0.001,0.000,0.000,0.001,0.002,0.002,0.107,0.000,0.022,0.141,51.435,18.275,2085.000
