,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,271.014,247.015,14.375,34.917,3.398,0.031,0.002,0.030,10.316,338.639,-67.626,200.083,132.457,0.477,0.215,0.117,0.157,0.584,0.167,5.040,0.167,0.750,0.137,0.617,4.500,0.136,0.043,0.067,0.026,0.116,0.278,2.612,0.136,-0.034,0.750,273.571,-1.459,
2015-2045_DJF,228.671,176.173,3.320,42.296,3.662,0.036,0.006,0.030,-0.554,288.273,-59.602,142.700,83.097,0.299,0.103,0.056,0.070,0.633,0.634,19.369,0.476,1.109,0.190,0.892,8.900,0.154,0.054,0.078,0.022,0.164,0.337,2.171,0.153,-0.259,0.864,315.525,-66.097,2030.005
2015-2045_MAM,271.049,267.767,14.239,41.038,3.811,0.052,0.000,0.052,10.448,337.969,-66.920,216.891,149.971,0.540,0.213,0.109,0.172,1.295,0.027,0.969,0.184,1.479,0.313,1.307,6.968,0.323,0.110,0.169,0.044,0.260,0.691,4.324,0.324,-0.012,1.258,459.269,-136.084,2030.000
2015-2045_JJA,318.592,312.389,24.460,24.822,3.090,0.016,0.000,0.016,20.642,388.818,-70.226,253.035,182.809,0.658,0.337,0.185,0.249,0.058,0.000,0.000,0.000,0.058,0.002,0.054,0.149,0.028,0.001,0.000,0.027,0.003,0.003,2.700,0.029,0.004,0.393,143.395,113.204,2030.000
2015-2045_SON,264.859,230.185,15.275,31.621,3.029,0.020,0.000,0.020,10.522,338.525,-73.666,186.450,112.784,0.406,0.203,0.116,0.134,0.347,0.013,0.045,0.010,0.357,0.041,0.217,2.043,0.038,0.008,0.018,0.012,0.037,0.079,1.230,0.038,0.130,0.482,175.842,82.810,2030.000
2045-2075_annual,273.624,249.337,15.122,33.636,3.326,0.031,0.001,0.030,10.920,341.543,-67.919,201.963,134.044,0.483,0.222,0.122,0.161,0.632,0.139,2.636,0.139,0.771,0.133,0.638,4.649,0.133,0.042,0.062,0.029,0.117,0.262,2.854,0.133,-0.006,0.749,273.255,-8.303,
2045-2075_DJF,230.389,176.106,4.315,40.633,3.630,0.037,0.004,0.033,0.131,291.150,-60.761,142.646,81.885,0.295,0.109,0.060,0.072,0.742,0.522,9.877,0.444,1.186,0.194,0.962,9.388,0.164,0.054,0.082,0.027,0.172,0.358,2.690,0.163,-0.221,0.884,322.778,-87.763,2060.000
2045-2075_MAM,272.965,270.972,14.761,40.523,3.670,0.055,0.000,0.055,10.823,339.806,-66.842,219.488,152.646,0.550,0.219,0.113,0.177,1.293,0.022,0.698,0.105,1.398,0.258,1.270,6.385,0.267,0.088,0.132,0.046,0.217,0.546,4.578,0.269,0.023,1.331,485.772,-75.885,2060.000
2045-2075_JJA,322.286,316.731,25.113,23.305,3.017,0.014,0.000,0.014,21.292,392.300,-70.015,256.552,186.538,0.672,0.346,0.191,0.256,0.060,0.000,0.000,0.000,0.060,0.004,0.061,0.164,0.031,0.001,0.002,0.028,0.003,0.008,2.804,0.031,-0.001,0.347,126.814,93.174,2060.000
2045-2075_SON,267.960,231.938,16.102,30.179,2.989,0.018,0.000,0.018,11.231,341.948,-73.988,187.870,113.882,0.410,0.211,0.122,0.137,0.432,0.018,0.082,0.013,0.445,0.077,0.262,2.728,0.071,0.025,0.032,0.013,0.075,0.138,1.327,0.070,0.171,0.431,157.352,36.212,2060.000
2070-2100_annual,272.675,248.931,14.973,33.323,3.312,0.032,0.001,0.030,10.772,340.845,-68.169,201.634,133.465,0.480,0.221,0.121,0.160,0.588,0.124,2.461,0.121,0.709,0.122,0.586,4.261,0.121,0.037,0.059,0.026,0.105,0.247,2.549,0.121,0.002,0.762,278.002,19.965,
2070-2100_DJF,228.553,177.078,3.951,40.108,3.621,0.038,0.006,0.032,-0.206,289.737,-61.184,143.433,82.249,0.296,0.108,0.059,0.071,0.723,0.485,9.423,0.393,1.117,0.202,0.856,8.634,0.171,0.062,0.086,0.023,0.173,0.365,2.231,0.170,-0.133,0.906,330.760,-43.707,2084.997
2070-2100_MAM,272.917,270.998,14.873,39.627,3.640,0.055,0.000,0.055,10.908,340.181,-67.264,219.508,152.244,0.548,0.220,0.113,0.177,1.179,0.012,0.520,0.092,1.272,0.230,1.164,5.950,0.240,0.069,0.128,0.043,0.198,0.528,4.248,0.241,0.015,1.332,486.133,-26.582,2085.000
2070-2100_JJA,321.433,315.137,25.025,23.123,3.044,0.013,0.000,0.013,21.156,391.571,-70.138,255.261,185.123,0.666,0.346,0.190,0.254,0.059,0.000,0.000,0.000,0.059,0.002,0.072,0.158,0.027,0.000,0.001,0.026,0.002,0.006,2.531,0.027,-0.013,0.319,116.361,80.245,2085.000
2070-2100_SON,266.885,230.931,15.841,30.535,2.943,0.020,0.000,0.020,11.020,340.905,-74.020,187.054,113.034,0.407,0.207,0.120,0.136,0.391,0.003,0.009,0.002,0.393,0.053,0.251,2.366,0.049,0.016,0.021,0.012,0.046,0.092,1.167,0.049,0.140,0.490,178.691,69.211,2085.000
