,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,316.062,253.173,23.198,23.845,4.347,0.012,0.000,0.012,18.223,377.826,-61.764,205.070,143.306,0.516,0.353,0.187,0.195,0.194,0.000,0.000,0.000,0.194,0.006,0.192,0.959,0.006,0.000,0.002,0.004,0.006,0.011,0.420,0.005,0.002,0.277,101.186,29.210,
2015-2045_DJF,269.491,183.672,12.160,37.300,3.865,0.020,0.000,0.020,7.808,325.350,-55.859,148.774,92.916,0.334,0.170,0.096,0.101,0.352,0.000,0.000,0.000,0.352,0.013,0.377,2.365,0.010,0.000,0.004,0.006,0.013,0.025,0.576,0.010,-0.025,0.483,176.153,35.028,2030.005
2015-2045_MAM,317.731,274.645,23.508,23.605,4.256,0.015,0.000,0.015,18.868,379.993,-62.262,222.463,160.201,0.577,0.349,0.180,0.215,0.262,0.000,0.000,0.000,0.262,0.006,0.263,0.754,0.007,0.000,0.001,0.006,0.006,0.009,0.608,0.007,-0.001,0.362,132.270,33.676,2030.000
2015-2045_JJA,365.613,319.597,33.368,12.434,5.131,0.001,0.000,0.001,27.810,428.313,-62.700,258.874,196.174,0.706,0.559,0.289,0.295,0.008,0.000,0.000,0.000,0.008,0.000,0.007,0.013,0.003,0.000,0.000,0.003,0.000,0.000,0.324,0.002,0.000,0.020,7.267,3.777,2030.000
2015-2045_SON,310.452,233.221,23.549,22.284,4.126,0.010,0.000,0.010,18.204,376.622,-66.169,188.909,122.740,0.442,0.331,0.182,0.166,0.156,0.000,0.000,0.000,0.156,0.007,0.122,0.730,0.004,0.001,0.002,0.002,0.007,0.012,0.173,0.003,0.034,0.248,90.381,44.640,2030.000
2045-2075_annual,318.353,254.016,23.522,23.736,4.326,0.012,0.000,0.012,18.631,380.001,-61.648,205.753,144.105,0.519,0.356,0.190,0.197,0.204,0.000,0.000,0.000,0.204,0.006,0.198,0.919,0.006,0.000,0.002,0.004,0.006,0.012,0.358,0.005,0.006,0.293,106.972,32.966,
2045-2075_DJF,270.284,185.038,12.488,36.665,3.829,0.019,0.000,0.019,8.134,326.860,-56.577,149.880,93.304,0.336,0.173,0.098,0.102,0.342,0.000,0.001,0.000,0.343,0.008,0.327,1.989,0.006,0.000,0.002,0.003,0.008,0.015,0.334,0.005,0.015,0.459,167.560,46.419,2060.000
2045-2075_MAM,318.813,276.743,23.736,24.145,4.202,0.020,0.000,0.020,19.245,382.021,-63.209,224.161,160.953,0.579,0.348,0.183,0.217,0.323,0.000,0.000,0.000,0.323,0.011,0.337,1.007,0.011,0.001,0.005,0.006,0.012,0.023,0.575,0.010,-0.014,0.470,171.454,44.734,2060.000
2045-2075_JJA,370.788,318.046,33.769,12.488,5.156,0.001,0.000,0.001,28.288,431.093,-60.305,257.617,197.312,0.710,0.566,0.295,0.298,0.013,0.000,0.000,0.000,0.013,0.000,0.013,0.022,0.003,0.000,0.000,0.003,0.000,0.000,0.336,0.002,0.000,0.031,11.136,5.648,2060.000
2045-2075_SON,312.539,234.696,23.888,21.876,4.105,0.009,0.000,0.009,18.656,378.994,-66.455,190.104,123.649,0.445,0.333,0.185,0.168,0.138,0.000,0.000,0.000,0.138,0.004,0.116,0.675,0.004,0.001,0.002,0.002,0.005,0.009,0.183,0.003,0.023,0.215,78.597,35.350,2060.000
2070-2100_annual,316.412,254.496,23.422,22.833,4.370,0.011,0.000,0.011,18.434,378.947,-62.535,206.142,143.607,0.517,0.359,0.189,0.196,0.181,0.000,0.000,0.000,0.181,0.007,0.173,0.834,0.007,0.001,0.003,0.003,0.007,0.014,0.344,0.006,0.008,0.270,98.572,33.092,
2070-2100_DJF,268.012,185.495,12.210,35.079,3.871,0.019,0.000,0.019,7.843,325.548,-57.536,150.251,92.714,0.334,0.174,0.096,0.101,0.326,0.000,0.000,0.000,0.326,0.009,0.312,1.881,0.006,0.000,0.002,0.004,0.009,0.014,0.370,0.005,0.014,0.462,168.476,52.626,2084.997
2070-2100_MAM,317.888,279.097,23.909,23.305,4.177,0.017,0.000,0.017,19.321,382.357,-64.469,226.068,161.599,0.582,0.354,0.184,0.218,0.265,0.000,0.000,0.000,0.265,0.009,0.274,0.831,0.010,0.000,0.005,0.006,0.009,0.023,0.552,0.010,-0.009,0.405,147.900,44.331,2085.000
2070-2100_JJA,368.374,316.983,33.627,12.133,5.213,0.001,0.000,0.001,28.028,429.568,-61.194,256.757,195.563,0.704,0.568,0.293,0.295,0.010,0.000,0.000,0.000,0.010,0.000,0.013,0.020,0.003,0.000,0.000,0.003,0.000,0.000,0.304,0.002,-0.003,0.029,10.718,5.167,2085.000
2070-2100_SON,310.374,234.865,23.730,21.030,4.210,0.008,0.000,0.008,18.337,377.265,-66.891,190.241,123.350,0.444,0.338,0.183,0.168,0.124,0.000,0.000,0.000,0.124,0.011,0.095,0.620,0.009,0.003,0.004,0.002,0.008,0.020,0.150,0.008,0.029,0.187,68.212,30.593,2085.000
