,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,352.195,243.205,25.705,41.387,3.955,0.012,0.000,0.012,22.221,398.181,-45.985,196.996,151.011,0.544,0.297,0.202,0.211,0.195,0.000,0.000,0.000,0.195,0.027,0.172,0.738,0.027,0.017,0.006,0.003,0.032,0.029,0.342,0.026,0.022,0.293,107.108,34.801,
2015-2045_DJF,296.922,192.298,18.746,39.835,3.597,0.009,0.000,0.009,13.884,354.316,-57.394,155.761,98.367,0.354,0.202,0.137,0.123,0.155,0.000,0.000,0.000,0.155,0.004,0.199,1.048,0.007,0.000,0.002,0.004,0.004,0.011,0.429,0.006,-0.045,0.214,78.008,3.023,2030.005
2015-2045_MAM,346.361,275.427,26.559,32.224,4.103,0.015,0.000,0.015,22.714,400.116,-53.756,223.096,169.340,0.610,0.352,0.207,0.237,0.269,0.000,0.000,0.000,0.269,0.033,0.238,0.811,0.032,0.017,0.011,0.004,0.037,0.051,0.394,0.031,0.031,0.357,130.223,32.066,2030.000
2015-2045_JJA,411.942,278.999,30.676,54.303,4.631,0.013,0.000,0.013,29.095,435.475,-23.533,225.989,202.457,0.729,0.350,0.254,0.297,0.123,0.000,0.000,0.000,0.123,0.020,0.102,0.226,0.022,0.016,0.003,0.003,0.023,0.012,0.331,0.021,0.021,0.305,111.300,66.242,2030.000
2015-2045_SON,352.494,224.914,26.718,39.130,3.475,0.012,0.000,0.012,23.039,402.011,-49.517,182.181,132.663,0.478,0.283,0.209,0.187,0.231,0.000,0.000,0.000,0.231,0.050,0.150,0.877,0.046,0.034,0.009,0.002,0.063,0.042,0.213,0.045,0.082,0.297,108.353,37.286,2030.000
2045-2075_annual,354.446,245.001,26.018,40.645,4.017,0.011,0.000,0.011,22.525,399.823,-45.377,198.451,153.074,0.551,0.304,0.205,0.215,0.165,0.000,0.000,0.000,0.165,0.025,0.140,0.502,0.025,0.018,0.004,0.002,0.024,0.019,0.239,0.024,0.025,0.263,95.858,35.887,
2045-2075_DJF,297.816,194.856,19.156,38.568,3.630,0.008,0.000,0.008,14.251,356.122,-58.306,157.833,99.527,0.358,0.209,0.140,0.125,0.145,0.000,0.000,0.000,0.145,0.001,0.146,0.648,0.003,0.000,0.000,0.002,0.001,0.002,0.239,0.002,-0.001,0.198,72.156,18.244,2060.000
2045-2075_MAM,348.072,277.309,26.805,31.300,4.210,0.010,0.000,0.010,22.948,401.420,-53.349,224.621,171.272,0.617,0.361,0.210,0.241,0.195,0.000,0.000,0.000,0.195,0.019,0.179,0.593,0.018,0.008,0.008,0.003,0.020,0.034,0.273,0.017,0.016,0.235,85.866,14.050,2060.000
2045-2075_JJA,416.202,278.908,30.908,54.293,4.686,0.014,0.000,0.014,29.355,436.981,-20.778,225.916,205.137,0.738,0.355,0.257,0.301,0.125,0.000,0.000,0.000,0.125,0.013,0.111,0.242,0.013,0.009,0.003,0.002,0.010,0.012,0.189,0.012,0.014,0.326,118.823,73.858,2060.000
2045-2075_SON,354.602,227.777,27.081,38.354,3.529,0.012,0.000,0.012,23.396,403.970,-49.368,184.500,135.132,0.486,0.290,0.213,0.191,0.196,0.000,0.000,0.000,0.196,0.066,0.125,0.526,0.065,0.057,0.006,0.003,0.067,0.027,0.255,0.065,0.071,0.291,106.241,37.069,2060.000
2070-2100_annual,353.001,245.638,25.939,40.163,4.028,0.010,0.000,0.010,22.399,399.145,-46.143,198.967,152.824,0.550,0.306,0.205,0.215,0.153,0.000,0.000,0.000,0.153,0.008,0.144,0.536,0.008,0.002,0.004,0.003,0.008,0.017,0.271,0.007,0.009,0.245,89.539,34.208,
2070-2100_DJF,296.896,193.791,18.924,38.300,3.616,0.010,0.000,0.010,14.038,355.087,-58.191,156.971,98.779,0.356,0.207,0.138,0.124,0.209,0.000,0.000,0.000,0.209,0.008,0.203,0.997,0.006,0.001,0.003,0.002,0.008,0.016,0.217,0.005,0.005,0.251,91.550,15.488,2084.997
2070-2100_MAM,347.352,279.132,26.837,31.920,4.212,0.012,0.000,0.012,22.964,401.473,-54.121,226.097,171.976,0.619,0.361,0.210,0.242,0.231,0.000,0.000,0.000,0.231,0.019,0.211,0.696,0.017,0.005,0.008,0.004,0.018,0.038,0.404,0.017,0.020,0.294,107.216,23.923,2085.000
2070-2100_JJA,414.662,279.059,30.921,53.653,4.750,0.011,0.000,0.011,29.282,436.559,-21.898,226.038,204.140,0.735,0.358,0.257,0.300,0.091,0.000,0.000,0.000,0.091,0.004,0.091,0.174,0.007,0.001,0.002,0.003,0.004,0.010,0.301,0.006,0.000,0.262,95.739,60.596,2085.000
2070-2100_SON,352.004,229.394,26.951,36.705,3.521,0.007,0.000,0.007,23.160,402.648,-50.645,185.809,135.164,0.487,0.295,0.211,0.191,0.081,0.000,0.000,0.000,0.081,0.002,0.072,0.282,0.002,0.000,0.001,0.002,0.002,0.005,0.159,0.002,0.009,0.174,63.407,36.491,2085.000
