,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,356.389,236.194,25.493,41.168,2.312,0.030,0.000,0.030,22.838,402.463,-46.074,191.317,145.243,0.523,0.254,0.205,0.204,0.785,0.000,0.000,0.000,0.785,0.068,0.721,2.449,0.068,0.018,0.030,0.020,0.063,0.131,2.026,0.068,0.064,0.724,264.319,-23.724,
2015-2045_DJF,291.657,178.431,16.388,52.984,2.149,0.020,0.000,0.020,12.015,345.191,-53.533,144.529,90.996,0.328,0.137,0.120,0.109,0.441,0.000,0.000,0.000,0.441,0.031,0.463,2.769,0.038,0.002,0.016,0.020,0.030,0.073,1.982,0.038,-0.022,0.486,177.290,-5.680,2030.005
2015-2045_MAM,348.112,270.946,26.030,30.893,2.425,0.027,0.000,0.027,22.880,401.261,-53.149,219.466,166.317,0.599,0.296,0.203,0.232,0.768,0.000,0.000,0.000,0.768,0.048,0.702,1.872,0.046,0.003,0.025,0.017,0.047,0.110,1.690,0.046,0.065,0.650,237.336,-35.744,2030.000
2015-2045_JJA,431.482,279.835,33.577,37.690,2.653,0.043,0.000,0.043,33.293,460.396,-28.914,226.667,197.752,0.712,0.360,0.293,0.298,1.225,0.000,0.000,0.000,1.225,0.112,1.097,2.663,0.100,0.035,0.045,0.020,0.100,0.200,1.971,0.100,0.128,1.026,374.561,-62.145,2030.000
2015-2045_SON,353.019,214.212,25.806,43.356,2.015,0.030,0.000,0.030,22.955,401.893,-48.874,173.512,124.637,0.449,0.219,0.201,0.174,0.698,0.000,0.000,0.000,0.698,0.081,0.616,2.500,0.088,0.031,0.032,0.025,0.074,0.139,2.465,0.088,0.082,0.730,266.433,9.382,2030.000
2045-2075_annual,358.699,238.367,25.951,39.783,2.333,0.026,0.000,0.026,23.351,405.286,-46.587,193.077,146.490,0.527,0.260,0.209,0.206,0.687,0.000,0.000,0.000,0.687,0.043,0.644,2.045,0.043,0.007,0.020,0.017,0.041,0.090,1.687,0.043,0.043,0.629,229.722,-21.227,
2045-2075_DJF,293.332,180.081,16.905,51.340,2.162,0.022,0.000,0.022,12.479,347.437,-54.105,145.865,91.761,0.330,0.142,0.123,0.111,0.450,0.000,0.000,0.000,0.450,0.034,0.405,2.404,0.035,0.005,0.015,0.015,0.032,0.070,1.485,0.034,0.045,0.518,189.224,28.751,2060.000
2045-2075_MAM,350.986,273.100,26.309,31.252,2.413,0.026,0.000,0.026,23.284,403.517,-52.531,221.211,168.680,0.607,0.299,0.206,0.236,0.753,0.000,0.000,0.000,0.753,0.045,0.724,1.926,0.045,0.007,0.022,0.016,0.041,0.098,1.621,0.045,0.028,0.633,231.002,-49.821,2060.000
2045-2075_JJA,432.636,281.169,34.020,36.907,2.719,0.036,0.000,0.036,33.770,463.261,-30.624,227.747,197.123,0.710,0.366,0.299,0.298,1.059,0.000,0.000,0.000,1.059,0.059,0.987,2.126,0.047,0.006,0.025,0.016,0.057,0.118,1.617,0.048,0.072,0.876,319.603,-58.071,2060.000
2045-2075_SON,356.557,217.770,26.399,39.857,2.031,0.020,0.000,0.020,23.664,405.818,-49.261,176.393,127.132,0.458,0.230,0.208,0.179,0.481,0.000,0.000,0.000,0.481,0.035,0.454,1.728,0.046,0.009,0.016,0.020,0.032,0.072,2.027,0.046,0.027,0.487,177.714,-4.621,2060.000
2070-2100_annual,357.558,238.527,25.830,39.978,2.322,0.028,0.000,0.028,23.212,404.559,-47.001,193.207,146.206,0.526,0.259,0.208,0.206,0.734,0.000,0.000,0.000,0.734,0.055,0.678,2.228,0.055,0.011,0.024,0.019,0.051,0.110,1.914,0.055,0.056,0.683,249.254,-18.389,
2070-2100_DJF,291.668,180.401,16.586,51.374,2.156,0.025,0.000,0.025,12.172,345.965,-54.297,146.125,91.828,0.331,0.140,0.121,0.110,0.521,0.000,0.000,0.000,0.521,0.043,0.472,2.739,0.044,0.005,0.022,0.017,0.042,0.100,1.667,0.044,0.049,0.604,220.622,32.262,2084.997
2070-2100_MAM,350.711,274.009,26.305,32.089,2.388,0.030,0.000,0.030,23.288,403.515,-52.804,221.947,169.143,0.609,0.297,0.206,0.236,0.829,0.000,0.000,0.000,0.829,0.060,0.778,2.121,0.059,0.013,0.026,0.020,0.052,0.117,1.964,0.059,0.051,0.729,266.090,-39.258,2085.000
2070-2100_JJA,432.396,280.462,34.034,36.615,2.727,0.037,0.000,0.037,33.773,463.283,-30.887,227.174,196.287,0.707,0.366,0.299,0.297,1.028,0.000,0.000,0.000,1.028,0.065,0.938,2.070,0.060,0.014,0.026,0.019,0.059,0.122,1.913,0.060,0.091,0.882,321.755,-42.428,2085.000
2070-2100_SON,354.150,217.892,26.221,40.053,2.010,0.021,0.000,0.021,23.404,404.342,-50.191,176.493,126.301,0.455,0.228,0.205,0.177,0.553,0.000,0.000,0.000,0.553,0.052,0.519,1.990,0.058,0.014,0.023,0.021,0.050,0.100,2.109,0.058,0.033,0.513,187.325,-23.209,2085.000
