,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,354.133,222.383,22.576,56.580,3.040,0.040,0.000,0.040,20.320,388.526,-34.393,180.130,145.737,0.525,0.229,0.175,0.197,0.963,0.000,0.000,0.000,0.963,0.111,0.856,3.225,0.111,0.035,0.050,0.026,0.099,0.217,2.611,0.111,0.107,0.972,354.705,1.762,
2015-2045_DJF,291.002,167.771,14.050,70.538,2.604,0.024,0.000,0.024,10.941,339.950,-48.948,135.895,86.947,0.313,0.106,0.105,0.099,0.684,0.000,0.000,0.000,0.684,0.075,0.676,4.525,0.079,0.010,0.043,0.026,0.073,0.187,2.565,0.079,0.008,0.581,212.066,-63.597,2030.005
2015-2045_MAM,343.975,257.474,22.676,47.784,3.183,0.042,0.000,0.042,19.957,385.392,-41.417,208.554,167.137,0.602,0.262,0.169,0.223,1.161,0.000,0.000,0.000,1.161,0.152,1.014,3.084,0.147,0.050,0.071,0.026,0.129,0.299,2.591,0.147,0.147,1.009,368.274,-55.512,2030.000
2015-2045_JJA,430.953,263.170,30.749,48.556,3.697,0.062,0.000,0.062,30.119,441.537,-10.584,213.168,202.584,0.729,0.351,0.255,0.297,1.300,0.000,0.000,0.000,1.300,0.127,1.145,2.547,0.120,0.049,0.045,0.026,0.112,0.205,2.583,0.119,0.154,1.477,539.015,77.350,2030.000
2015-2045_SON,349.332,199.817,22.665,59.746,2.663,0.034,0.000,0.034,20.079,386.263,-36.931,161.852,124.921,0.450,0.193,0.170,0.168,0.698,0.000,0.000,0.000,0.698,0.090,0.582,2.762,0.097,0.029,0.041,0.027,0.083,0.176,2.706,0.098,0.116,0.811,296.076,48.048,2030.000
2045-2075_annual,356.952,225.359,23.066,55.109,3.105,0.036,0.000,0.036,20.843,391.373,-34.421,182.541,148.120,0.533,0.237,0.180,0.202,0.922,0.000,0.000,0.000,0.922,0.099,0.824,2.967,0.099,0.028,0.046,0.025,0.087,0.202,2.463,0.099,0.098,0.871,318.000,-18.797,
2045-2075_DJF,292.641,169.392,14.502,69.328,2.626,0.025,0.000,0.025,11.342,341.865,-49.224,137.208,87.984,0.317,0.110,0.108,0.101,0.723,0.000,0.000,0.000,0.723,0.087,0.618,4.092,0.080,0.022,0.037,0.021,0.077,0.164,2.120,0.080,0.105,0.609,222.372,-32.319,2060.000
2045-2075_MAM,346.729,259.542,22.994,48.394,3.198,0.043,0.000,0.043,20.360,387.561,-40.832,210.229,169.397,0.610,0.265,0.173,0.227,1.239,0.000,0.000,0.000,1.239,0.166,1.113,3.426,0.164,0.052,0.084,0.028,0.137,0.353,2.746,0.164,0.126,1.038,378.779,-87.228,2060.000
2045-2075_JJA,434.242,266.678,31.359,47.164,3.819,0.052,0.000,0.052,30.845,445.791,-11.549,216.009,204.460,0.736,0.363,0.263,0.302,1.137,0.000,0.000,0.000,1.137,0.089,1.024,2.228,0.087,0.025,0.037,0.025,0.086,0.168,2.494,0.087,0.113,1.239,452.162,46.465,2060.000
2045-2075_SON,352.913,204.518,23.247,55.831,2.762,0.025,0.000,0.025,20.642,389.298,-36.385,165.660,129.274,0.465,0.209,0.176,0.175,0.582,0.000,0.000,0.000,0.582,0.052,0.534,2.136,0.063,0.011,0.027,0.025,0.046,0.121,2.486,0.063,0.048,0.591,215.729,-2.185,2060.000
2070-2100_annual,356.116,226.004,22.976,55.425,3.092,0.040,0.000,0.040,20.750,390.902,-34.785,183.064,148.278,0.534,0.237,0.180,0.202,0.985,0.000,0.000,0.000,0.985,0.124,0.859,3.338,0.124,0.040,0.057,0.027,0.108,0.243,2.717,0.124,0.126,0.955,348.601,-10.269,
2070-2100_DJF,291.380,170.672,14.238,70.183,2.618,0.031,0.000,0.031,11.136,340.897,-49.517,138.245,88.727,0.319,0.108,0.106,0.101,0.841,0.000,0.000,0.000,0.841,0.130,0.698,4.766,0.122,0.040,0.059,0.024,0.112,0.248,2.385,0.122,0.143,0.753,274.861,-24.398,2084.997
2070-2100_MAM,346.440,260.910,22.958,49.052,3.205,0.047,0.000,0.047,20.333,387.402,-40.961,211.337,170.376,0.613,0.264,0.172,0.228,1.254,0.000,0.000,0.000,1.254,0.169,1.120,3.540,0.170,0.051,0.086,0.032,0.141,0.359,3.174,0.170,0.135,1.134,414.024,-56.648,2085.000
2070-2100_JJA,434.172,266.229,31.466,46.270,3.782,0.049,0.000,0.049,30.898,446.113,-11.941,215.646,203.704,0.733,0.366,0.264,0.301,1.112,0.000,0.000,0.000,1.112,0.083,1.009,2.230,0.083,0.022,0.033,0.028,0.082,0.154,2.724,0.083,0.102,1.176,429.121,30.578,2085.000
2070-2100_SON,351.171,204.910,23.075,56.492,2.751,0.031,0.000,0.031,20.443,388.201,-37.030,165.977,128.947,0.464,0.206,0.174,0.174,0.726,0.000,0.000,0.000,0.726,0.116,0.604,2.838,0.122,0.046,0.049,0.026,0.099,0.212,2.575,0.122,0.122,0.751,274.169,9.333,2085.000
