,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,352.945,245.090,26.080,39.828,3.724,0.013,0.000,0.013,22.635,400.478,-47.534,198.523,150.989,0.544,0.301,0.206,0.212,0.248,0.000,0.000,0.000,0.248,0.023,0.229,1.034,0.023,0.009,0.008,0.005,0.020,0.037,0.510,0.022,0.018,0.307,112.204,20.567,
2015-2045_DJF,296.791,194.209,18.757,40.960,3.452,0.009,0.000,0.009,13.964,354.705,-57.915,157.309,99.395,0.358,0.198,0.137,0.124,0.312,0.000,0.000,0.000,0.312,0.020,0.340,1.994,0.020,0.004,0.010,0.006,0.022,0.049,0.612,0.020,-0.027,0.217,79.111,-52.098,2030.005
2015-2045_MAM,348.067,276.148,26.974,30.100,3.828,0.015,0.000,0.015,23.198,402.741,-54.674,223.680,169.006,0.608,0.354,0.212,0.238,0.364,0.000,0.000,0.000,0.364,0.037,0.329,1.081,0.036,0.016,0.013,0.006,0.028,0.058,0.633,0.036,0.035,0.353,128.705,-4.407,2030.000
2015-2045_JJA,412.665,282.179,31.439,50.365,4.319,0.015,0.000,0.015,29.784,439.447,-26.782,228.565,201.783,0.726,0.364,0.264,0.298,0.101,0.000,0.000,0.000,0.101,0.019,0.083,0.201,0.023,0.015,0.003,0.005,0.015,0.012,0.498,0.022,0.018,0.359,131.032,92.890,2030.000
2015-2045_SON,353.176,226.643,27.017,37.888,3.287,0.012,0.000,0.012,23.436,404.177,-51.002,183.581,132.579,0.477,0.284,0.212,0.188,0.214,0.000,0.000,0.000,0.214,0.014,0.167,0.878,0.011,0.002,0.006,0.003,0.015,0.029,0.296,0.010,0.047,0.299,109.299,44.746,2030.000
2045-2075_annual,355.181,246.834,26.390,39.141,3.777,0.012,0.000,0.012,22.950,402.186,-47.005,199.935,152.930,0.551,0.307,0.210,0.216,0.225,0.000,0.000,0.000,0.225,0.017,0.208,0.851,0.017,0.008,0.005,0.004,0.013,0.023,0.409,0.016,0.017,0.277,101.040,19.384,
2045-2075_DJF,297.721,196.636,19.179,39.711,3.482,0.008,0.000,0.008,14.348,356.599,-58.879,159.275,100.397,0.361,0.204,0.140,0.126,0.273,0.000,0.000,0.000,0.273,0.006,0.281,1.419,0.007,0.000,0.003,0.004,0.007,0.014,0.416,0.006,-0.008,0.201,73.302,-31.507,2060.000
2045-2075_MAM,349.896,278.126,27.223,29.073,3.912,0.009,0.000,0.009,23.454,404.180,-54.284,225.282,170.999,0.616,0.363,0.215,0.242,0.321,0.000,0.000,0.000,0.321,0.019,0.309,0.977,0.017,0.002,0.010,0.005,0.018,0.044,0.532,0.016,0.012,0.227,82.729,-35.909,2060.000
2045-2075_JJA,416.743,281.986,31.661,50.565,4.376,0.016,0.000,0.016,30.038,440.931,-24.188,228.408,204.221,0.735,0.368,0.267,0.302,0.081,0.000,0.000,0.000,0.081,0.001,0.079,0.149,0.004,0.000,0.000,0.004,0.001,0.002,0.399,0.003,0.002,0.388,141.562,111.337,2060.000
2045-2075_SON,355.256,229.429,27.370,37.205,3.328,0.012,0.000,0.012,23.802,406.199,-50.943,185.837,134.894,0.486,0.291,0.216,0.192,0.224,0.000,0.000,0.000,0.224,0.040,0.163,0.871,0.038,0.028,0.007,0.003,0.028,0.033,0.289,0.037,0.060,0.291,106.088,32.780,2060.000
2070-2100_annual,353.769,247.372,26.310,38.648,3.788,0.011,0.000,0.011,22.816,401.462,-47.693,200.371,152.679,0.550,0.308,0.209,0.215,0.208,0.000,0.000,0.000,0.208,0.013,0.195,0.848,0.013,0.003,0.005,0.004,0.013,0.024,0.414,0.012,0.014,0.263,95.896,20.565,
2070-2100_DJF,296.732,195.527,18.941,39.299,3.464,0.010,0.000,0.010,14.118,355.477,-58.745,158.377,99.632,0.359,0.203,0.138,0.125,0.334,0.000,0.000,0.000,0.334,0.015,0.318,1.773,0.012,0.002,0.006,0.004,0.015,0.030,0.411,0.011,0.016,0.248,90.619,-29.479,2084.997
2070-2100_MAM,349.177,279.850,27.261,29.759,3.914,0.012,0.000,0.012,23.460,404.167,-54.990,226.679,171.689,0.618,0.363,0.215,0.243,0.313,0.000,0.000,0.000,0.313,0.021,0.296,0.971,0.021,0.006,0.009,0.006,0.019,0.041,0.629,0.020,0.017,0.298,108.732,-6.825,2085.000
2070-2100_JJA,415.320,282.214,31.672,49.928,4.423,0.013,0.000,0.013,29.969,440.532,-25.213,228.593,203.381,0.732,0.371,0.267,0.301,0.054,0.000,0.000,0.000,0.054,0.002,0.059,0.110,0.005,0.000,0.001,0.004,0.002,0.006,0.411,0.005,-0.004,0.313,114.342,91.182,2085.000
2070-2100_SON,352.734,230.717,27.234,35.585,3.339,0.008,0.000,0.008,23.558,404.820,-52.085,186.881,134.795,0.485,0.295,0.214,0.191,0.133,0.000,0.000,0.000,0.133,0.013,0.107,0.551,0.012,0.006,0.004,0.002,0.015,0.019,0.202,0.011,0.027,0.190,69.505,26.483,2085.000
