,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,346.762,233.396,24.033,47.053,2.962,0.033,0.000,0.033,21.129,392.824,-46.063,189.051,142.988,0.515,0.248,0.189,0.197,0.520,0.000,0.000,0.000,0.520,0.039,0.486,1.587,0.039,0.010,0.017,0.012,0.038,0.076,1.232,0.038,0.034,0.797,290.938,99.594,
2015-2045_DJF,288.014,178.008,15.508,58.502,2.447,0.019,0.000,0.019,11.489,342.676,-54.662,144.187,89.524,0.322,0.129,0.114,0.105,0.284,0.000,0.000,0.000,0.284,0.015,0.310,1.820,0.020,0.000,0.007,0.012,0.015,0.033,1.222,0.020,-0.026,0.448,163.513,43.266,2030.005
2015-2045_MAM,340.236,272.933,24.564,35.117,2.957,0.031,0.000,0.031,21.304,392.624,-52.387,221.076,168.689,0.607,0.296,0.187,0.231,0.475,0.000,0.000,0.000,0.475,0.024,0.438,1.091,0.023,0.001,0.012,0.010,0.024,0.056,0.957,0.022,0.036,0.747,272.669,104.616,2030.000
2015-2045_JJA,412.161,270.808,31.613,44.730,3.859,0.051,0.000,0.051,30.311,442.635,-30.474,219.354,188.880,0.680,0.351,0.266,0.279,0.816,0.000,0.000,0.000,0.816,0.057,0.753,1.756,0.048,0.009,0.027,0.012,0.053,0.126,1.159,0.048,0.062,1.236,451.009,158.700,2030.000
2015-2045_SON,345.489,210.519,24.285,50.119,2.573,0.031,0.000,0.031,21.228,392.391,-46.902,170.521,123.618,0.445,0.213,0.186,0.170,0.502,0.000,0.000,0.000,0.502,0.058,0.439,1.686,0.064,0.028,0.020,0.016,0.059,0.087,1.593,0.064,0.064,0.750,273.921,90.611,2030.000
2045-2075_annual,349.397,235.974,24.484,45.504,3.015,0.028,0.000,0.028,21.595,395.340,-45.943,191.139,145.197,0.523,0.257,0.193,0.201,0.431,0.000,0.000,0.000,0.431,0.021,0.410,1.242,0.021,0.001,0.010,0.009,0.020,0.048,0.920,0.021,0.021,0.678,247.455,90.177,
2045-2075_DJF,289.680,180.015,15.985,56.701,2.442,0.018,0.000,0.018,11.909,344.689,-55.009,145.812,90.803,0.327,0.134,0.117,0.108,0.258,0.000,0.000,0.000,0.258,0.014,0.240,1.313,0.016,0.000,0.007,0.009,0.014,0.032,0.847,0.015,0.018,0.442,161.294,68.003,2060.000
2045-2075_MAM,343.036,274.760,24.878,35.284,2.953,0.030,0.000,0.030,21.681,394.689,-51.652,222.556,170.904,0.615,0.300,0.191,0.235,0.450,0.000,0.000,0.000,0.450,0.019,0.435,1.113,0.019,0.002,0.009,0.009,0.019,0.043,0.859,0.019,0.015,0.717,261.867,96.229,2060.000
2045-2075_JJA,414.998,273.136,32.029,43.951,3.998,0.043,0.000,0.043,30.789,445.419,-30.421,221.240,190.819,0.687,0.361,0.272,0.283,0.677,0.000,0.000,0.000,0.677,0.030,0.636,1.302,0.023,0.001,0.014,0.008,0.029,0.064,0.805,0.023,0.041,1.039,379.369,139.145,2060.000
2045-2075_SON,348.714,214.676,24.887,46.305,2.652,0.021,0.000,0.021,21.814,395.587,-46.873,173.887,127.014,0.457,0.228,0.192,0.176,0.335,0.000,0.000,0.000,0.335,0.021,0.326,1.243,0.026,0.002,0.012,0.012,0.020,0.052,1.171,0.026,0.008,0.507,184.946,56.539,2060.000
2070-2100_annual,348.759,236.126,24.386,45.880,3.010,0.031,0.000,0.031,21.503,394.875,-46.116,191.262,145.147,0.523,0.255,0.192,0.200,0.485,0.000,0.000,0.000,0.485,0.031,0.454,1.427,0.031,0.006,0.013,0.011,0.031,0.061,1.123,0.030,0.031,0.738,269.367,92.458,
2070-2100_DJF,288.323,180.940,15.698,57.481,2.451,0.023,0.000,0.023,11.676,343.584,-55.260,146.561,91.301,0.329,0.132,0.116,0.108,0.350,0.000,0.000,0.000,0.350,0.020,0.328,1.755,0.020,0.001,0.010,0.010,0.020,0.046,0.990,0.020,0.022,0.545,198.801,71.869,2084.997
2070-2100_MAM,342.787,275.834,24.864,36.138,2.924,0.034,0.000,0.034,21.692,394.721,-51.934,223.426,171.492,0.617,0.298,0.191,0.235,0.523,0.000,0.000,0.000,0.523,0.027,0.498,1.269,0.026,0.002,0.012,0.012,0.026,0.058,1.154,0.025,0.025,0.811,295.900,104.840,2085.000
2070-2100_JJA,415.514,271.458,32.099,43.423,4.003,0.042,0.000,0.042,30.849,445.776,-30.262,219.881,189.620,0.683,0.362,0.272,0.282,0.663,0.000,0.000,0.000,0.663,0.043,0.602,1.284,0.041,0.014,0.016,0.011,0.044,0.072,1.096,0.041,0.061,1.001,365.302,130.650,2085.000
2070-2100_SON,347.231,214.979,24.721,46.712,2.648,0.025,0.000,0.025,21.607,394.426,-47.195,174.133,126.938,0.457,0.226,0.190,0.175,0.402,0.000,0.000,0.000,0.402,0.033,0.386,1.405,0.035,0.008,0.015,0.013,0.034,0.069,1.251,0.035,0.016,0.590,215.518,61.742,2085.000
