,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,307.888,254.134,21.870,27.041,2.778,0.018,0.000,0.018,17.675,375.652,-67.763,205.849,138.085,0.497,0.272,0.176,0.184,0.233,0.000,0.001,0.000,0.233,0.009,0.228,1.150,0.009,0.000,0.004,0.005,0.009,0.020,0.534,0.008,0.005,0.428,156.062,69.766,
2015-2045_DJF,258.122,188.740,11.120,39.374,2.712,0.022,0.001,0.022,6.368,318.936,-60.814,152.880,92.066,0.331,0.141,0.091,0.098,0.399,0.001,0.002,0.001,0.400,0.017,0.430,2.692,0.015,0.000,0.007,0.007,0.017,0.038,0.732,0.014,-0.031,0.536,195.560,33.389,2030.005
2015-2045_MAM,304.805,280.913,22.222,25.008,3.008,0.020,0.000,0.020,17.810,374.901,-70.096,227.539,157.443,0.567,0.293,0.170,0.207,0.314,0.000,0.000,0.000,0.314,0.008,0.314,0.931,0.010,0.000,0.003,0.008,0.008,0.015,0.747,0.009,0.000,0.478,174.630,56.628,2030.000
2015-2045_JJA,365.513,310.944,31.485,17.827,2.891,0.012,0.000,0.012,28.414,432.152,-66.639,251.864,185.225,0.667,0.405,0.267,0.273,0.026,0.000,0.000,0.000,0.026,0.002,0.021,0.064,0.005,0.000,0.000,0.004,0.002,0.003,0.412,0.004,0.005,0.291,106.124,96.870,2030.000
2015-2045_SON,302.091,234.465,22.453,26.184,2.496,0.017,0.000,0.017,17.891,375.522,-73.431,189.916,116.485,0.419,0.247,0.173,0.155,0.194,0.000,0.000,0.000,0.194,0.011,0.149,0.940,0.008,0.001,0.005,0.003,0.011,0.024,0.248,0.007,0.045,0.407,148.615,91.712,2030.000
2045-2075_annual,310.688,255.561,22.309,26.477,2.787,0.017,0.000,0.017,18.154,378.175,-67.487,207.005,139.517,0.502,0.277,0.180,0.187,0.228,0.000,0.000,0.000,0.228,0.008,0.220,1.023,0.008,0.001,0.003,0.005,0.008,0.016,0.455,0.007,0.008,0.410,149.665,66.665,
2045-2075_DJF,259.167,190.111,11.617,38.324,2.726,0.022,0.000,0.022,6.797,320.888,-61.721,153.990,92.269,0.332,0.145,0.093,0.099,0.392,0.001,0.001,0.001,0.393,0.011,0.369,2.226,0.007,0.000,0.003,0.004,0.011,0.020,0.416,0.007,0.023,0.537,195.886,58.894,2060.000
2045-2075_MAM,306.647,283.073,22.541,25.035,2.966,0.021,0.000,0.021,18.221,377.103,-70.456,229.289,158.834,0.572,0.295,0.173,0.210,0.367,0.000,0.000,0.000,0.367,0.017,0.382,1.226,0.017,0.002,0.007,0.008,0.018,0.035,0.764,0.017,-0.015,0.498,181.838,36.208,2060.000
2045-2075_JJA,371.030,310.735,31.899,17.816,2.934,0.013,0.000,0.013,28.921,435.103,-64.073,251.695,187.622,0.675,0.412,0.272,0.278,0.019,0.000,0.000,0.000,0.019,0.000,0.019,0.036,0.004,0.000,0.000,0.004,0.000,0.000,0.425,0.004,0.000,0.314,114.587,106.396,2060.000
2045-2075_SON,304.850,236.860,22.981,24.944,2.518,0.012,0.000,0.012,18.462,378.505,-73.655,191.857,118.202,0.426,0.254,0.178,0.159,0.136,0.000,0.000,0.000,0.136,0.004,0.112,0.623,0.003,0.000,0.001,0.002,0.004,0.008,0.212,0.002,0.023,0.293,106.773,64.992,2060.000
2070-2100_annual,309.370,255.782,22.213,25.909,2.785,0.018,0.000,0.018,18.013,377.450,-68.080,207.184,139.103,0.501,0.278,0.179,0.186,0.225,0.000,0.000,0.000,0.225,0.013,0.211,1.032,0.013,0.004,0.005,0.005,0.012,0.023,0.496,0.013,0.014,0.424,154.854,73.267,
2070-2100_DJF,257.265,190.117,11.315,37.270,2.731,0.025,0.001,0.024,6.503,319.567,-62.302,153.995,91.693,0.330,0.145,0.092,0.098,0.391,0.000,0.000,0.000,0.391,0.016,0.371,2.265,0.011,0.000,0.005,0.005,0.016,0.031,0.532,0.010,0.021,0.594,216.862,77.742,2084.997
2070-2100_MAM,306.314,284.355,22.670,24.856,2.948,0.022,0.000,0.022,18.297,377.440,-71.126,230.328,159.202,0.573,0.297,0.174,0.211,0.327,0.000,0.000,0.000,0.327,0.013,0.333,1.031,0.014,0.001,0.005,0.008,0.013,0.026,0.790,0.014,-0.006,0.525,191.463,64.783,2085.000
2070-2100_JJA,369.844,310.630,31.875,17.211,2.917,0.012,0.000,0.012,28.864,434.760,-64.916,251.611,186.695,0.672,0.412,0.272,0.277,0.024,0.000,0.000,0.000,0.024,0.000,0.029,0.050,0.005,0.000,0.000,0.004,0.000,0.001,0.441,0.004,-0.005,0.295,107.501,95.541,2085.000
2070-2100_SON,302.982,236.552,22.787,24.502,2.539,0.012,0.000,0.012,18.168,376.912,-73.930,191.607,117.677,0.424,0.255,0.176,0.157,0.160,0.000,0.000,0.000,0.160,0.024,0.114,0.804,0.023,0.013,0.008,0.002,0.018,0.034,0.218,0.021,0.046,0.286,104.235,54.890,2085.000
