,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,338.591,231.486,23.357,44.457,2.455,0.040,0.000,0.040,20.278,388.637,-50.046,187.503,137.457,0.495,0.233,0.184,0.188,0.680,0.000,0.000,0.000,0.680,0.061,0.623,2.121,0.061,0.017,0.027,0.017,0.058,0.121,1.719,0.061,0.057,0.949,346.440,96.741,
2015-2045_DJF,278.646,175.069,14.143,55.366,2.186,0.023,0.000,0.023,9.702,334.209,-55.562,141.806,86.244,0.310,0.121,0.106,0.098,0.393,0.000,0.000,0.000,0.393,0.029,0.414,2.553,0.034,0.003,0.015,0.017,0.029,0.068,1.680,0.034,-0.021,0.563,205.667,41.898,2030.005
2015-2045_MAM,333.001,267.463,23.879,34.952,2.516,0.040,0.000,0.040,20.552,388.790,-55.789,216.645,160.856,0.579,0.272,0.182,0.218,0.689,0.000,0.000,0.000,0.689,0.061,0.618,1.732,0.057,0.011,0.031,0.015,0.056,0.134,1.445,0.057,0.071,0.950,346.889,100.615,2030.000
2015-2045_JJA,404.612,272.958,31.516,40.733,2.935,0.060,0.000,0.060,30.172,441.876,-37.263,221.096,183.832,0.662,0.333,0.265,0.272,1.060,0.000,0.000,0.000,1.060,0.089,0.958,2.166,0.080,0.027,0.036,0.017,0.080,0.164,1.674,0.079,0.103,1.439,525.338,146.811,2030.000
2015-2045_SON,336.931,209.121,23.716,47.015,2.176,0.035,0.000,0.035,20.484,388.625,-51.694,169.388,117.694,0.424,0.201,0.181,0.160,0.570,0.000,0.000,0.000,0.570,0.066,0.497,2.041,0.073,0.026,0.026,0.021,0.066,0.116,2.081,0.073,0.074,0.835,304.697,96.580,2030.000
2045-2075_annual,341.222,233.902,23.831,43.098,2.486,0.035,0.000,0.035,20.770,391.267,-50.045,189.461,139.415,0.502,0.240,0.188,0.191,0.606,0.000,0.000,0.000,0.606,0.041,0.566,1.815,0.041,0.006,0.019,0.015,0.038,0.090,1.467,0.041,0.040,0.838,305.893,84.434,
2045-2075_DJF,280.370,176.588,14.655,54.073,2.186,0.024,0.000,0.024,10.165,336.394,-56.024,143.036,87.012,0.313,0.125,0.109,0.100,0.417,0.000,0.000,0.000,0.417,0.035,0.368,2.226,0.033,0.005,0.015,0.013,0.032,0.067,1.262,0.033,0.049,0.576,210.275,64.082,2060.000
2045-2075_MAM,335.697,269.555,24.189,35.299,2.505,0.039,0.000,0.039,20.953,390.969,-55.272,218.340,163.068,0.587,0.275,0.185,0.222,0.709,0.000,0.000,0.000,0.709,0.058,0.670,1.902,0.059,0.013,0.030,0.015,0.053,0.134,1.507,0.059,0.040,0.941,343.552,77.512,2060.000
2045-2075_JJA,407.689,275.150,31.978,39.757,3.015,0.052,0.000,0.052,30.645,444.617,-36.927,222.871,185.944,0.669,0.343,0.271,0.276,0.883,0.000,0.000,0.000,0.883,0.041,0.822,1.622,0.033,0.001,0.017,0.014,0.041,0.083,1.431,0.032,0.061,1.241,453.108,141.480,2060.000
2045-2075_SON,339.943,212.982,24.332,43.480,2.227,0.024,0.000,0.024,21.118,392.038,-52.095,172.516,120.421,0.434,0.214,0.187,0.165,0.410,0.000,0.000,0.000,0.410,0.028,0.400,1.513,0.038,0.006,0.016,0.017,0.027,0.075,1.666,0.038,0.010,0.586,213.792,53.938,2060.000
2070-2100_annual,340.416,234.107,23.721,43.380,2.477,0.037,0.000,0.037,20.656,390.689,-50.272,189.627,139.354,0.502,0.239,0.188,0.191,0.666,0.000,0.000,0.000,0.666,0.059,0.606,2.082,0.059,0.016,0.025,0.017,0.054,0.114,1.713,0.059,0.060,0.900,328.494,85.751,
2070-2100_DJF,278.858,177.384,14.338,54.604,2.187,0.028,0.000,0.028,9.897,335.141,-56.283,143.681,87.399,0.315,0.123,0.107,0.100,0.519,0.000,0.000,0.000,0.519,0.047,0.464,2.782,0.046,0.007,0.024,0.015,0.045,0.108,1.493,0.046,0.055,0.675,246.509,60.360,2084.997
2070-2100_MAM,335.359,270.489,24.172,36.056,2.483,0.043,0.000,0.043,20.950,390.928,-55.570,219.096,163.527,0.589,0.274,0.185,0.222,0.787,0.000,0.000,0.000,0.787,0.068,0.733,2.098,0.066,0.014,0.033,0.019,0.059,0.143,1.902,0.066,0.054,1.034,377.485,85.618,2085.000
2070-2100_JJA,407.861,274.111,32.042,39.202,3.013,0.050,0.000,0.050,30.681,444.836,-36.975,222.030,185.055,0.666,0.343,0.272,0.275,0.827,0.000,0.000,0.000,0.827,0.058,0.752,1.550,0.058,0.021,0.019,0.017,0.058,0.092,1.702,0.058,0.075,1.206,440.037,144.439,2085.000
2070-2100_SON,338.378,213.121,24.155,43.880,2.216,0.028,0.000,0.028,20.891,390.779,-52.401,172.628,120.227,0.433,0.212,0.185,0.165,0.526,0.000,0.000,0.000,0.526,0.063,0.471,1.908,0.066,0.023,0.025,0.018,0.053,0.112,1.752,0.066,0.055,0.678,247.484,51.727,2085.000
