,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,342.923,249.557,25.395,36.482,3.786,0.014,0.000,0.014,21.733,395.814,-52.890,202.141,149.251,0.537,0.308,0.201,0.208,0.230,0.000,0.000,0.000,0.230,0.016,0.219,1.140,0.016,0.004,0.006,0.005,0.017,0.030,0.501,0.015,0.011,0.340,124.204,38.929,
2015-2045_DJF,291.092,195.470,17.120,45.027,3.836,0.016,0.000,0.016,12.685,348.468,-57.376,158.330,100.954,0.363,0.188,0.125,0.122,0.316,0.001,0.001,0.001,0.316,0.021,0.343,2.422,0.020,0.004,0.010,0.006,0.023,0.045,0.634,0.020,-0.028,0.382,139.248,6.560,2030.005
2015-2045_MAM,341.006,273.483,25.995,30.354,3.744,0.020,0.000,0.020,22.106,396.883,-55.877,221.521,165.644,0.596,0.342,0.202,0.231,0.340,0.000,0.000,0.000,0.340,0.018,0.324,1.050,0.018,0.003,0.008,0.006,0.019,0.038,0.641,0.018,0.016,0.469,171.348,46.769,2030.000
2015-2045_JJA,397.949,295.350,32.077,37.686,3.916,0.008,0.000,0.008,29.819,439.686,-41.737,239.234,197.497,0.711,0.394,0.272,0.293,0.071,0.000,0.000,0.000,0.071,0.010,0.063,0.181,0.014,0.008,0.002,0.005,0.014,0.009,0.462,0.013,0.009,0.194,70.765,42.968,2030.000
2015-2045_SON,340.623,232.697,26.238,32.988,3.646,0.013,0.000,0.013,22.153,397.321,-56.698,188.485,131.786,0.474,0.305,0.205,0.185,0.194,0.000,0.000,0.000,0.194,0.013,0.146,0.931,0.010,0.001,0.006,0.003,0.013,0.027,0.268,0.009,0.048,0.317,115.654,59.015,2030.000
2045-2075_annual,344.655,251.096,25.705,35.594,3.861,0.013,0.000,0.013,22.008,397.287,-52.632,203.388,150.756,0.543,0.316,0.204,0.211,0.223,0.000,0.000,0.000,0.223,0.013,0.210,0.987,0.013,0.004,0.004,0.004,0.014,0.022,0.443,0.012,0.013,0.307,112.058,30.893,
2045-2075_DJF,291.886,197.447,17.518,43.760,3.882,0.014,0.000,0.014,13.037,350.178,-58.292,159.932,101.640,0.366,0.194,0.128,0.124,0.284,0.000,0.000,0.000,0.284,0.008,0.295,1.818,0.008,0.000,0.003,0.005,0.008,0.016,0.476,0.007,-0.011,0.347,126.830,16.581,2060.000
2045-2075_MAM,342.565,275.378,26.235,29.240,3.833,0.016,0.000,0.016,22.331,398.138,-55.574,223.057,167.483,0.603,0.351,0.205,0.234,0.339,0.000,0.000,0.000,0.339,0.021,0.327,1.089,0.019,0.005,0.009,0.006,0.018,0.040,0.579,0.018,0.011,0.394,143.634,17.588,2060.000
2045-2075_JJA,400.948,294.743,32.332,37.618,3.992,0.007,0.000,0.007,30.042,440.987,-40.039,238.741,198.703,0.715,0.401,0.275,0.296,0.078,0.000,0.000,0.000,0.078,0.002,0.076,0.177,0.005,0.000,0.000,0.004,0.002,0.003,0.424,0.004,0.002,0.180,65.584,36.582,2060.000
2045-2075_SON,342.177,235.614,26.589,31.875,3.737,0.013,0.000,0.013,22.456,398.956,-56.779,190.847,134.069,0.483,0.315,0.209,0.189,0.194,0.000,0.000,0.000,0.194,0.023,0.143,0.880,0.022,0.013,0.006,0.003,0.028,0.028,0.291,0.021,0.051,0.308,112.471,52.783,2060.000
2070-2100_annual,343.201,252.187,25.657,34.822,3.866,0.012,0.000,0.012,21.885,396.633,-53.432,204.272,150.840,0.543,0.319,0.204,0.211,0.197,0.000,0.000,0.000,0.197,0.011,0.186,0.929,0.011,0.002,0.004,0.004,0.010,0.022,0.394,0.010,0.011,0.285,103.899,32.591,
2070-2100_DJF,290.740,196.958,17.295,43.264,3.862,0.018,0.000,0.018,12.797,349.034,-58.294,159.536,101.242,0.364,0.193,0.127,0.123,0.312,0.000,0.000,0.000,0.312,0.011,0.305,1.948,0.009,0.001,0.004,0.004,0.011,0.022,0.434,0.008,0.008,0.423,154.345,39.963,2084.997
2070-2100_MAM,341.860,277.738,26.324,29.162,3.833,0.017,0.000,0.017,22.365,398.279,-56.419,224.968,168.549,0.607,0.354,0.205,0.236,0.286,0.000,0.000,0.000,0.286,0.018,0.276,0.932,0.018,0.005,0.008,0.006,0.015,0.036,0.571,0.017,0.010,0.413,150.877,43.657,2085.000
2070-2100_JJA,399.453,295.549,32.396,36.481,4.004,0.005,0.000,0.005,30.008,440.794,-41.341,239.395,198.054,0.713,0.406,0.276,0.295,0.049,0.000,0.000,0.000,0.049,0.002,0.053,0.121,0.005,0.000,0.001,0.004,0.002,0.004,0.370,0.004,-0.004,0.131,47.734,26.927,2085.000
2070-2100_SON,339.702,237.277,26.462,30.498,3.764,0.007,0.000,0.007,22.198,397.516,-57.814,192.194,134.380,0.484,0.320,0.207,0.189,0.141,0.000,0.000,0.000,0.141,0.012,0.109,0.732,0.011,0.003,0.005,0.002,0.013,0.025,0.201,0.010,0.032,0.173,63.171,19.819,2085.000
