,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,,,,,,,,,,,,,,,,,,0.469,0.051,0.708,0.051,0.520,0.041,0.483,2.738,0.041,0.007,0.019,0.015,0.039,0.086,1.524,0.041,-0.014,,,,
2015-2045_DJF,,,,,,,,,,,,,,,,,,0.482,0.199,2.822,0.187,0.669,0.049,0.637,5.414,0.037,0.004,0.019,0.014,0.047,0.092,1.343,0.035,-0.155,,,,2030.005
2015-2045_MAM,,,,,,,,,,,,,,,,,,0.941,0.007,0.041,0.019,0.960,0.082,0.926,3.646,0.080,0.012,0.044,0.024,0.077,0.193,2.338,0.080,0.015,,,,2030.000
2015-2045_JJA,,,,,,,,,,,,,,,,,,0.168,0.000,0.000,0.000,0.168,0.015,0.145,0.398,0.028,0.009,0.003,0.016,0.012,0.012,1.585,0.028,0.023,,,,2030.000
2015-2045_SON,,,,,,,,,,,,,,,,,,0.285,0.000,0.001,0.000,0.285,0.019,0.226,1.532,0.019,0.002,0.010,0.008,0.019,0.048,0.816,0.019,0.060,,,,2030.000
2045-2075_annual,,,,,,,,,,,,,,,,,,0.503,0.027,0.335,0.027,0.531,0.043,0.488,2.707,0.043,0.007,0.020,0.016,0.042,0.093,1.583,0.043,0.015,,,,
2045-2075_DJF,,,,,,,,,,,,,,,,,,0.566,0.103,1.334,0.102,0.668,0.046,0.594,4.797,0.035,0.005,0.017,0.013,0.045,0.087,1.333,0.035,-0.028,,,,2060.000
2045-2075_MAM,,,,,,,,,,,,,,,,,,1.004,0.006,0.020,0.008,1.012,0.094,0.996,3.942,0.090,0.018,0.048,0.025,0.090,0.209,2.438,0.091,0.008,,,,2060.000
2045-2075_JJA,,,,,,,,,,,,,,,,,,0.139,0.000,0.000,0.000,0.139,0.007,0.128,0.332,0.022,0.001,0.004,0.017,0.007,0.018,1.676,0.022,0.010,,,,2060.000
2045-2075_SON,,,,,,,,,,,,,,,,,,0.304,0.002,0.002,0.000,0.304,0.025,0.233,1.786,0.024,0.004,0.011,0.009,0.025,0.056,0.873,0.023,0.071,,,,2060.000
2070-2100_annual,,,,,,,,,,,,,,,,,,0.487,0.042,0.576,0.042,0.529,0.045,0.482,2.716,0.045,0.007,0.022,0.016,0.043,0.097,1.611,0.045,0.005,,,,
2070-2100_DJF,,,,,,,,,,,,,,,,,,0.521,0.169,2.327,0.168,0.689,0.056,0.620,5.078,0.043,0.004,0.026,0.013,0.057,0.121,1.285,0.043,-0.100,,,,2084.997
2070-2100_MAM,,,,,,,,,,,,,,,,,,0.978,0.001,0.002,0.001,0.979,0.086,0.941,3.738,0.083,0.011,0.046,0.026,0.085,0.200,2.613,0.083,0.037,,,,2085.000
2070-2100_JJA,,,,,,,,,,,,,,,,,,0.129,0.000,0.000,0.000,0.129,0.003,0.146,0.339,0.020,0.000,0.002,0.017,0.003,0.012,1.713,0.020,-0.017,,,,2085.000
2070-2100_SON,,,,,,,,,,,,,,,,,,0.318,0.000,0.001,0.000,0.318,0.037,0.218,1.745,0.035,0.014,0.012,0.008,0.028,0.055,0.820,0.034,0.100,,,,2085.000
