,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,314.984,220.794,19.379,43.242,2.261,0.053,0.001,0.052,16.030,367.350,-52.366,178.843,126.477,0.455,0.201,0.153,0.163,0.637,0.089,1.735,0.089,0.727,0.083,0.647,3.889,0.083,0.018,0.041,0.024,0.079,0.180,2.388,0.083,-0.010,1.268,462.873,196.216,
2015-2045_DJF,259.238,157.685,9.398,52.822,2.342,0.045,0.002,0.042,4.735,311.721,-52.483,127.725,75.242,0.271,0.099,0.083,0.076,0.600,0.350,6.940,0.322,0.922,0.109,0.815,7.508,0.087,0.018,0.048,0.021,0.107,0.216,2.046,0.086,-0.215,1.070,390.454,61.515,2030.005
2015-2045_MAM,312.264,245.809,19.455,43.633,2.399,0.073,0.000,0.073,16.090,366.154,-53.890,199.105,145.215,0.523,0.214,0.146,0.184,1.297,0.011,0.078,0.039,1.336,0.167,1.246,5.367,0.167,0.036,0.094,0.037,0.158,0.398,3.688,0.168,0.051,1.749,638.546,122.497,2030.000
2015-2045_JJA,376.918,277.537,28.478,33.759,2.285,0.058,0.000,0.058,26.843,423.336,-46.418,224.805,178.386,0.642,0.310,0.230,0.255,0.268,0.000,0.000,0.000,0.268,0.021,0.243,0.627,0.042,0.012,0.004,0.026,0.018,0.019,2.527,0.042,0.025,1.393,508.501,404.693,2030.000
2015-2045_SON,310.390,200.709,20.001,42.936,2.018,0.035,0.000,0.035,16.237,367.113,-56.723,162.574,105.852,0.381,0.178,0.151,0.137,0.381,0.001,0.003,0.000,0.381,0.035,0.285,2.105,0.036,0.005,0.019,0.013,0.036,0.084,1.274,0.036,0.096,0.852,310.943,193.531,2030.000
2045-2075_annual,317.474,223.026,19.906,42.370,2.250,0.051,0.000,0.051,16.589,370.241,-52.768,180.651,127.884,0.460,0.206,0.157,0.167,0.679,0.055,0.704,0.055,0.734,0.084,0.651,3.866,0.084,0.017,0.042,0.025,0.080,0.184,2.503,0.084,0.029,1.232,449.640,181.359,
2045-2075_DJF,260.946,158.126,10.008,52.279,2.310,0.046,0.002,0.044,5.263,314.070,-53.124,128.082,74.958,0.270,0.102,0.086,0.077,0.721,0.209,2.800,0.204,0.925,0.099,0.788,6.981,0.078,0.013,0.043,0.022,0.095,0.195,2.162,0.078,-0.068,1.106,403.757,87.633,2060.000
2045-2075_MAM,314.546,248.209,19.770,44.060,2.365,0.077,0.000,0.077,16.493,368.255,-53.710,201.049,147.339,0.530,0.216,0.149,0.188,1.369,0.010,0.045,0.017,1.387,0.183,1.312,5.616,0.181,0.043,0.099,0.039,0.169,0.418,3.815,0.181,0.057,1.848,674.417,129.431,2060.000
2045-2075_JJA,379.933,281.015,29.078,32.367,2.295,0.051,0.000,0.051,27.507,427.156,-47.223,227.622,180.399,0.649,0.318,0.237,0.259,0.226,0.000,0.000,0.000,0.226,0.012,0.212,0.534,0.036,0.003,0.007,0.027,0.011,0.029,2.658,0.036,0.013,1.221,445.632,354.839,2060.000
2045-2075_SON,313.334,203.290,20.584,40.949,2.029,0.031,0.000,0.031,16.877,370.402,-57.068,164.665,107.596,0.387,0.185,0.156,0.140,0.400,0.004,0.004,0.001,0.400,0.043,0.288,2.377,0.042,0.008,0.020,0.014,0.043,0.092,1.358,0.042,0.111,0.745,271.939,151.400,2060.000
2070-2100_annual,316.346,223.156,19.773,42.238,2.244,0.054,0.001,0.053,16.455,369.573,-53.228,180.757,127.529,0.459,0.205,0.156,0.166,0.664,0.071,1.075,0.071,0.734,0.092,0.641,3.910,0.091,0.020,0.047,0.025,0.083,0.200,2.443,0.091,0.023,1.285,469.074,201.781,
2070-2100_DJF,259.302,159.337,9.672,52.079,2.301,0.050,0.002,0.048,4.998,312.896,-53.594,129.063,75.470,0.272,0.101,0.084,0.077,0.669,0.285,4.335,0.268,0.937,0.122,0.782,7.309,0.098,0.019,0.059,0.020,0.117,0.259,1.997,0.098,-0.113,1.195,436.209,114.726,2084.997
2070-2100_MAM,314.158,249.101,19.809,43.953,2.359,0.077,0.000,0.077,16.508,368.283,-54.125,201.772,147.647,0.532,0.217,0.149,0.188,1.339,0.002,0.015,0.017,1.356,0.180,1.254,5.495,0.180,0.038,0.103,0.039,0.162,0.429,3.868,0.180,0.085,1.852,676.140,152.675,2085.000
2070-2100_JJA,378.925,279.827,29.054,31.853,2.295,0.051,0.000,0.051,27.449,426.837,-47.911,226.660,178.748,0.643,0.317,0.237,0.257,0.220,0.000,0.000,0.000,0.220,0.007,0.241,0.557,0.032,0.000,0.005,0.026,0.007,0.023,2.610,0.032,-0.021,1.221,445.565,345.944,2085.000
2070-2100_SON,311.848,202.909,20.368,41.246,2.018,0.036,0.000,0.036,16.645,369.181,-57.333,164.356,107.023,0.385,0.183,0.154,0.139,0.424,0.001,0.003,0.001,0.425,0.059,0.285,2.326,0.056,0.023,0.019,0.013,0.046,0.088,1.276,0.055,0.139,0.866,316.086,191.993,2085.000
