,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,301.584,252.902,20.657,30.747,2.919,0.019,0.000,0.019,16.376,368.397,-66.813,204.851,138.037,0.497,0.259,0.161,0.181,0.204,0.000,0.000,0.000,0.204,0.012,0.196,0.811,0.012,0.003,0.005,0.004,0.013,0.022,0.379,0.011,0.007,0.465,169.735,94.047,
2015-2045_DJF,252.938,192.974,10.823,42.274,2.958,0.020,0.000,0.019,5.898,316.614,-63.676,156.309,92.633,0.333,0.139,0.088,0.098,0.279,0.000,0.001,0.000,0.279,0.014,0.304,1.587,0.014,0.003,0.006,0.005,0.016,0.030,0.466,0.014,-0.026,0.472,172.331,56.257,2030.005
2015-2045_MAM,298.972,280.698,21.074,26.801,3.175,0.021,0.000,0.021,16.559,368.094,-69.122,227.365,158.243,0.570,0.287,0.157,0.205,0.301,0.000,0.000,0.000,0.301,0.014,0.289,0.836,0.013,0.002,0.006,0.005,0.015,0.029,0.474,0.013,0.013,0.502,183.074,73.170,2030.000
2015-2045_JJA,354.971,303.414,29.253,23.866,2.914,0.019,0.000,0.019,26.211,419.180,-64.210,245.765,181.556,0.654,0.369,0.236,0.262,0.061,0.000,0.000,0.000,0.061,0.010,0.052,0.151,0.013,0.007,0.002,0.004,0.013,0.009,0.360,0.012,0.009,0.461,168.411,145.133,2030.000
2015-2045_SON,298.483,233.152,21.294,30.266,2.626,0.018,0.000,0.018,16.637,368.705,-70.222,188.853,118.631,0.427,0.238,0.160,0.156,0.176,0.000,0.000,0.000,0.176,0.009,0.142,0.681,0.007,0.000,0.004,0.002,0.010,0.020,0.215,0.006,0.034,0.425,155.013,100.975,2030.000
2045-2075_annual,303.856,254.459,21.066,30.075,2.939,0.018,0.000,0.018,16.793,370.540,-66.684,206.112,139.428,0.502,0.265,0.164,0.184,0.197,0.000,0.000,0.000,0.197,0.010,0.186,0.707,0.010,0.003,0.003,0.003,0.012,0.017,0.335,0.009,0.010,0.431,157.263,85.773,
2045-2075_DJF,253.930,194.526,11.305,41.138,2.983,0.019,0.000,0.019,6.302,318.447,-64.516,157.566,93.050,0.335,0.144,0.091,0.099,0.248,0.000,0.000,0.000,0.248,0.005,0.256,1.163,0.005,0.000,0.002,0.004,0.005,0.010,0.349,0.005,-0.008,0.455,165.961,70.929,2060.000
2045-2075_MAM,300.641,282.902,21.389,26.283,3.163,0.018,0.000,0.018,16.917,369.969,-69.329,229.151,159.822,0.575,0.291,0.160,0.208,0.300,0.000,0.000,0.000,0.300,0.015,0.291,0.863,0.014,0.003,0.007,0.004,0.016,0.032,0.434,0.013,0.009,0.442,161.291,50.299,2060.000
2045-2075_JJA,359.266,303.178,29.618,23.989,2.953,0.021,0.000,0.021,26.630,421.539,-62.272,245.574,183.302,0.660,0.375,0.240,0.266,0.064,0.000,0.000,0.000,0.064,0.001,0.063,0.139,0.004,0.000,0.000,0.003,0.001,0.002,0.327,0.003,0.001,0.506,184.512,160.737,2060.000
2045-2075_SON,300.588,235.874,21.771,29.094,2.656,0.013,0.000,0.013,17.125,371.206,-70.619,191.058,120.439,0.434,0.245,0.164,0.159,0.176,0.000,0.000,0.000,0.176,0.020,0.137,0.672,0.019,0.011,0.005,0.002,0.024,0.023,0.230,0.018,0.039,0.321,117.017,60.567,2060.000
2070-2100_annual,302.680,254.883,20.987,29.472,2.940,0.018,0.000,0.018,16.658,369.863,-67.183,206.455,139.272,0.501,0.266,0.164,0.183,0.175,0.000,0.000,0.000,0.175,0.008,0.166,0.664,0.008,0.001,0.004,0.003,0.008,0.017,0.301,0.007,0.008,0.444,161.883,98.520,
2070-2100_DJF,252.474,194.031,11.030,40.348,2.973,0.022,0.000,0.021,6.020,317.184,-64.710,157.165,92.456,0.333,0.143,0.089,0.098,0.277,0.000,0.000,0.000,0.277,0.008,0.268,1.284,0.007,0.001,0.003,0.003,0.008,0.015,0.330,0.006,0.009,0.523,190.838,90.677,2084.997
2070-2100_MAM,300.315,284.661,21.488,26.360,3.140,0.021,0.000,0.021,16.969,370.190,-69.876,230.575,160.699,0.579,0.293,0.161,0.210,0.257,0.000,0.000,0.000,0.257,0.014,0.247,0.751,0.014,0.003,0.007,0.004,0.014,0.031,0.432,0.013,0.010,0.503,183.529,88.678,2085.000
2070-2100_JJA,358.101,303.669,29.629,23.192,2.960,0.019,0.000,0.019,26.588,421.304,-63.203,245.972,182.769,0.658,0.377,0.240,0.265,0.040,0.000,0.000,0.000,0.040,0.001,0.044,0.093,0.003,0.000,0.001,0.003,0.001,0.003,0.288,0.003,-0.004,0.463,168.935,151.832,2085.000
2070-2100_SON,298.819,235.789,21.615,28.182,2.684,0.012,0.000,0.012,16.851,369.758,-70.939,190.989,120.050,0.432,0.247,0.163,0.158,0.127,0.000,0.000,0.000,0.127,0.009,0.107,0.541,0.008,0.002,0.004,0.002,0.010,0.019,0.155,0.007,0.020,0.285,104.162,62.349,2085.000
