,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,350.168,242.006,25.055,43.582,4.233,0.012,0.000,0.012,21.542,394.472,-44.304,196.025,151.720,0.546,0.289,0.195,0.211,0.229,0.000,0.000,0.000,0.229,0.019,0.215,0.781,0.019,0.008,0.006,0.004,0.017,0.030,0.423,0.018,0.014,0.282,102.959,18.022,
2015-2045_DJF,295.070,193.155,18.596,36.843,3.569,0.008,0.000,0.008,13.522,352.541,-57.471,156.455,98.984,0.356,0.207,0.136,0.123,0.285,0.000,0.000,0.000,0.285,0.015,0.312,1.386,0.015,0.003,0.007,0.005,0.016,0.036,0.495,0.015,-0.026,0.188,68.471,-50.541,2030.005
2015-2045_MAM,342.690,276.452,25.937,33.773,4.494,0.014,0.000,0.014,21.963,396.072,-53.382,223.926,170.544,0.614,0.352,0.201,0.237,0.339,0.000,0.000,0.000,0.339,0.031,0.309,0.911,0.030,0.013,0.011,0.005,0.025,0.050,0.519,0.029,0.030,0.345,125.874,2.380,2030.000
2015-2045_JJA,410.362,273.454,29.415,61.944,5.290,0.013,0.000,0.013,28.080,429.645,-19.283,221.498,202.215,0.728,0.322,0.239,0.292,0.093,0.000,0.000,0.000,0.093,0.018,0.076,0.167,0.022,0.015,0.003,0.004,0.014,0.012,0.427,0.020,0.017,0.305,111.433,76.469,2030.000
2015-2045_SON,351.500,223.823,26.160,41.615,3.559,0.012,0.000,0.012,22.460,398.870,-47.370,181.297,133.927,0.482,0.272,0.203,0.187,0.200,0.000,0.000,0.000,0.200,0.010,0.165,0.672,0.008,0.001,0.004,0.003,0.011,0.022,0.252,0.007,0.035,0.289,105.419,42.727,2030.000
2045-2075_annual,352.523,243.948,25.376,42.833,4.294,0.011,0.000,0.011,21.854,396.150,-43.627,197.598,153.971,0.554,0.296,0.198,0.214,0.206,0.000,0.000,0.000,0.206,0.014,0.192,0.641,0.014,0.007,0.004,0.003,0.011,0.019,0.334,0.013,0.014,0.253,92.228,17.234,
2045-2075_DJF,295.946,196.033,19.002,35.511,3.584,0.007,0.000,0.007,13.878,354.290,-58.343,158.787,100.443,0.362,0.214,0.138,0.126,0.246,0.000,0.000,0.000,0.246,0.005,0.252,0.966,0.006,0.000,0.002,0.003,0.005,0.010,0.331,0.005,-0.005,0.169,61.753,-31.961,2060.000
2045-2075_MAM,344.404,278.239,26.193,32.992,4.628,0.009,0.000,0.009,22.197,397.360,-52.956,225.373,172.417,0.621,0.361,0.204,0.241,0.297,0.000,0.000,0.000,0.297,0.014,0.288,0.801,0.012,0.001,0.007,0.004,0.013,0.033,0.434,0.011,0.009,0.217,79.271,-29.960,2060.000
2045-2075_JJA,414.929,273.647,29.655,61.807,5.333,0.014,0.000,0.014,28.363,431.263,-16.333,221.654,205.320,0.739,0.328,0.242,0.297,0.071,0.000,0.000,0.000,0.071,0.001,0.070,0.113,0.003,0.000,0.000,0.003,0.001,0.001,0.329,0.003,0.001,0.326,118.809,92.269,2060.000
2045-2075_SON,353.734,226.761,26.545,40.858,3.612,0.012,0.000,0.012,22.837,400.931,-47.197,183.677,136.479,0.491,0.279,0.207,0.192,0.211,0.000,0.000,0.000,0.211,0.038,0.159,0.690,0.036,0.027,0.007,0.002,0.025,0.030,0.241,0.035,0.052,0.298,108.671,37.863,2060.000
2070-2100_annual,351.100,244.529,25.289,42.458,4.309,0.010,0.000,0.010,21.736,395.513,-44.413,198.068,153.656,0.553,0.297,0.197,0.214,0.192,0.000,0.000,0.000,0.192,0.010,0.181,0.637,0.010,0.003,0.004,0.003,0.010,0.018,0.335,0.009,0.010,0.232,84.609,15.157,
2070-2100_DJF,295.165,194.855,18.778,35.413,3.580,0.009,0.000,0.009,13.692,353.388,-58.223,157.832,99.609,0.359,0.212,0.137,0.124,0.305,0.000,0.000,0.000,0.305,0.011,0.291,1.247,0.009,0.002,0.004,0.003,0.011,0.022,0.328,0.008,0.014,0.216,78.815,-30.583,2084.997
2070-2100_MAM,343.682,279.998,26.208,33.692,4.634,0.011,0.000,0.011,22.219,397.452,-53.771,226.799,173.028,0.623,0.360,0.204,0.242,0.292,0.000,0.000,0.000,0.292,0.017,0.278,0.805,0.016,0.004,0.007,0.005,0.014,0.033,0.507,0.015,0.014,0.264,96.190,-10.838,2085.000
2070-2100_JJA,413.403,273.558,29.652,61.311,5.422,0.011,0.000,0.011,28.280,430.788,-17.385,221.582,204.197,0.735,0.330,0.242,0.296,0.048,0.000,0.000,0.000,0.048,0.001,0.052,0.083,0.004,0.000,0.001,0.003,0.001,0.004,0.338,0.004,-0.004,0.267,97.595,77.337,2085.000
2070-2100_SON,351.071,228.574,26.407,39.246,3.577,0.007,0.000,0.007,22.608,399.655,-48.584,185.145,136.560,0.492,0.283,0.206,0.192,0.123,0.000,0.000,0.000,0.123,0.010,0.105,0.424,0.010,0.005,0.003,0.002,0.012,0.014,0.165,0.009,0.018,0.180,65.518,23.923,2085.000
