,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,320.886,254.353,24.194,24.028,3.014,0.014,0.000,0.014,20.134,388.332,-67.446,206.026,138.580,0.499,0.305,0.198,0.191,0.233,0.000,0.001,0.000,0.233,0.009,0.228,1.150,0.009,0.000,0.004,0.005,0.009,0.020,0.534,0.008,0.005,0.333,121.375,35.079,
2015-2045_DJF,269.859,185.199,12.624,37.188,2.820,0.022,0.000,0.022,8.343,327.829,-57.970,150.011,92.041,0.331,0.153,0.098,0.101,0.399,0.001,0.002,0.001,0.400,0.017,0.430,2.692,0.015,0.000,0.007,0.007,0.017,0.038,0.732,0.014,-0.031,0.537,195.967,33.796,2030.005
2015-2045_MAM,317.397,279.312,24.468,23.660,3.260,0.017,0.000,0.017,20.250,387.366,-69.969,226.243,156.273,0.563,0.321,0.190,0.213,0.314,0.000,0.000,0.000,0.314,0.008,0.314,0.931,0.010,0.000,0.003,0.008,0.008,0.015,0.747,0.009,0.000,0.406,148.100,30.098,2030.000
2015-2045_JJA,381.820,316.581,34.738,13.031,3.315,0.003,0.000,0.003,31.263,448.323,-66.503,256.431,189.927,0.684,0.471,0.308,0.289,0.026,0.000,0.000,0.000,0.026,0.002,0.021,0.064,0.005,0.000,0.000,0.004,0.002,0.003,0.412,0.004,0.005,0.080,29.339,20.085,2030.000
2015-2045_SON,313.401,234.772,24.728,22.469,2.655,0.013,0.000,0.013,20.456,388.644,-75.243,190.165,114.922,0.414,0.273,0.194,0.158,0.194,0.000,0.000,0.000,0.194,0.011,0.149,0.940,0.008,0.001,0.005,0.003,0.011,0.024,0.248,0.007,0.045,0.311,113.448,56.545,2030.000
2045-2075_annual,324.353,255.405,24.639,23.556,2.991,0.014,0.000,0.014,20.670,391.231,-66.877,206.878,140.001,0.504,0.310,0.203,0.194,0.228,0.000,0.000,0.000,0.228,0.008,0.220,1.023,0.008,0.001,0.003,0.005,0.008,0.016,0.455,0.007,0.008,0.328,119.821,36.821,
2045-2075_DJF,270.837,186.346,13.094,36.194,2.803,0.022,0.000,0.022,8.789,329.904,-59.067,150.940,91.873,0.331,0.157,0.101,0.102,0.392,0.001,0.001,0.001,0.393,0.011,0.369,2.226,0.007,0.000,0.003,0.004,0.011,0.020,0.416,0.007,0.023,0.535,195.094,58.102,2060.000
2045-2075_MAM,319.362,281.416,24.802,23.741,3.179,0.020,0.000,0.020,20.726,389.963,-70.601,227.947,157.346,0.566,0.321,0.194,0.215,0.367,0.000,0.000,0.000,0.367,0.017,0.382,1.226,0.017,0.002,0.007,0.008,0.018,0.035,0.764,0.017,-0.015,0.473,172.612,26.983,2060.000
2045-2075_JJA,389.346,315.696,35.182,13.025,3.329,0.004,0.000,0.004,31.856,451.869,-62.523,255.714,193.190,0.695,0.478,0.315,0.295,0.019,0.000,0.000,0.000,0.019,0.000,0.019,0.036,0.004,0.000,0.000,0.004,0.000,0.000,0.425,0.004,0.000,0.093,33.814,25.623,2060.000
2045-2075_SON,316.754,236.628,25.264,21.485,2.645,0.009,0.000,0.009,21.084,392.012,-75.259,191.668,116.410,0.419,0.279,0.199,0.161,0.136,0.000,0.000,0.000,0.136,0.004,0.112,0.623,0.003,0.000,0.001,0.002,0.004,0.008,0.212,0.002,0.023,0.216,78.771,36.990,2060.000
2070-2100_annual,322.727,255.511,24.548,22.856,2.990,0.014,0.000,0.014,20.538,390.537,-67.811,206.964,139.153,0.501,0.310,0.202,0.193,0.225,0.000,0.000,0.000,0.225,0.013,0.211,1.032,0.013,0.004,0.005,0.005,0.012,0.023,0.496,0.013,0.014,0.336,122.487,40.901,
2070-2100_DJF,268.544,186.792,12.805,34.775,2.826,0.024,0.000,0.024,8.501,328.588,-60.044,151.302,91.258,0.329,0.157,0.099,0.101,0.391,0.000,0.000,0.000,0.391,0.016,0.371,2.265,0.011,0.000,0.005,0.005,0.016,0.031,0.532,0.010,0.021,0.571,208.415,69.295,2084.997
2070-2100_MAM,319.022,282.477,24.980,23.194,3.167,0.019,0.000,0.019,20.836,390.488,-71.467,228.806,157.339,0.566,0.325,0.195,0.216,0.327,0.000,0.000,0.000,0.327,0.013,0.333,1.031,0.014,0.001,0.005,0.008,0.013,0.026,0.790,0.014,-0.006,0.460,167.813,41.134,2085.000
2070-2100_JJA,387.350,315.151,35.125,12.553,3.290,0.003,0.000,0.003,31.794,451.489,-64.140,255.272,191.132,0.688,0.475,0.314,0.292,0.024,0.000,0.000,0.000,0.024,0.000,0.029,0.050,0.005,0.000,0.000,0.004,0.000,0.001,0.441,0.004,-0.005,0.083,30.198,18.238,2085.000
2070-2100_SON,314.861,236.087,25.061,21.114,2.672,0.010,0.000,0.010,20.792,390.388,-75.527,191.231,115.704,0.417,0.280,0.196,0.160,0.160,0.000,0.000,0.000,0.160,0.024,0.114,0.804,0.023,0.013,0.008,0.002,0.018,0.034,0.218,0.021,0.046,0.232,84.769,35.424,2085.000
