,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,287.469,239.564,16.890,38.158,2.892,0.035,0.001,0.034,12.985,351.749,-64.279,194.047,129.768,0.467,0.212,0.133,0.161,0.526,0.008,0.037,0.008,0.534,0.052,0.486,2.817,0.052,0.009,0.026,0.017,0.050,0.114,1.725,0.052,0.040,0.839,306.313,110.079,
2015-2045_DJF,238.894,174.083,6.479,45.660,3.041,0.030,0.004,0.027,1.956,299.176,-60.282,141.007,80.725,0.291,0.107,0.069,0.076,0.795,0.031,0.151,0.031,0.826,0.089,0.799,6.324,0.075,0.013,0.043,0.019,0.085,0.195,1.878,0.074,-0.005,0.725,264.474,-54.299,2030.005
2015-2045_MAM,285.350,264.966,17.057,39.154,3.172,0.047,0.000,0.047,13.169,351.307,-65.957,214.622,148.666,0.535,0.225,0.128,0.180,0.886,0.000,0.000,0.000,0.886,0.078,0.837,3.056,0.081,0.013,0.042,0.026,0.073,0.182,2.621,0.081,0.049,1.120,408.621,73.500,2030.000
2015-2045_JJA,341.766,296.597,26.188,30.559,2.759,0.038,0.000,0.038,23.368,403.648,-61.882,240.244,178.362,0.642,0.321,0.203,0.248,0.086,0.000,0.000,0.000,0.086,0.007,0.074,0.200,0.021,0.004,0.001,0.016,0.008,0.005,1.590,0.021,0.012,0.901,328.913,294.229,2030.000
2015-2045_SON,282.881,221.149,17.643,37.397,2.596,0.025,0.000,0.025,13.238,351.852,-68.970,179.131,110.160,0.397,0.194,0.132,0.136,0.340,0.000,0.000,0.000,0.340,0.035,0.237,1.746,0.032,0.006,0.018,0.008,0.035,0.078,0.802,0.031,0.104,0.607,221.516,123.865,2030.000
2045-2075_annual,289.903,241.903,17.480,37.141,2.864,0.034,0.001,0.033,13.531,354.441,-64.538,195.941,131.404,0.473,0.219,0.137,0.164,0.533,0.003,0.007,0.003,0.536,0.047,0.489,2.654,0.047,0.007,0.023,0.017,0.047,0.106,1.703,0.047,0.044,0.809,295.291,99.693,
2045-2075_DJF,240.593,174.269,7.226,44.846,3.027,0.032,0.002,0.030,2.541,301.698,-61.105,141.158,80.054,0.288,0.111,0.072,0.077,0.825,0.011,0.027,0.007,0.832,0.070,0.731,5.461,0.055,0.008,0.030,0.017,0.070,0.140,1.664,0.055,0.094,0.769,280.794,-5.941,2060.000
2045-2075_MAM,287.294,267.785,17.433,39.444,3.087,0.049,0.000,0.049,13.552,353.229,-65.935,216.906,150.971,0.543,0.228,0.131,0.184,0.904,0.001,0.003,0.004,0.908,0.088,0.901,3.319,0.090,0.015,0.048,0.027,0.084,0.209,2.678,0.090,0.003,1.178,430.112,68.246,2060.000
2045-2075_JJA,345.098,300.147,26.746,29.203,2.740,0.033,0.000,0.033,23.942,406.788,-61.690,243.119,181.430,0.653,0.329,0.209,0.254,0.089,0.000,0.000,0.000,0.089,0.006,0.077,0.197,0.021,0.000,0.004,0.016,0.005,0.017,1.622,0.020,0.012,0.795,290.281,254.621,2060.000
2045-2075_SON,285.629,223.909,18.325,35.199,2.602,0.020,0.000,0.020,13.881,355.037,-69.408,181.366,111.958,0.403,0.203,0.137,0.140,0.317,0.000,0.000,0.000,0.317,0.025,0.248,1.682,0.023,0.003,0.012,0.008,0.026,0.058,0.838,0.023,0.069,0.489,178.428,79.590,2060.000
2070-2100_annual,288.872,241.782,17.333,36.980,2.847,0.035,0.001,0.034,13.400,353.821,-64.949,195.843,130.894,0.471,0.217,0.137,0.163,0.526,0.004,0.010,0.004,0.529,0.056,0.472,2.637,0.055,0.012,0.027,0.017,0.051,0.119,1.654,0.055,0.054,0.840,306.564,114.270,
2070-2100_DJF,238.827,175.163,6.850,44.555,3.014,0.034,0.003,0.031,2.238,300.391,-61.564,141.882,80.318,0.289,0.110,0.070,0.076,0.795,0.015,0.042,0.015,0.810,0.087,0.717,5.545,0.071,0.012,0.043,0.016,0.083,0.193,1.553,0.071,0.078,0.816,297.673,10.097,2084.997
2070-2100_MAM,287.080,267.913,17.473,39.276,3.066,0.051,0.000,0.051,13.591,353.384,-66.305,217.009,150.705,0.543,0.228,0.131,0.184,0.889,0.000,0.000,0.000,0.889,0.080,0.851,3.143,0.082,0.008,0.047,0.027,0.078,0.203,2.673,0.082,0.038,1.218,444.581,104.122,2085.000
2070-2100_JJA,344.311,299.348,26.721,28.760,2.743,0.032,0.000,0.032,23.897,406.551,-62.241,242.472,180.231,0.649,0.329,0.208,0.252,0.077,0.000,0.000,0.000,0.077,0.003,0.092,0.195,0.019,0.000,0.002,0.016,0.003,0.011,1.607,0.019,-0.015,0.758,276.628,236.290,2085.000
2070-2100_SON,284.256,223.217,18.092,35.459,2.567,0.024,0.000,0.023,13.664,353.929,-69.673,180.806,111.133,0.400,0.200,0.135,0.139,0.345,0.000,0.000,0.000,0.345,0.054,0.229,1.712,0.050,0.027,0.015,0.008,0.042,0.069,0.770,0.050,0.116,0.565,206.111,104.456,2085.000
