,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,314.542,254.283,22.463,31.261,3.280,0.015,0.000,0.015,18.396,378.525,-63.983,205.970,141.986,0.511,0.284,0.175,0.191,0.195,0.001,0.005,0.001,0.197,0.011,0.191,0.901,0.010,0.002,0.004,0.004,0.011,0.021,0.412,0.010,0.005,0.359,131.094,58.064,
2015-2045_DJF,265.218,197.119,12.938,41.714,3.311,0.014,0.000,0.014,8.317,327.647,-62.429,159.667,97.237,0.350,0.159,0.099,0.108,0.304,0.005,0.022,0.005,0.309,0.020,0.330,2.027,0.019,0.004,0.009,0.005,0.022,0.041,0.543,0.018,-0.026,0.330,120.583,-6.522,2030.005
2015-2045_MAM,312.273,281.367,23.026,26.546,3.482,0.017,0.000,0.017,18.693,378.947,-66.675,227.908,161.233,0.580,0.315,0.174,0.215,0.282,0.000,0.000,0.000,0.282,0.010,0.276,0.802,0.010,0.001,0.003,0.006,0.010,0.017,0.550,0.009,0.006,0.401,146.355,42.106,2030.000
2015-2045_JJA,367.573,301.974,30.497,26.807,3.348,0.016,0.000,0.016,27.602,426.937,-59.364,244.599,185.234,0.667,0.392,0.251,0.271,0.024,0.000,0.000,0.000,0.024,0.001,0.024,0.060,0.004,0.000,0.001,0.004,0.001,0.004,0.347,0.003,0.000,0.377,137.620,127.635,2030.000
2015-2045_SON,312.129,235.365,23.216,30.166,2.976,0.014,0.000,0.014,18.783,379.600,-67.472,190.645,123.174,0.443,0.265,0.176,0.166,0.173,0.000,0.000,0.000,0.173,0.012,0.134,0.732,0.009,0.001,0.005,0.002,0.012,0.024,0.209,0.008,0.039,0.327,119.488,67.899,2030.000
2045-2075_annual,316.675,255.784,22.840,30.591,3.308,0.014,0.000,0.014,18.781,380.532,-63.857,207.185,143.328,0.516,0.289,0.179,0.193,0.194,0.000,0.000,0.000,0.194,0.008,0.187,0.790,0.008,0.001,0.003,0.004,0.007,0.015,0.359,0.007,0.008,0.326,118.836,48.347,
2045-2075_DJF,266.109,198.841,13.400,40.537,3.342,0.013,0.000,0.013,8.713,329.492,-63.383,161.061,97.678,0.352,0.164,0.102,0.109,0.277,0.000,0.000,0.000,0.277,0.007,0.278,1.514,0.006,0.000,0.003,0.004,0.007,0.015,0.377,0.006,-0.001,0.308,112.243,8.756,2060.000
2045-2075_MAM,313.945,283.604,23.337,25.644,3.494,0.013,0.000,0.013,19.040,380.802,-66.857,229.719,162.862,0.586,0.321,0.177,0.219,0.326,0.000,0.000,0.000,0.326,0.016,0.321,0.959,0.014,0.003,0.006,0.005,0.016,0.030,0.494,0.013,0.005,0.306,111.663,-10.227,2060.000
2045-2075_JJA,371.595,301.304,30.812,27.060,3.377,0.018,0.000,0.018,27.964,429.001,-57.406,244.056,186.650,0.672,0.397,0.255,0.274,0.029,0.000,0.000,0.000,0.029,0.000,0.029,0.062,0.004,0.000,0.000,0.004,0.000,0.000,0.359,0.003,-0.000,0.429,156.545,144.925,2060.000
2045-2075_SON,314.046,238.099,23.638,29.300,3.016,0.011,0.000,0.011,19.215,381.863,-67.817,192.860,125.043,0.450,0.272,0.180,0.170,0.146,0.000,0.000,0.000,0.146,0.006,0.120,0.637,0.005,0.000,0.003,0.002,0.006,0.016,0.206,0.004,0.026,0.259,94.500,49.179,2060.000
2070-2100_annual,315.441,256.332,22.775,29.890,3.320,0.014,0.000,0.014,18.639,379.805,-64.364,207.629,143.265,0.516,0.291,0.178,0.193,0.179,0.000,0.000,0.000,0.179,0.008,0.171,0.757,0.008,0.001,0.004,0.003,0.008,0.018,0.342,0.007,0.008,0.329,120.084,55.052,
2070-2100_DJF,264.857,198.041,13.135,39.871,3.327,0.015,0.000,0.015,8.434,328.208,-63.351,160.413,97.062,0.349,0.163,0.101,0.108,0.275,0.000,0.000,0.000,0.275,0.006,0.273,1.478,0.006,0.000,0.002,0.004,0.006,0.013,0.361,0.005,0.002,0.368,134.452,33.142,2084.997
2070-2100_MAM,313.502,285.613,23.439,25.715,3.480,0.015,0.000,0.015,19.084,380.981,-67.479,231.347,163.868,0.590,0.324,0.178,0.220,0.287,0.000,0.000,0.000,0.287,0.015,0.278,0.857,0.014,0.003,0.006,0.005,0.015,0.032,0.492,0.013,0.008,0.368,134.164,27.651,2085.000
2070-2100_JJA,370.313,302.061,30.835,26.188,3.407,0.016,0.000,0.016,27.909,428.694,-58.381,244.669,186.289,0.671,0.400,0.255,0.274,0.027,0.000,0.000,0.000,0.027,0.002,0.030,0.067,0.005,0.000,0.001,0.004,0.002,0.006,0.347,0.004,-0.003,0.378,138.026,125.341,2085.000
2070-2100_SON,312.082,238.293,23.512,27.958,3.062,0.008,0.000,0.008,18.934,380.350,-68.268,193.017,124.749,0.449,0.277,0.179,0.169,0.129,0.000,0.000,0.000,0.129,0.009,0.103,0.640,0.008,0.002,0.005,0.002,0.010,0.020,0.167,0.007,0.027,0.201,73.464,33.418,2085.000
