,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,351.875,234.985,24.470,47.888,3.360,0.028,0.000,0.028,21.605,395.194,-43.319,190.338,147.020,0.529,0.261,0.192,0.203,0.520,0.000,0.000,0.000,0.520,0.039,0.486,1.587,0.039,0.010,0.017,0.012,0.038,0.076,1.232,0.038,0.034,0.663,242.156,50.812,
2015-2045_DJF,293.726,179.955,16.408,59.263,2.695,0.015,0.000,0.015,12.556,347.768,-54.042,145.764,91.722,0.330,0.137,0.120,0.110,0.284,0.000,0.000,0.000,0.284,0.015,0.310,1.820,0.020,0.000,0.007,0.012,0.015,0.033,1.222,0.020,-0.026,0.371,135.501,15.255,2030.005
2015-2045_MAM,344.392,276.011,25.015,34.749,3.323,0.025,0.000,0.025,21.684,394.586,-50.194,223.569,173.375,0.624,0.315,0.191,0.238,0.475,0.000,0.000,0.000,0.475,0.024,0.438,1.091,0.023,0.001,0.012,0.010,0.024,0.056,0.957,0.022,0.036,0.591,215.875,47.822,2030.000
2015-2045_JJA,418.101,270.467,31.632,46.711,4.520,0.043,0.000,0.043,30.375,443.029,-24.928,219.078,194.150,0.699,0.366,0.267,0.287,0.816,0.000,0.000,0.000,0.816,0.057,0.753,1.756,0.048,0.009,0.027,0.012,0.053,0.126,1.159,0.048,0.062,1.025,373.961,81.653,2030.000
2015-2045_SON,350.141,212.200,24.672,51.082,2.884,0.028,0.000,0.028,21.632,394.469,-44.329,171.882,127.553,0.459,0.224,0.189,0.176,0.502,0.000,0.000,0.000,0.502,0.058,0.439,1.686,0.064,0.028,0.020,0.016,0.059,0.087,1.593,0.064,0.064,0.661,241.220,57.909,2030.000
2045-2075_annual,354.613,237.607,24.905,46.265,3.424,0.023,0.000,0.023,22.055,397.642,-43.029,192.462,149.433,0.538,0.271,0.196,0.208,0.431,0.000,0.000,0.000,0.431,0.021,0.410,1.242,0.021,0.001,0.010,0.009,0.020,0.048,0.920,0.021,0.021,0.549,200.213,42.936,
2045-2075_DJF,295.330,182.243,16.866,57.149,2.684,0.015,0.000,0.015,12.948,349.669,-54.338,147.617,93.279,0.336,0.143,0.123,0.112,0.258,0.000,0.000,0.000,0.258,0.014,0.240,1.313,0.016,0.000,0.007,0.009,0.014,0.032,0.847,0.015,0.018,0.357,130.473,37.182,2060.000
2045-2075_MAM,347.215,277.662,25.328,34.775,3.323,0.023,0.000,0.023,22.043,396.553,-49.338,224.906,175.568,0.632,0.320,0.195,0.242,0.450,0.000,0.000,0.000,0.450,0.019,0.435,1.113,0.019,0.002,0.009,0.009,0.019,0.043,0.859,0.019,0.015,0.553,201.663,36.025,2060.000
2045-2075_JJA,421.024,272.829,32.013,46.101,4.695,0.035,0.000,0.035,30.863,445.872,-24.848,220.992,196.143,0.706,0.376,0.271,0.291,0.677,0.000,0.000,0.000,0.677,0.030,0.636,1.302,0.023,0.001,0.014,0.008,0.029,0.064,0.805,0.023,0.041,0.841,307.066,66.842,2060.000
2045-2075_SON,353.731,216.395,25.261,47.255,2.974,0.018,0.000,0.018,22.192,397.547,-43.816,175.280,131.463,0.473,0.241,0.195,0.183,0.335,0.000,0.000,0.000,0.335,0.021,0.326,1.243,0.026,0.002,0.012,0.012,0.020,0.052,1.171,0.026,0.008,0.438,159.864,31.457,2060.000
2070-2100_annual,354.075,237.675,24.811,46.624,3.423,0.025,0.000,0.025,21.979,397.257,-43.182,192.517,149.335,0.538,0.269,0.196,0.207,0.485,0.000,0.000,0.000,0.485,0.031,0.454,1.427,0.031,0.006,0.013,0.011,0.031,0.061,1.123,0.030,0.031,0.600,219.153,42.245,
2070-2100_DJF,294.061,183.199,16.597,57.920,2.698,0.019,0.000,0.019,12.734,348.644,-54.583,148.391,93.808,0.338,0.141,0.121,0.113,0.350,0.000,0.000,0.000,0.350,0.020,0.328,1.755,0.020,0.001,0.010,0.010,0.020,0.046,0.990,0.020,0.022,0.456,166.436,39.505,2084.997
2070-2100_MAM,347.057,278.771,25.322,35.668,3.290,0.027,0.000,0.027,22.065,396.654,-49.597,225.805,176.208,0.634,0.317,0.195,0.243,0.523,0.000,0.000,0.000,0.523,0.027,0.498,1.269,0.026,0.002,0.012,0.012,0.026,0.058,1.154,0.025,0.025,0.641,234.120,43.061,2085.000
2070-2100_JJA,421.763,270.732,32.071,45.611,4.709,0.033,0.000,0.033,30.945,446.352,-24.589,219.293,194.704,0.701,0.376,0.272,0.289,0.663,0.000,0.000,0.000,0.663,0.043,0.602,1.284,0.041,0.014,0.016,0.011,0.044,0.072,1.096,0.041,0.061,0.795,290.271,55.619,2085.000
2070-2100_SON,352.242,216.719,25.097,47.526,2.976,0.021,0.000,0.021,21.994,396.431,-44.189,175.542,131.354,0.473,0.239,0.193,0.182,0.402,0.000,0.000,0.000,0.402,0.033,0.386,1.405,0.035,0.008,0.015,0.013,0.034,0.069,1.251,0.035,0.016,0.505,184.391,30.615,2085.000
