,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,362.967,239.103,25.122,45.088,2.850,0.020,0.000,0.020,22.736,401.363,-38.396,193.673,155.277,0.559,0.271,0.198,0.217,0.400,0.000,0.000,0.000,0.400,0.034,0.371,1.375,0.034,0.014,0.010,0.009,0.035,0.050,0.880,0.033,0.030,0.488,178.242,30.681,
2015-2045_DJF,299.939,182.678,17.470,59.175,2.573,0.015,0.000,0.015,13.666,353.194,-53.255,147.969,94.714,0.341,0.143,0.127,0.116,0.300,0.000,0.000,0.000,0.300,0.014,0.332,1.984,0.016,0.000,0.006,0.010,0.014,0.029,1.003,0.016,-0.031,0.351,128.080,1.115,2030.005
2015-2045_MAM,350.195,274.148,25.504,31.893,2.951,0.015,0.000,0.015,22.337,398.056,-47.861,222.060,174.199,0.627,0.317,0.196,0.241,0.340,0.000,0.000,0.000,0.340,0.014,0.324,0.858,0.015,0.000,0.007,0.008,0.014,0.033,0.817,0.015,0.016,0.366,133.617,9.727,2030.000
2015-2045_JJA,442.770,281.203,32.173,41.748,3.422,0.027,0.000,0.027,32.271,454.158,-11.388,227.775,216.387,0.779,0.388,0.273,0.322,0.523,0.000,0.000,0.000,0.523,0.048,0.455,1.019,0.043,0.024,0.012,0.007,0.042,0.059,0.712,0.043,0.068,0.643,234.666,53.146,2030.000
2015-2045_SON,357.692,217.053,25.195,47.839,2.443,0.025,0.000,0.025,22.494,399.091,-41.399,175.813,134.414,0.484,0.232,0.193,0.187,0.436,0.000,0.000,0.000,0.436,0.060,0.372,1.653,0.061,0.033,0.017,0.010,0.069,0.079,0.990,0.060,0.064,0.592,216.048,58.468,2030.000
2045-2075_annual,364.671,241.249,25.525,43.412,2.875,0.017,0.000,0.017,23.206,403.953,-39.282,195.411,156.130,0.562,0.277,0.202,0.219,0.354,0.000,0.000,0.000,0.354,0.023,0.330,1.161,0.023,0.007,0.008,0.008,0.025,0.041,0.749,0.023,0.023,0.398,145.142,16.303,
2045-2075_DJF,301.480,184.746,17.955,56.712,2.599,0.016,0.000,0.016,14.070,355.180,-53.700,149.644,95.944,0.345,0.151,0.131,0.118,0.340,0.000,0.000,0.000,0.340,0.020,0.313,1.860,0.019,0.005,0.007,0.007,0.021,0.035,0.721,0.018,0.027,0.377,137.602,16.817,2060.000
2045-2075_MAM,352.719,276.348,25.729,32.243,2.942,0.014,0.000,0.014,22.663,399.854,-47.135,223.842,176.707,0.636,0.320,0.198,0.245,0.342,0.000,0.000,0.000,0.342,0.016,0.346,0.960,0.017,0.000,0.008,0.009,0.016,0.039,0.856,0.017,-0.005,0.334,122.063,-10.558,2060.000
2045-2075_JJA,441.329,281.919,32.569,41.157,3.507,0.021,0.000,0.021,32.764,457.095,-15.767,228.355,212.588,0.765,0.391,0.278,0.317,0.446,0.000,0.000,0.000,0.446,0.018,0.419,0.772,0.015,0.001,0.008,0.006,0.019,0.041,0.621,0.015,0.028,0.510,186.293,28.161,2060.000
2045-2075_SON,361.908,220.667,25.701,43.797,2.445,0.015,0.000,0.015,23.150,402.728,-40.820,178.740,137.921,0.497,0.245,0.199,0.193,0.285,0.000,0.000,0.000,0.285,0.039,0.242,1.063,0.042,0.023,0.010,0.008,0.047,0.048,0.796,0.041,0.043,0.368,134.347,30.962,2060.000
2070-2100_annual,363.333,241.414,25.409,43.623,2.865,0.018,0.000,0.018,23.078,403.282,-39.950,195.545,155.596,0.560,0.276,0.201,0.218,0.390,0.000,0.000,0.000,0.390,0.026,0.363,1.323,0.026,0.007,0.011,0.009,0.027,0.050,0.884,0.026,0.027,0.442,161.502,19.690,
2070-2100_DJF,299.821,184.854,17.664,56.485,2.595,0.019,0.000,0.019,13.784,353.790,-53.969,149.731,95.762,0.345,0.149,0.129,0.117,0.401,0.000,0.000,0.000,0.401,0.030,0.373,2.209,0.029,0.005,0.015,0.008,0.031,0.068,0.825,0.028,0.028,0.449,164.043,17.668,2084.997
2070-2100_MAM,352.754,277.401,25.738,33.241,2.904,0.018,0.000,0.018,22.704,400.067,-47.313,224.694,177.382,0.639,0.318,0.198,0.246,0.399,0.000,0.000,0.000,0.399,0.023,0.389,1.115,0.025,0.003,0.011,0.011,0.022,0.053,1.087,0.025,0.010,0.429,156.696,5.682,2085.000
2070-2100_JJA,440.428,281.284,32.554,40.994,3.530,0.022,0.000,0.022,32.749,457.006,-16.578,227.840,211.263,0.761,0.391,0.278,0.315,0.478,0.000,0.000,0.000,0.478,0.036,0.426,0.882,0.035,0.016,0.010,0.008,0.041,0.050,0.811,0.034,0.052,0.527,192.443,24.389,2085.000
2070-2100_SON,359.056,220.802,25.533,44.023,2.422,0.015,0.000,0.015,22.893,401.291,-42.234,178.850,136.615,0.492,0.242,0.197,0.190,0.280,0.000,0.000,0.000,0.280,0.015,0.262,1.099,0.016,0.002,0.006,0.008,0.015,0.031,0.811,0.016,0.018,0.363,132.560,31.107,2085.000
