,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,308.662,248.661,22.097,26.301,3.112,0.024,0.000,0.024,17.731,375.784,-67.122,201.416,134.294,0.483,0.287,0.180,0.180,0.618,0.001,0.004,0.001,0.620,0.069,0.554,3.255,0.069,0.013,0.035,0.021,0.064,0.152,2.098,0.069,0.064,0.568,207.327,-20.256,
2015-2045_DJF,262.868,172.200,10.067,40.301,3.072,0.041,0.000,0.040,5.884,316.516,-53.648,139.482,85.834,0.309,0.136,0.085,0.089,0.998,0.005,0.018,0.005,1.003,0.138,0.909,7.512,0.117,0.028,0.068,0.022,0.128,0.290,2.140,0.117,0.089,0.974,355.422,-19.146,2030.005
2015-2045_MAM,308.685,270.084,22.079,29.436,3.398,0.037,0.000,0.037,17.565,373.358,-64.673,218.768,154.095,0.555,0.296,0.168,0.203,1.130,0.000,0.000,0.000,1.130,0.114,1.057,3.947,0.114,0.019,0.062,0.033,0.105,0.265,3.297,0.114,0.073,0.879,321.010,-106.518,2030.000
2015-2045_JJA,359.365,321.364,33.322,12.415,3.413,0.003,0.000,0.003,28.933,434.649,-75.285,260.305,185.020,0.666,0.462,0.288,0.278,0.043,0.000,0.000,0.000,0.043,0.002,0.039,0.098,0.021,0.001,0.000,0.020,0.002,0.003,2.016,0.021,0.004,0.069,25.049,3.025,2030.000
2015-2045_SON,302.785,229.312,22.693,23.289,2.557,0.015,0.000,0.015,18.319,377.489,-74.704,185.742,111.039,0.400,0.250,0.175,0.149,0.307,0.000,0.000,0.000,0.307,0.025,0.216,1.527,0.024,0.004,0.011,0.009,0.023,0.052,0.927,0.024,0.091,0.356,129.842,42.316,2030.000
2045-2075_annual,311.378,249.673,22.550,26.207,3.033,0.024,0.000,0.024,18.281,378.671,-67.293,202.235,134.942,0.486,0.289,0.184,0.182,0.643,0.002,0.005,0.002,0.645,0.075,0.570,3.224,0.075,0.018,0.035,0.021,0.070,0.154,2.118,0.075,0.073,0.575,209.705,-25.709,
2045-2075_DJF,264.279,172.824,10.499,40.186,2.966,0.040,0.000,0.040,6.372,318.731,-54.452,139.987,85.535,0.308,0.138,0.087,0.089,1.008,0.007,0.019,0.007,1.014,0.110,0.884,6.692,0.092,0.021,0.050,0.022,0.105,0.226,2.166,0.092,0.124,0.958,349.641,-6.688,2060.000
2045-2075_MAM,310.687,272.652,22.462,29.529,3.271,0.039,0.000,0.039,18.066,375.994,-65.306,220.849,155.542,0.560,0.296,0.172,0.206,1.130,0.000,0.000,0.000,1.130,0.131,1.086,4.094,0.134,0.034,0.067,0.033,0.116,0.287,3.291,0.134,0.044,0.926,337.912,-107.483,2060.000
2045-2075_JJA,363.697,321.401,33.803,12.222,3.373,0.003,0.000,0.003,29.516,438.045,-74.348,260.334,185.987,0.670,0.465,0.296,0.281,0.045,0.000,0.000,0.000,0.045,0.003,0.044,0.109,0.023,0.001,0.001,0.020,0.002,0.006,2.020,0.023,0.000,0.064,23.390,-1.145,2060.000
2045-2075_SON,305.881,230.122,23.209,23.129,2.515,0.015,0.000,0.015,18.948,380.783,-74.902,186.399,111.496,0.401,0.252,0.180,0.151,0.394,0.000,0.000,0.000,0.394,0.055,0.270,2.056,0.050,0.018,0.022,0.010,0.055,0.098,0.985,0.049,0.124,0.355,129.706,13.272,2060.000
2070-2100_annual,309.605,250.297,22.427,25.479,3.121,0.022,0.000,0.022,17.981,377.099,-67.494,202.741,135.247,0.487,0.293,0.183,0.182,0.593,0.001,0.003,0.001,0.594,0.065,0.527,2.964,0.064,0.011,0.033,0.020,0.061,0.144,1.980,0.064,0.066,0.537,195.895,-19.931,
2070-2100_DJF,261.387,174.099,10.203,38.250,3.053,0.038,0.000,0.038,5.960,316.882,-55.495,141.020,85.525,0.308,0.139,0.085,0.089,0.970,0.004,0.012,0.004,0.974,0.118,0.835,6.379,0.096,0.020,0.057,0.019,0.113,0.250,1.916,0.096,0.134,0.905,330.474,-9.316,2084.997
2070-2100_MAM,309.993,274.732,22.649,28.612,3.364,0.035,0.000,0.035,18.101,376.128,-66.134,222.533,156.399,0.563,0.304,0.173,0.208,1.020,0.000,0.000,0.000,1.020,0.104,0.976,3.675,0.109,0.017,0.060,0.033,0.096,0.256,3.229,0.109,0.044,0.841,307.014,-89.045,2085.000
2070-2100_JJA,361.823,320.640,33.630,11.972,3.449,0.003,0.000,0.003,29.149,435.911,-74.089,259.719,185.630,0.668,0.469,0.293,0.280,0.044,0.000,0.000,0.000,0.044,0.001,0.054,0.101,0.020,0.000,0.001,0.019,0.001,0.003,1.891,0.020,-0.010,0.062,22.690,-4.141,2085.000
2070-2100_SON,304.230,230.028,22.995,23.307,2.610,0.014,0.000,0.014,18.489,378.328,-74.098,186.322,112.225,0.404,0.256,0.177,0.151,0.342,0.000,0.000,0.000,0.342,0.036,0.246,1.755,0.033,0.009,0.015,0.009,0.034,0.068,0.871,0.033,0.096,0.343,125.230,23.455,2085.000
