,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,305.268,237.104,19.373,42.253,2.524,0.039,0.000,0.039,15.875,365.999,-60.731,192.054,131.324,0.473,0.214,0.150,0.169,1.428,0.023,0.197,0.023,1.451,0.202,1.253,6.125,0.201,0.052,0.100,0.049,0.179,0.421,4.845,0.201,0.175,0.932,340.220,-190.745,
2015-2045_DJF,250.014,177.327,9.431,49.562,2.569,0.024,0.000,0.023,4.717,311.213,-61.200,143.635,82.435,0.297,0.112,0.081,0.084,1.148,0.090,0.791,0.091,1.239,0.209,1.065,9.683,0.189,0.032,0.115,0.043,0.196,0.483,4.236,0.189,0.083,0.565,206.240,-251.467,2030.005
2015-2045_MAM,301.530,266.038,19.809,39.168,2.686,0.044,0.000,0.044,16.151,366.004,-64.474,215.490,151.017,0.544,0.237,0.147,0.192,2.280,0.002,0.003,0.002,2.281,0.375,1.940,7.797,0.363,0.104,0.199,0.060,0.316,0.821,5.914,0.363,0.340,1.052,383.965,-456.667,2030.000
2015-2045_JJA,366.553,286.069,28.055,36.779,2.547,0.058,0.000,0.058,26.260,419.458,-52.906,231.716,178.811,0.644,0.312,0.223,0.255,1.434,0.000,0.000,0.000,1.434,0.112,1.311,3.120,0.130,0.042,0.034,0.054,0.099,0.156,5.331,0.130,0.122,1.383,504.930,-21.044,2030.000
2015-2045_SON,301.875,217.617,20.013,43.660,2.292,0.030,0.000,0.030,16.159,366.267,-64.392,176.270,111.878,0.403,0.191,0.149,0.144,0.839,0.001,0.003,0.000,0.839,0.109,0.688,3.947,0.121,0.031,0.051,0.039,0.104,0.220,3.876,0.121,0.151,0.719,262.315,-33.261,2030.000
2045-2075_annual,307.680,239.524,19.877,41.288,2.531,0.036,0.000,0.036,16.381,368.578,-60.899,194.015,133.116,0.479,0.220,0.154,0.173,1.401,0.014,0.096,0.014,1.415,0.196,1.219,5.779,0.196,0.051,0.098,0.047,0.166,0.411,4.655,0.196,0.181,0.871,317.935,-198.655,
2045-2075_DJF,251.770,177.743,10.025,49.284,2.572,0.026,0.000,0.026,5.234,313.535,-61.765,143.972,82.207,0.296,0.115,0.084,0.085,1.159,0.057,0.389,0.057,1.216,0.181,1.002,8.489,0.159,0.035,0.084,0.040,0.163,0.361,3.913,0.159,0.157,0.624,227.616,-195.984,2060.000
2045-2075_MAM,303.635,268.490,20.097,40.005,2.646,0.046,0.000,0.046,16.530,367.973,-64.338,217.477,153.139,0.551,0.239,0.149,0.196,2.399,0.000,0.000,0.000,2.399,0.457,2.030,8.386,0.445,0.141,0.244,0.060,0.366,0.992,5.916,0.445,0.369,1.108,404.440,-498.842,2060.000
2045-2075_JJA,369.653,289.353,28.567,35.373,2.568,0.050,0.000,0.050,26.773,422.337,-52.685,234.376,181.692,0.654,0.322,0.228,0.260,1.240,0.000,0.000,0.000,1.240,0.067,1.178,2.683,0.092,0.012,0.029,0.052,0.062,0.134,5.136,0.092,0.063,1.207,440.630,-22.898,2060.000
2045-2075_SON,304.548,221.119,20.635,40.636,2.338,0.022,0.000,0.022,16.775,369.415,-64.866,179.106,114.240,0.411,0.202,0.154,0.149,0.793,0.000,0.000,0.000,0.793,0.077,0.658,3.585,0.086,0.015,0.034,0.037,0.073,0.152,3.628,0.086,0.135,0.537,195.985,-75.507,2060.000
2070-2100_annual,306.661,239.598,19.726,41.374,2.518,0.038,0.000,0.038,16.258,367.984,-61.323,194.074,132.751,0.478,0.219,0.153,0.172,1.437,0.021,0.110,0.021,1.458,0.228,1.228,6.134,0.228,0.068,0.112,0.048,0.188,0.468,4.757,0.228,0.209,0.921,336.122,-195.437,
2070-2100_DJF,250.091,178.679,9.629,49.457,2.565,0.029,0.000,0.029,4.944,312.240,-62.149,144.730,82.582,0.297,0.113,0.082,0.084,1.202,0.086,0.446,0.085,1.288,0.250,1.027,9.407,0.229,0.060,0.128,0.040,0.214,0.532,3.997,0.228,0.176,0.697,254.286,-203.750,2084.997
2070-2100_MAM,303.286,268.726,20.066,40.473,2.637,0.049,0.000,0.049,16.523,367.898,-64.611,217.668,153.057,0.551,0.237,0.149,0.196,2.363,0.000,0.000,0.000,2.363,0.452,1.954,8.255,0.442,0.144,0.236,0.062,0.360,0.965,6.106,0.441,0.409,1.180,430.695,-443.674,2085.000
2070-2100_JJA,369.082,288.909,28.601,34.716,2.559,0.048,0.000,0.048,26.795,422.471,-53.388,234.016,180.628,0.650,0.322,0.229,0.259,1.271,0.000,0.000,0.000,1.271,0.071,1.230,2.856,0.097,0.008,0.036,0.053,0.070,0.165,5.237,0.098,0.042,1.153,421.015,-63.509,2085.000
2070-2100_SON,303.054,220.695,20.423,41.002,2.310,0.027,0.000,0.027,16.555,368.255,-65.201,178.763,113.562,0.409,0.199,0.152,0.147,0.902,0.000,0.000,0.000,0.902,0.140,0.694,4.060,0.143,0.058,0.049,0.037,0.109,0.207,3.659,0.143,0.208,0.646,235.824,-69.609,2085.000
