,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,271.387,247.016,14.665,34.041,3.328,0.032,0.001,0.030,10.419,339.095,-67.708,200.083,132.375,0.477,0.217,0.118,0.157,0.645,0.036,0.437,0.036,0.681,0.091,0.595,3.903,0.091,0.021,0.046,0.024,0.083,0.195,2.421,0.091,0.051,0.761,277.678,27.591,
2015-2045_DJF,229.268,176.365,3.851,42.200,3.531,0.038,0.006,0.032,-0.294,289.373,-60.105,142.856,82.751,0.298,0.104,0.058,0.071,0.966,0.145,1.762,0.145,1.111,0.181,0.974,9.132,0.157,0.047,0.086,0.024,0.163,0.368,2.402,0.156,-0.008,0.905,330.253,-82.237,2030.005
2015-2045_MAM,270.983,268.353,14.548,39.110,3.758,0.051,0.000,0.051,10.516,338.289,-67.306,217.366,150.059,0.540,0.218,0.111,0.173,1.232,0.002,0.005,0.002,1.233,0.149,1.138,4.687,0.151,0.030,0.082,0.039,0.138,0.344,3.855,0.151,0.094,1.215,443.616,-26.874,2030.000
2015-2045_JJA,318.854,311.904,24.561,23.827,3.084,0.017,0.000,0.017,20.641,388.830,-69.976,252.642,182.666,0.658,0.340,0.186,0.249,0.050,0.000,0.000,0.000,0.050,0.002,0.046,0.117,0.025,0.001,0.000,0.024,0.002,0.003,2.340,0.025,0.004,0.415,151.621,125.624,2030.000
2015-2045_SON,265.568,229.894,15.500,31.152,2.940,0.021,0.000,0.021,10.606,338.929,-73.361,186.214,112.853,0.406,0.203,0.117,0.134,0.335,0.001,0.002,0.000,0.335,0.033,0.223,1.752,0.031,0.005,0.015,0.011,0.030,0.068,1.071,0.031,0.112,0.507,185.233,92.438,2030.000
2045-2075_annual,273.988,249.310,15.366,32.860,3.258,0.031,0.001,0.031,11.003,341.913,-67.925,201.941,134.017,0.482,0.223,0.123,0.162,0.682,0.022,0.269,0.022,0.704,0.095,0.609,3.799,0.095,0.025,0.045,0.025,0.087,0.194,2.455,0.095,0.073,0.755,275.684,18.690,
2045-2075_DJF,230.884,176.468,4.758,40.704,3.495,0.039,0.003,0.035,0.338,292.030,-61.146,142.939,81.793,0.294,0.110,0.061,0.073,1.028,0.084,1.077,0.081,1.109,0.144,0.942,7.953,0.120,0.031,0.064,0.025,0.134,0.286,2.504,0.120,0.086,0.926,338.130,-49.362,2060.000
2045-2075_MAM,272.915,271.706,15.043,38.625,3.617,0.053,0.000,0.053,10.899,340.166,-67.250,220.082,152.831,0.550,0.223,0.114,0.178,1.227,0.003,0.013,0.007,1.234,0.168,1.168,4.843,0.175,0.049,0.087,0.039,0.146,0.367,3.826,0.175,0.058,1.275,465.538,-24.938,2060.000
2045-2075_JJA,322.697,315.682,25.190,22.502,3.017,0.016,0.000,0.016,21.283,392.264,-69.567,255.702,186.136,0.670,0.348,0.192,0.256,0.053,0.000,0.000,0.000,0.053,0.004,0.052,0.129,0.026,0.001,0.002,0.024,0.003,0.007,2.345,0.026,0.000,0.379,138.349,109.610,2060.000
2045-2075_SON,268.565,231.791,16.277,29.726,2.903,0.018,0.000,0.018,11.291,342.233,-73.668,187.751,114.083,0.411,0.210,0.123,0.138,0.424,0.000,0.001,0.000,0.425,0.066,0.276,2.336,0.060,0.021,0.027,0.011,0.066,0.119,1.130,0.060,0.149,0.440,160.674,38.351,2060.000
2070-2100_annual,272.920,249.026,15.226,32.451,3.240,0.032,0.001,0.031,10.868,341.275,-68.355,201.711,133.356,0.480,0.222,0.122,0.160,0.631,0.019,0.155,0.019,0.650,0.084,0.563,3.545,0.084,0.018,0.043,0.023,0.079,0.185,2.276,0.084,0.068,0.768,280.227,44.111,
2070-2100_DJF,228.982,177.403,4.412,39.957,3.487,0.039,0.005,0.034,0.036,290.760,-61.778,143.696,81.919,0.295,0.109,0.060,0.072,0.991,0.077,0.627,0.076,1.068,0.156,0.884,7.769,0.129,0.031,0.076,0.022,0.149,0.323,2.172,0.129,0.107,0.943,344.263,-25.534,2084.997
2070-2100_MAM,272.794,271.801,15.164,37.749,3.582,0.053,0.000,0.053,10.988,340.559,-67.765,220.159,152.394,0.549,0.225,0.115,0.178,1.113,0.001,0.001,0.001,1.114,0.137,1.051,4.355,0.144,0.027,0.079,0.038,0.125,0.335,3.727,0.145,0.062,1.280,467.162,30.598,2085.000
2070-2100_JJA,321.660,314.379,25.108,22.246,3.027,0.015,0.000,0.015,21.161,391.609,-69.949,254.647,184.699,0.665,0.347,0.191,0.254,0.051,0.000,0.000,0.000,0.051,0.002,0.063,0.121,0.023,0.000,0.001,0.022,0.002,0.004,2.184,0.023,-0.012,0.350,127.621,96.296,2085.000
2070-2100_SON,267.336,230.944,16.022,29.969,2.863,0.021,0.000,0.021,11.082,341.198,-73.862,187.064,113.203,0.408,0.206,0.121,0.136,0.371,0.000,0.000,0.000,0.371,0.044,0.255,1.998,0.041,0.013,0.018,0.010,0.042,0.081,1.006,0.041,0.115,0.499,182.029,74.066,2085.000
