,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,292.725,232.362,16.838,41.319,2.469,0.047,0.001,0.046,13.294,353.279,-60.555,188.213,127.658,0.460,0.196,0.133,0.158,0.469,0.051,0.708,0.051,0.520,0.041,0.483,2.738,0.041,0.007,0.019,0.015,0.039,0.086,1.524,0.041,-0.014,1.137,414.910,223.600,
2015-2045_DJF,241.923,168.099,6.512,48.661,2.653,0.041,0.004,0.037,2.082,299.694,-57.771,136.160,78.389,0.282,0.098,0.069,0.073,0.482,0.199,2.822,0.187,0.669,0.049,0.637,5.414,0.037,0.004,0.019,0.014,0.047,0.092,1.343,0.035,-0.155,0.983,358.699,113.310,2030.005
2015-2045_MAM,291.467,254.959,16.958,44.259,2.643,0.069,0.000,0.069,13.485,352.841,-61.373,206.517,145.143,0.523,0.203,0.127,0.175,0.941,0.007,0.041,0.019,0.960,0.082,0.926,3.646,0.080,0.012,0.044,0.024,0.077,0.193,2.338,0.080,0.015,1.647,601.263,234.107,2030.000
2015-2045_JJA,348.985,290.702,26.036,32.265,2.364,0.049,0.000,0.049,23.806,405.999,-57.014,235.469,178.455,0.642,0.303,0.201,0.248,0.168,0.000,0.000,0.000,0.168,0.015,0.145,0.398,0.028,0.009,0.003,0.016,0.012,0.012,1.585,0.028,0.023,1.170,427.135,363.910,2030.000
2015-2045_SON,287.485,214.252,17.657,40.222,2.216,0.031,0.000,0.031,13.591,353.553,-66.067,173.544,107.477,0.387,0.179,0.132,0.133,0.285,0.000,0.001,0.000,0.285,0.019,0.226,1.532,0.019,0.002,0.010,0.008,0.019,0.048,0.816,0.019,0.060,0.739,269.883,180.476,2030.000
2045-2075_annual,295.070,234.552,17.397,40.447,2.442,0.046,0.001,0.046,13.845,356.012,-60.942,189.987,129.046,0.465,0.201,0.136,0.161,0.503,0.027,0.335,0.027,0.531,0.043,0.488,2.707,0.043,0.007,0.020,0.016,0.042,0.093,1.583,0.043,0.015,1.109,404.638,210.889,
2045-2075_DJF,243.649,168.191,7.254,47.946,2.618,0.042,0.002,0.040,2.679,302.286,-58.638,136.235,77.597,0.279,0.101,0.072,0.074,0.566,0.103,1.334,0.102,0.668,0.046,0.594,4.797,0.035,0.005,0.017,0.013,0.045,0.087,1.333,0.035,-0.028,1.014,370.227,140.625,2060.000
2045-2075_MAM,293.358,257.418,17.284,44.717,2.584,0.073,0.000,0.073,13.847,354.668,-61.309,208.509,147.200,0.530,0.206,0.129,0.179,1.004,0.006,0.020,0.008,1.012,0.094,0.996,3.942,0.090,0.018,0.048,0.025,0.090,0.209,2.438,0.091,0.008,1.743,636.201,239.596,2060.000
2045-2075_JJA,351.864,294.617,26.581,30.841,2.347,0.043,0.000,0.043,24.399,409.273,-57.409,238.639,181.231,0.652,0.311,0.207,0.253,0.139,0.000,0.000,0.000,0.139,0.007,0.128,0.332,0.022,0.001,0.004,0.017,0.007,0.018,1.676,0.022,0.010,1.026,374.415,319.475,2060.000
2045-2075_SON,290.367,216.506,18.285,38.406,2.220,0.027,0.000,0.027,14.242,356.792,-66.425,175.370,108.945,0.392,0.185,0.137,0.136,0.304,0.002,0.002,0.000,0.304,0.025,0.233,1.786,0.024,0.004,0.011,0.009,0.025,0.056,0.873,0.023,0.071,0.644,235.204,141.753,2060.000
2070-2100_annual,294.041,234.380,17.249,40.248,2.433,0.048,0.001,0.047,13.707,355.350,-61.309,189.848,128.539,0.463,0.201,0.136,0.160,0.487,0.042,0.576,0.042,0.529,0.045,0.482,2.716,0.045,0.007,0.022,0.016,0.043,0.097,1.611,0.045,0.005,1.144,417.467,225.235,
2070-2100_DJF,241.873,169.325,6.871,47.610,2.611,0.045,0.003,0.041,2.376,300.975,-59.101,137.153,78.052,0.281,0.100,0.070,0.074,0.521,0.169,2.327,0.168,0.689,0.056,0.620,5.078,0.043,0.004,0.026,0.013,0.057,0.121,1.285,0.043,-0.100,1.068,389.937,147.845,2084.997
2070-2100_MAM,293.100,257.753,17.338,44.346,2.568,0.073,0.000,0.073,13.888,354.827,-61.727,208.780,147.052,0.529,0.206,0.129,0.179,0.978,0.001,0.002,0.001,0.979,0.086,0.941,3.738,0.083,0.011,0.046,0.026,0.085,0.200,2.613,0.083,0.037,1.757,641.182,267.329,2085.000
2070-2100_JJA,351.057,293.260,26.539,30.441,2.359,0.042,0.000,0.042,24.328,408.890,-57.833,237.541,179.708,0.647,0.311,0.207,0.251,0.129,0.000,0.000,0.000,0.129,0.003,0.146,0.339,0.020,0.000,0.002,0.017,0.003,0.012,1.713,0.020,-0.017,1.000,365.130,304.542,2085.000
2070-2100_SON,289.073,215.724,18.057,38.722,2.195,0.031,0.000,0.031,14.021,355.662,-66.588,174.736,108.148,0.389,0.183,0.135,0.135,0.318,0.000,0.001,0.000,0.318,0.037,0.218,1.745,0.035,0.014,0.012,0.008,0.028,0.055,0.820,0.034,0.100,0.744,271.504,179.231,2085.000
