"Date","Prain","Psnow","SWE","Msnow","Total","Rech","Eac","SM","Qg","Q0","Q1","Q2","STZ","SUZ","SLZ","q_sim","year","WB"
1981-01-02,0.0255909504836166,0,0,0,0.0255909504836166,0.0133313074353919,3.87621886054276,96.1360407825055,0,0,0,0,0.0133313074353919,0,0,0,"1981",-3.85062791005915
1981-01-03,6.04987009068978e-05,0,0,0,6.04987009068978e-05,3.03231402403246e-05,4.55554664869564,91.5805243093705,0,0,0,0,3.03231402403246e-05,0.0133313074353919,0,0,"1981",-4.55548614999473
1981-01-04,0.0466142490487636,0,0,0,0.0466142490487636,0.022279310471219,3.40975046930641,88.1951087786416,9.76552494585859e-05,0,0,9.76552494585859e-05,0.022279310471219,3.03231402403246e-05,0.0132336521859334,0,"1981",-3.36313622025765
1981-01-05,0.0543732074400733,0,0,0,0.0543732074400733,0.025046627500211,4.90069632407646,83.323739034505,9.71620244726535e-05,0,0,9.71620244726535e-05,0.025046627500211,0.022279310471219,0.013166813301701,0,"1981",-4.84632311663639
1981-01-06,0,0,0,0,0,0,3.03104901875469,80.2926900157503,0.000259651956581155,0,0,0.000259651956581155,0,0.025046627500211,0.0351864718163389,0,"1981",-3.03104901875469
1981-01-07,0,0,0,0,0,0,3.32891286647854,76.9637771492718,0.000441222915901386,0,0,0.000441222915901386,0,0,0.0597918764006485,0,"1981",-3.32891286647854
1981-01-08,0,0,0,0,0,0,3.22546966946659,73.7383074798052,0.000437990844768978,0,0,0.000437990844768978,0,0,0.0593538855558795,0,"1981",-3.22546966946659
1981-01-09,0,0,0,0,0,0,2.96749501264441,70.7708124671608,0.000434782449387371,0,0,0.000434782449387371,0,0,0.0589191031064922,0,"1981",-2.96749501264441
1981-01-10,0,0,0,0,0,0,3.13478198442553,67.6360304827353,0.000431597556325613,0,0,0.000431597556325613,0,0,0.0584875055501666,0,"1981",-3.13478198442553
1981-01-11,0,0,0,0,0,0,4.12058421857195,63.5154462641633,0.000428435993423178,0,0,0.000428435993423178,0,0,0.0580590695567434,0,"1981",-4.12058421857195
1981-01-12,0,0,0,0,0,0,4.46746921491569,59.0479770492476,0.000425297589780659,0,0,0.000425297589780659,0,0,0.0576337719669627,0,"1981",-4.46746921491569
1981-01-13,9.07480513603468e-05,0,0,0,9.07480513603468e-05,2.82216392770837e-05,4.02437016833699,55.0236694073227,0.000422182175750531,0,0,0.000422182175750531,2.82216392770837e-05,0,0.0572115897912122,0,"1981",-4.02427942028563
