"Date","Prain","Psnow","SWE","Msnow","Total","Rech","Eac","SM","Qg","Q0","Q1","Q2","STZ","SUZ","SLZ","q_sim","year","WB"
1981-01-02,1.88093486054591,0,0,0,1.88093486054591,0.979851096501354,1.93788730810348,98.9631964559411,0,0,0,0,0.979851096501354,0,0,0,"1981",-0.0569524475575671
1981-01-03,1.14669237698934,0,0,0,1.14669237698934,0.591290644870576,3.5048854229413,96.0137127651186,0,0,0,0,0.591290644870576,0.979851096501354,0,0,"1981",-2.35819304595196
1981-01-04,5.51754202140945,0,0,0,5.51754202140945,2.76205482619814,0.194604315875495,98.5745956444544,0.087807772596557,0,0.0822500364310201,0.00555773616553697,2.76205482619814,0.730182983409345,0.753150985366028,0.06,"1981",5.32293770553395
1981-01-05,0.0156540388596598,0,0,0,0.0156540388596598,0.00804094850977973,3.15785769839331,95.424351036411,0.0108658021317993,0,0,0.0108658021317993,0.00804094850977973,2.76205482619814,1.47246816664357,0.03,"1981",-3.14220365953365
1981-01-06,0,0,0,0,0,0,3.32781634590455,92.0965346905064,0.219975079072237,0,0.203631135565051,0.016343943507186,0,1.8077559176113,2.21483294466795,0.16,"1981",-3.32781634590455
1981-01-07,0,0,0,0,0,0,3.42142027502609,88.6751144154803,0.12798661295251,0,0.106204656861893,0.0217819560906162,0,0.942842539217843,2.9517597101089,0.16,"1981",-3.42142027502609
1981-01-08,0,0,0,0,0,0,3.66515304646848,85.0099613690118,0.0458216868537331,0,0.01864155301794,0.0271801338357932,0,0.165492264668339,3.68328829780467,0.07,"1981",-3.66515304646848
1981-01-09,0,0,0,0,0,0,3.72078584790927,81.2891755211026,0.0281933057024732,0,0,0.0281933057024732,0,0,3.82058725677054,0.03,"1981",-3.72078584790927
1981-01-10,0.0126896025152218,0,0,0,0.0126896025152218,0.00539679942107832,3.69818901205592,77.5982793121408,0.0279867825002456,0,0,0.0279867825002456,0.00539679942107832,0,3.79260047427029,0.03,"1981",-3.6854994095407
1981-01-11,0,0,0,0,0,0,3.79314004759697,73.8051392645438,0.0277817721334942,0,0,0.0277817721334942,0,0.00539679942107832,3.7648187021368,0.03,"1981",-3.79314004759697
1981-01-12,0,0,0,0,0,0,3.88817799141138,69.9169612731324,0.0276177964615694,0,0,0.0276177964615694,0,0,3.7425977050963,0.03,"1981",-3.88817799141138
1981-01-13,0,0,0,0,0,0,2.92205735838769,66.9949039147448,0.0274154890122797,0,0,0.0274154890122797,0,0,3.71518221608403,0.03,"1981",-2.92205735838769
