,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,322.219,252.512,24.243,22.939,4.453,0.010,0.000,0.010,19.348,383.746,-61.527,204.534,143.007,0.515,0.369,0.197,0.197,0.176,0.000,0.000,0.000,0.176,0.007,0.172,0.839,0.007,0.001,0.003,0.003,0.007,0.014,0.339,0.007,0.003,0.233,84.879,19.568,
2015-2045_DJF,274.297,181.049,13.159,35.786,3.893,0.016,0.000,0.016,8.788,329.908,-55.611,146.650,91.039,0.328,0.179,0.101,0.101,0.295,0.000,0.000,0.000,0.295,0.009,0.324,1.853,0.007,0.000,0.003,0.004,0.009,0.016,0.444,0.006,-0.029,0.381,139.022,18.489,2030.005
2015-2045_MAM,322.725,275.861,24.668,22.206,4.408,0.012,0.000,0.012,20.011,385.960,-63.235,223.447,160.212,0.577,0.368,0.191,0.219,0.227,0.000,0.000,0.000,0.227,0.007,0.233,0.676,0.009,0.001,0.004,0.005,0.007,0.016,0.501,0.008,-0.006,0.294,107.430,19.400,2030.000
2015-2045_JJA,373.911,320.173,34.297,12.062,5.410,0.000,0.000,0.000,28.934,434.884,-60.972,259.340,198.368,0.714,0.588,0.303,0.301,0.005,0.000,0.000,0.000,0.005,0.000,0.005,0.014,0.003,0.000,0.000,0.003,0.000,0.000,0.255,0.002,-0.000,0.010,3.545,1.290,2030.000
2015-2045_SON,316.962,231.356,24.638,21.937,4.089,0.010,0.000,0.010,19.455,383.190,-66.228,187.398,121.170,0.436,0.337,0.192,0.167,0.178,0.000,0.000,0.000,0.178,0.014,0.131,0.834,0.011,0.005,0.005,0.002,0.011,0.023,0.157,0.010,0.047,0.248,90.627,39.286,2030.000
2045-2075_annual,332.500,250.646,25.337,22.086,4.475,0.009,0.000,0.009,20.596,390.597,-58.096,203.023,144.927,0.522,0.384,0.210,0.203,0.168,0.000,0.000,0.000,0.168,0.004,0.164,0.699,0.004,0.000,0.001,0.003,0.004,0.007,0.288,0.003,0.004,0.213,77.688,16.846,
2045-2075_DJF,277.989,181.193,13.787,33.996,4.029,0.014,0.000,0.014,9.466,333.168,-55.179,146.766,91.588,0.330,0.189,0.106,0.103,0.259,0.000,0.000,0.000,0.259,0.007,0.284,1.562,0.005,0.000,0.002,0.003,0.007,0.012,0.324,0.004,-0.026,0.335,122.214,16.960,2060.000
2045-2075_MAM,331.317,274.832,25.773,21.734,4.364,0.014,0.000,0.014,21.218,392.452,-61.136,222.614,161.478,0.581,0.381,0.202,0.224,0.267,0.000,0.000,0.000,0.267,0.007,0.269,0.732,0.007,0.000,0.002,0.004,0.007,0.013,0.417,0.006,-0.002,0.331,120.942,20.575,2060.000
2045-2075_JJA,393.951,314.956,35.884,12.095,5.401,0.001,0.000,0.001,30.894,446.386,-52.435,255.115,202.680,0.730,0.612,0.327,0.312,0.016,0.000,0.000,0.000,0.016,0.000,0.017,0.041,0.003,0.000,0.000,0.003,0.000,0.000,0.279,0.002,-0.001,0.030,11.000,4.221,2060.000
2045-2075_SON,325.618,230.038,25.685,20.732,4.094,0.007,0.000,0.007,20.591,389.257,-63.639,186.331,122.692,0.442,0.350,0.203,0.171,0.130,0.000,0.000,0.000,0.130,0.002,0.086,0.473,0.002,0.000,0.000,0.001,0.002,0.003,0.132,0.001,0.044,0.157,57.232,25.727,2060.000
2070-2100_annual,345.149,249.660,26.873,21.985,4.376,0.009,0.000,0.009,22.358,400.241,-55.092,202.224,147.133,0.530,0.397,0.228,0.210,0.162,0.000,0.000,0.000,0.162,0.007,0.156,0.725,0.007,0.001,0.003,0.003,0.007,0.014,0.294,0.006,0.007,0.210,76.820,17.797,
2070-2100_DJF,285.420,180.892,15.064,35.468,3.941,0.018,0.000,0.018,10.803,339.451,-54.031,146.523,92.491,0.333,0.194,0.113,0.107,0.351,0.000,0.000,0.000,0.351,0.016,0.343,1.930,0.015,0.004,0.008,0.003,0.015,0.037,0.307,0.014,0.008,0.427,155.786,25.567,2084.997
2070-2100_MAM,340.512,277.678,27.105,20.152,4.389,0.009,0.000,0.009,22.667,400.311,-59.799,224.919,165.120,0.594,0.402,0.216,0.233,0.169,0.000,0.000,0.000,0.169,0.006,0.179,0.496,0.008,0.000,0.003,0.005,0.006,0.016,0.475,0.008,-0.010,0.227,82.886,14.730,2085.000
2070-2100_JJA,414.675,309.486,37.894,11.826,5.153,0.001,0.000,0.001,33.353,461.041,-46.367,250.684,204.317,0.736,0.625,0.360,0.319,0.007,0.000,0.000,0.000,0.007,0.000,0.008,0.018,0.003,0.000,0.000,0.003,0.000,0.000,0.259,0.002,-0.001,0.018,6.401,2.993,2085.000
2070-2100_SON,338.766,229.032,27.204,20.739,4.010,0.007,0.000,0.007,22.388,398.972,-60.206,185.516,125.310,0.451,0.362,0.219,0.178,0.126,0.000,0.000,0.000,0.126,0.006,0.096,0.476,0.002,0.000,0.001,0.001,0.006,0.005,0.132,0.001,0.030,0.174,63.587,28.159,2085.000
