,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,364.770,237.026,25.327,43.907,2.850,0.017,0.000,0.017,22.945,402.420,-37.650,191.991,154.341,0.556,0.274,0.199,0.216,0.341,0.000,0.000,0.000,0.341,0.026,0.320,1.082,0.026,0.012,0.008,0.007,0.028,0.037,0.657,0.025,0.022,0.407,148.599,22.622,
2015-2045_DJF,302.239,181.519,17.968,57.005,2.512,0.010,0.000,0.010,14.089,355.278,-53.039,147.030,93.992,0.338,0.148,0.131,0.116,0.210,0.000,0.000,0.000,0.210,0.005,0.241,1.349,0.008,0.000,0.001,0.007,0.005,0.009,0.695,0.008,-0.031,0.241,88.037,-2.682,2030.005
2015-2045_MAM,350.880,274.788,25.706,29.675,2.968,0.013,0.000,0.013,22.510,398.959,-48.080,222.578,174.499,0.628,0.324,0.198,0.242,0.281,0.000,0.000,0.000,0.281,0.015,0.263,0.754,0.016,0.003,0.007,0.006,0.015,0.030,0.566,0.015,0.018,0.320,116.668,15.123,2030.000
2015-2045_JJA,441.899,277.027,32.021,42.316,3.470,0.027,0.000,0.027,32.134,453.335,-11.436,224.392,212.956,0.767,0.385,0.271,0.316,0.534,0.000,0.000,0.000,0.534,0.045,0.475,1.010,0.041,0.024,0.011,0.006,0.047,0.056,0.545,0.040,0.058,0.644,234.979,47.037,2030.000
2015-2045_SON,362.836,213.442,25.473,46.918,2.437,0.018,0.000,0.018,22.874,401.185,-38.348,172.888,134.540,0.484,0.235,0.196,0.188,0.338,0.000,0.000,0.000,0.338,0.038,0.298,1.220,0.039,0.020,0.011,0.008,0.045,0.054,0.826,0.039,0.040,0.421,153.596,30.609,2030.000
2045-2075_annual,370.621,236.750,26.501,42.325,2.870,0.016,0.000,0.016,24.356,410.432,-39.810,191.768,151.957,0.547,0.282,0.213,0.215,0.331,0.000,0.000,0.000,0.331,0.023,0.308,1.009,0.023,0.008,0.008,0.007,0.021,0.041,0.675,0.022,0.023,0.386,140.726,20.093,
2045-2075_DJF,306.638,182.902,18.776,54.611,2.598,0.011,0.000,0.011,14.850,359.072,-52.435,148.151,95.716,0.345,0.158,0.137,0.120,0.239,0.000,0.000,0.000,0.239,0.014,0.245,1.421,0.015,0.002,0.007,0.007,0.013,0.033,0.660,0.014,-0.006,0.258,94.054,-0.661,2060.000
2045-2075_MAM,360.888,274.824,26.657,29.416,2.937,0.013,0.000,0.013,23.684,405.486,-44.598,222.608,178.010,0.641,0.335,0.208,0.250,0.282,0.000,0.000,0.000,0.282,0.012,0.272,0.733,0.013,0.002,0.005,0.006,0.012,0.025,0.598,0.013,0.009,0.303,110.699,6.706,2060.000
2045-2075_JJA,440.607,275.407,33.880,41.030,3.500,0.025,0.000,0.025,34.399,466.971,-26.364,223.079,196.715,0.708,0.387,0.297,0.297,0.536,0.000,0.000,0.000,0.536,0.032,0.494,1.057,0.027,0.009,0.011,0.006,0.035,0.058,0.640,0.026,0.042,0.596,217.433,27.328,2060.000
2045-2075_SON,373.147,212.566,26.544,44.502,2.434,0.016,0.000,0.016,24.307,409.194,-36.047,172.179,136.132,0.490,0.247,0.208,0.192,0.265,0.000,0.000,0.000,0.265,0.034,0.219,0.831,0.036,0.018,0.010,0.008,0.025,0.047,0.803,0.036,0.046,0.383,139.808,46.890,2060.000
2070-2100_annual,379.287,237.251,27.694,42.468,2.886,0.017,0.000,0.017,25.840,418.853,-39.567,192.174,152.607,0.549,0.289,0.227,0.219,0.342,0.000,0.000,0.000,0.342,0.029,0.314,0.976,0.029,0.012,0.010,0.007,0.029,0.047,0.707,0.028,0.028,0.410,149.802,25.128,
2070-2100_DJF,313.365,183.526,19.805,53.760,2.552,0.011,0.000,0.011,15.927,364.420,-51.055,148.656,97.601,0.351,0.164,0.144,0.124,0.253,0.000,0.000,0.000,0.253,0.011,0.251,1.325,0.014,0.002,0.006,0.007,0.010,0.026,0.667,0.014,0.002,0.275,100.467,3.827,2084.997
2070-2100_MAM,371.048,276.507,27.756,27.793,2.884,0.010,0.000,0.010,25.046,413.132,-42.084,223.971,181.887,0.655,0.348,0.221,0.259,0.235,0.000,0.000,0.000,0.235,0.018,0.216,0.580,0.018,0.003,0.009,0.006,0.017,0.040,0.607,0.017,0.018,0.241,88.144,2.932,2085.000
2070-2100_JJA,445.693,274.298,35.449,41.837,3.610,0.025,0.000,0.025,36.312,478.731,-33.038,222.182,189.143,0.681,0.391,0.320,0.289,0.523,0.000,0.000,0.000,0.523,0.059,0.467,1.006,0.056,0.035,0.015,0.006,0.061,0.071,0.597,0.055,0.056,0.609,222.262,31.829,2085.000
2070-2100_SON,385.840,213.378,27.612,46.746,2.486,0.021,0.000,0.021,25.886,418.071,-32.231,172.836,140.605,0.506,0.252,0.220,0.201,0.355,0.000,0.000,0.000,0.355,0.027,0.319,1.001,0.026,0.006,0.011,0.010,0.027,0.052,0.958,0.025,0.035,0.515,187.795,61.914,2085.000
