,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,301.312,249.864,20.995,26.657,2.886,0.024,0.000,0.024,16.573,369.799,-68.487,202.390,133.904,0.482,0.269,0.168,0.177,0.647,0.090,1.445,0.089,0.736,0.129,0.610,4.708,0.129,0.039,0.063,0.028,0.113,0.265,2.748,0.129,0.037,0.575,209.758,-59.899,
2015-2045_DJF,257.128,173.377,9.708,38.559,2.825,0.036,0.000,0.036,5.147,313.216,-56.088,140.436,84.347,0.304,0.132,0.083,0.086,0.860,0.346,5.793,0.334,1.194,0.255,0.942,10.765,0.224,0.081,0.116,0.026,0.226,0.493,2.610,0.224,-0.082,0.870,317.465,-108.206,2030.005
2015-2045_MAM,300.366,273.179,20.976,29.401,3.253,0.039,0.000,0.039,16.359,367.210,-66.844,221.275,154.431,0.556,0.283,0.159,0.200,1.291,0.012,0.045,0.024,1.315,0.212,1.214,5.735,0.220,0.058,0.118,0.044,0.183,0.491,4.403,0.221,0.077,0.937,342.029,-181.693,2030.000
2015-2045_JJA,350.407,320.763,31.404,14.428,3.099,0.005,0.000,0.005,27.367,425.845,-75.438,259.818,184.380,0.664,0.423,0.264,0.272,0.049,0.000,0.000,0.000,0.049,0.000,0.054,0.114,0.027,0.000,0.000,0.027,0.000,0.000,2.713,0.028,-0.004,0.119,43.577,13.946,2030.000
2015-2045_SON,296.443,230.453,21.683,24.447,2.361,0.016,0.000,0.016,17.206,371.856,-75.413,186.667,111.254,0.401,0.234,0.166,0.147,0.388,0.005,0.010,0.003,0.392,0.051,0.232,2.307,0.045,0.015,0.017,0.013,0.044,0.078,1.247,0.045,0.157,0.376,137.248,36.472,2030.000
2045-2075_annual,310.288,248.699,22.205,26.155,2.856,0.024,0.000,0.024,17.865,376.583,-66.295,201.446,135.151,0.487,0.278,0.180,0.182,0.654,0.062,0.665,0.062,0.716,0.109,0.606,4.610,0.110,0.027,0.055,0.028,0.102,0.233,2.760,0.110,0.048,0.569,207.552,-53.755,
2045-2075_DJF,261.574,173.573,10.584,38.879,2.822,0.037,0.000,0.037,6.073,317.461,-55.887,140.594,84.707,0.305,0.136,0.088,0.089,0.946,0.230,2.640,0.236,1.183,0.238,0.996,11.026,0.217,0.070,0.118,0.030,0.226,0.494,2.923,0.217,-0.050,0.886,323.553,-118.987,2060.000
2045-2075_MAM,307.982,273.957,22.290,27.760,3.175,0.035,0.000,0.035,17.645,373.852,-65.870,221.905,156.035,0.562,0.296,0.170,0.206,1.149,0.011,0.031,0.012,1.161,0.140,1.096,4.843,0.148,0.025,0.080,0.043,0.130,0.341,4.290,0.149,0.052,0.838,305.742,-148.755,2060.000
2045-2075_JJA,365.253,316.654,32.831,14.393,3.118,0.008,0.000,0.008,28.955,434.933,-69.680,256.490,186.810,0.673,0.439,0.284,0.279,0.089,0.000,0.000,0.000,0.089,0.004,0.094,0.235,0.028,0.000,0.002,0.026,0.004,0.009,2.608,0.028,-0.005,0.182,66.357,21.634,2060.000
2045-2075_SON,305.351,228.947,22.896,23.806,2.302,0.016,0.000,0.016,18.567,378.972,-73.621,185.447,111.826,0.403,0.239,0.177,0.150,0.435,0.009,0.019,0.002,0.436,0.058,0.243,2.437,0.046,0.012,0.021,0.012,0.051,0.093,1.205,0.046,0.192,0.373,136.013,30.750,2060.000
2070-2100_annual,321.032,247.840,23.797,25.792,2.821,0.023,0.000,0.023,19.522,385.299,-64.267,200.750,136.483,0.491,0.290,0.196,0.187,0.641,0.025,0.225,0.025,0.666,0.117,0.549,4.267,0.117,0.044,0.050,0.024,0.103,0.215,2.330,0.117,0.092,0.541,197.522,-45.636,
2070-2100_DJF,268.010,173.545,11.986,40.166,2.749,0.038,0.000,0.038,7.467,323.782,-55.772,140.571,84.799,0.305,0.141,0.095,0.092,1.077,0.096,0.900,0.096,1.173,0.224,0.984,10.560,0.207,0.078,0.104,0.025,0.207,0.445,2.513,0.206,0.092,0.913,333.377,-101.232,2084.997
2070-2100_MAM,315.478,276.703,23.826,25.104,3.137,0.028,0.000,0.028,19.179,381.829,-66.352,224.130,157.778,0.568,0.314,0.184,0.213,0.964,0.004,0.012,0.004,0.968,0.155,0.902,4.042,0.168,0.057,0.074,0.037,0.127,0.313,3.701,0.169,0.061,0.677,246.970,-144.174,2085.000
2070-2100_JJA,382.156,312.468,34.688,14.065,3.122,0.007,0.000,0.007,30.927,446.421,-64.264,253.099,188.835,0.680,0.457,0.311,0.287,0.064,0.000,0.000,0.000,0.064,0.001,0.070,0.149,0.022,0.000,0.000,0.021,0.001,0.001,2.120,0.022,-0.005,0.167,60.841,27.472,2085.000
2070-2100_SON,317.422,226.982,24.467,24.091,2.268,0.017,0.000,0.017,20.290,388.007,-70.586,183.856,113.270,0.408,0.248,0.192,0.156,0.466,0.000,0.000,0.000,0.466,0.091,0.244,2.416,0.073,0.040,0.023,0.010,0.078,0.103,0.976,0.073,0.222,0.414,151.014,35.195,2085.000
