,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,352.553,212.879,22.477,53.522,2.389,0.052,0.000,0.052,20.080,387.770,-35.217,172.432,137.215,0.494,0.212,0.176,0.186,1.240,0.000,0.000,0.000,1.240,0.173,1.071,4.193,0.172,0.061,0.077,0.034,0.150,0.329,3.409,0.172,0.168,1.245,454.388,0.444,
2015-2045_DJF,285.048,156.743,13.354,66.662,2.172,0.036,0.000,0.036,9.269,332.086,-47.039,126.962,79.923,0.288,0.099,0.101,0.090,0.965,0.000,0.000,0.000,0.965,0.170,0.860,5.968,0.172,0.059,0.082,0.031,0.155,0.348,3.107,0.173,0.106,0.856,312.610,-64.235,2030.005
2015-2045_MAM,343.886,245.281,22.647,46.775,2.584,0.058,0.000,0.058,19.857,385.068,-41.182,198.678,157.495,0.567,0.241,0.170,0.210,1.632,0.000,0.000,0.000,1.632,0.268,1.397,4.512,0.260,0.097,0.127,0.037,0.206,0.526,3.641,0.260,0.235,1.402,511.749,-93.098,2030.000
2015-2045_JJA,430.290,258.844,30.993,44.135,2.670,0.071,0.000,0.071,30.874,446.115,-15.825,209.664,193.839,0.698,0.327,0.259,0.285,1.454,0.000,0.000,0.000,1.454,0.124,1.305,3.012,0.128,0.046,0.046,0.036,0.116,0.216,3.546,0.128,0.148,1.704,621.832,98.617,2030.000
2015-2045_SON,349.654,189.311,22.741,56.803,2.122,0.042,0.000,0.042,20.114,386.725,-37.071,153.342,116.271,0.419,0.177,0.172,0.157,0.899,0.000,0.000,0.000,0.899,0.128,0.716,3.303,0.128,0.044,0.051,0.034,0.122,0.225,3.333,0.128,0.183,1.007,367.684,59.890,2030.000
2045-2075_annual,362.392,214.281,23.831,51.294,2.393,0.048,0.000,0.048,21.663,396.486,-34.094,173.568,139.473,0.502,0.224,0.190,0.192,1.128,0.000,0.000,0.000,1.128,0.137,0.991,3.643,0.137,0.044,0.062,0.031,0.117,0.271,3.046,0.137,0.137,1.141,416.478,4.563,
2045-2075_DJF,290.699,159.764,14.496,64.667,2.190,0.034,0.000,0.034,10.365,337.297,-46.598,129.409,82.810,0.298,0.108,0.108,0.095,0.890,0.000,0.000,0.000,0.890,0.117,0.789,5.183,0.115,0.025,0.062,0.029,0.102,0.268,2.848,0.115,0.101,0.813,296.878,-33.067,2060.000
2045-2075_MAM,354.735,247.798,23.734,44.493,2.584,0.052,0.000,0.052,21.141,391.977,-37.242,200.717,163.475,0.589,0.258,0.180,0.222,1.417,0.000,0.000,0.000,1.417,0.188,1.261,3.779,0.186,0.059,0.095,0.033,0.160,0.397,3.248,0.186,0.156,1.239,452.402,-75.682,2060.000
2045-2075_JJA,439.886,258.560,32.919,41.748,2.678,0.070,0.000,0.070,33.179,459.895,-20.009,209.433,189.425,0.682,0.339,0.285,0.283,1.421,0.000,0.000,0.000,1.421,0.155,1.245,3.007,0.148,0.058,0.059,0.031,0.141,0.269,3.063,0.147,0.176,1.685,615.144,106.981,2060.000
2045-2075_SON,362.869,189.684,23.995,54.561,2.115,0.034,0.000,0.034,21.751,395.624,-32.755,153.644,120.889,0.435,0.191,0.184,0.166,0.777,0.000,0.000,0.000,0.777,0.087,0.663,2.622,0.100,0.036,0.033,0.031,0.065,0.149,3.022,0.100,0.114,0.816,297.890,19.456,2060.000
2070-2100_annual,372.803,214.903,25.250,50.279,2.418,0.049,0.000,0.049,23.352,405.841,-33.038,174.071,141.033,0.508,0.235,0.205,0.197,1.153,0.000,0.000,0.000,1.153,0.153,1.000,3.583,0.153,0.064,0.059,0.030,0.129,0.257,2.987,0.153,0.153,1.185,432.684,11.883,
2070-2100_DJF,297.638,160.861,15.690,62.867,2.177,0.032,0.000,0.032,11.608,343.203,-45.565,130.298,84.733,0.305,0.115,0.115,0.100,0.872,0.000,0.000,0.000,0.872,0.100,0.793,4.820,0.098,0.019,0.051,0.027,0.091,0.224,2.673,0.098,0.079,0.779,284.291,-41.001,2084.997
2070-2100_MAM,366.411,249.476,25.052,41.955,2.544,0.050,0.000,0.050,22.743,400.707,-34.296,202.076,167.780,0.604,0.273,0.194,0.231,1.323,0.000,0.000,0.000,1.323,0.189,1.151,3.353,0.186,0.077,0.078,0.031,0.149,0.330,3.092,0.186,0.173,1.204,439.480,-48.370,2085.000
2070-2100_JJA,449.046,257.708,34.785,42.087,2.779,0.074,0.000,0.074,35.367,473.218,-24.173,208.743,184.570,0.664,0.347,0.312,0.281,1.552,0.000,0.000,0.000,1.552,0.225,1.328,3.411,0.221,0.122,0.069,0.030,0.184,0.305,2.942,0.221,0.224,1.770,646.069,80.592,2085.000
2070-2100_SON,376.709,190.255,25.290,54.494,2.166,0.041,0.000,0.041,23.463,405.019,-28.310,154.107,125.797,0.453,0.202,0.198,0.175,0.857,0.000,0.000,0.000,0.857,0.099,0.720,2.761,0.107,0.037,0.037,0.033,0.092,0.169,3.237,0.106,0.136,0.979,357.214,55.768,2085.000
