,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,330.839,251.885,25.265,23.388,3.128,0.010,0.000,0.010,21.212,393.977,-63.138,204.027,140.889,0.507,0.319,0.206,0.197,0.155,0.000,0.000,0.000,0.155,0.004,0.155,0.701,0.004,0.000,0.001,0.003,0.004,0.009,0.256,0.003,-0.000,0.242,88.411,30.616,
2015-2045_DJF,277.057,188.061,14.909,34.664,2.871,0.013,0.000,0.013,10.110,336.216,-59.159,152.329,93.170,0.335,0.172,0.112,0.108,0.234,0.000,0.000,0.000,0.234,0.005,0.265,1.520,0.004,0.000,0.001,0.003,0.005,0.008,0.287,0.003,-0.032,0.320,116.740,18.752,2030.005
2015-2045_MAM,327.110,278.652,25.842,20.871,3.256,0.012,0.000,0.012,21.493,394.028,-66.918,225.708,158.790,0.572,0.339,0.203,0.220,0.219,0.000,0.000,0.000,0.219,0.008,0.215,0.638,0.008,0.001,0.003,0.004,0.007,0.015,0.386,0.007,0.004,0.293,106.805,25.834,2030.000
2015-2045_JJA,393.294,307.419,34.244,15.791,3.517,0.006,0.000,0.006,31.576,450.484,-57.190,249.009,191.819,0.691,0.469,0.303,0.291,0.040,0.000,0.000,0.000,0.040,0.000,0.039,0.065,0.002,0.000,0.000,0.002,0.000,0.000,0.225,0.001,0.000,0.141,51.292,36.556,2030.000
2015-2045_SON,324.790,231.963,25.874,22.435,2.859,0.009,0.000,0.009,21.456,394.065,-69.275,187.890,118.615,0.427,0.291,0.205,0.166,0.129,0.000,0.000,0.000,0.129,0.004,0.102,0.597,0.003,0.000,0.002,0.001,0.004,0.011,0.127,0.002,0.027,0.217,79.254,41.207,2030.000
2045-2075_annual,342.888,250.337,26.390,22.781,3.163,0.011,0.000,0.011,22.575,401.580,-58.691,202.773,144.082,0.519,0.332,0.219,0.204,0.162,0.000,0.000,0.000,0.162,0.005,0.157,0.650,0.005,0.000,0.002,0.003,0.005,0.010,0.273,0.004,0.005,0.254,92.546,33.742,
2045-2075_DJF,281.345,188.355,15.661,33.412,2.982,0.014,0.000,0.014,10.902,340.058,-58.713,152.568,93.855,0.338,0.181,0.117,0.110,0.257,0.000,0.000,0.000,0.257,0.011,0.265,1.471,0.010,0.001,0.005,0.003,0.011,0.024,0.329,0.009,-0.008,0.326,118.980,19.100,2060.000
2045-2075_MAM,338.234,277.683,26.962,20.444,3.231,0.012,0.000,0.012,22.860,401.542,-63.308,224.923,161.615,0.582,0.351,0.215,0.227,0.208,0.000,0.000,0.000,0.208,0.003,0.207,0.589,0.004,0.000,0.001,0.004,0.003,0.005,0.367,0.004,0.001,0.294,107.234,30.264,2060.000
2045-2075_JJA,414.576,303.421,35.700,15.954,3.575,0.008,0.000,0.008,33.491,461.984,-47.409,245.771,198.362,0.714,0.492,0.325,0.305,0.069,0.000,0.000,0.000,0.069,0.001,0.069,0.120,0.003,0.000,0.000,0.002,0.001,0.003,0.232,0.002,0.001,0.195,71.132,45.476,2060.000
2045-2075_SON,336.139,230.476,27.038,21.505,2.856,0.008,0.000,0.008,22.823,401.547,-65.408,186.686,121.277,0.437,0.302,0.217,0.172,0.115,0.000,0.000,0.000,0.115,0.005,0.088,0.431,0.004,0.000,0.002,0.002,0.005,0.011,0.161,0.003,0.027,0.200,73.138,39.914,2060.000
2070-2100_annual,356.062,249.347,27.844,22.867,3.139,0.011,0.000,0.011,24.344,411.444,-55.382,201.971,146.589,0.528,0.344,0.236,0.211,0.163,0.000,0.000,0.000,0.163,0.007,0.157,0.631,0.007,0.001,0.003,0.003,0.007,0.014,0.277,0.006,0.007,0.261,95.226,35.822,
2070-2100_DJF,288.855,188.308,17.017,33.881,2.966,0.014,0.000,0.014,12.282,346.655,-57.800,152.529,94.729,0.341,0.188,0.126,0.114,0.258,0.000,0.000,0.000,0.258,0.007,0.250,1.310,0.006,0.001,0.002,0.003,0.007,0.013,0.263,0.005,0.008,0.328,119.762,26.759,2084.997
2070-2100_MAM,349.280,279.862,28.271,18.939,3.232,0.010,0.000,0.010,24.416,410.154,-60.874,226.688,165.814,0.597,0.369,0.230,0.237,0.174,0.000,0.000,0.000,0.174,0.009,0.175,0.509,0.009,0.001,0.004,0.004,0.008,0.021,0.398,0.008,-0.001,0.248,90.509,23.679,2085.000
2070-2100_JJA,433.309,298.681,37.444,16.336,3.558,0.008,0.000,0.008,35.742,475.724,-42.415,241.931,199.517,0.718,0.504,0.353,0.310,0.074,0.000,0.000,0.000,0.074,0.003,0.074,0.136,0.005,0.001,0.001,0.003,0.004,0.005,0.251,0.004,-0.000,0.181,66.065,37.559,2085.000
2070-2100_SON,351.457,229.142,28.443,22.520,2.792,0.012,0.000,0.012,24.708,412.000,-60.543,185.605,125.062,0.450,0.310,0.233,0.180,0.149,0.000,0.000,0.000,0.149,0.009,0.129,0.580,0.008,0.003,0.003,0.002,0.009,0.016,0.196,0.007,0.020,0.288,105.149,55.327,2085.000
