,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,367.528,237.309,26.187,44.306,2.877,0.014,0.000,0.014,23.875,407.225,-39.697,192.221,152.523,0.549,0.275,0.207,0.215,0.298,0.000,0.000,0.000,0.298,0.032,0.270,0.923,0.032,0.018,0.008,0.006,0.029,0.039,0.571,0.032,0.028,0.328,119.740,9.476,
2015-2045_DJF,309.529,183.727,19.332,55.511,2.397,0.008,0.000,0.008,15.630,362.931,-53.402,148.819,95.417,0.344,0.155,0.141,0.120,0.176,0.000,0.000,0.000,0.176,0.007,0.202,1.155,0.010,0.001,0.003,0.006,0.008,0.016,0.629,0.010,-0.026,0.187,68.428,-8.769,2030.005
2015-2045_MAM,357.208,275.494,26.790,29.879,2.912,0.010,0.000,0.010,23.759,405.672,-48.463,223.150,174.687,0.629,0.330,0.209,0.246,0.235,0.000,0.000,0.000,0.235,0.018,0.212,0.585,0.018,0.006,0.008,0.005,0.017,0.034,0.457,0.017,0.023,0.237,86.524,3.032,2030.000
2015-2045_JJA,434.967,275.396,32.036,45.231,3.725,0.021,0.000,0.021,31.999,452.506,-17.539,223.071,205.532,0.740,0.374,0.271,0.305,0.474,0.000,0.000,0.000,0.474,0.062,0.400,0.926,0.058,0.042,0.012,0.005,0.064,0.055,0.466,0.057,0.074,0.515,188.125,21.209,2030.000
2015-2045_SON,367.285,213.327,26.460,46.849,2.462,0.015,0.000,0.015,23.955,406.934,-39.649,172.794,133.146,0.479,0.238,0.206,0.188,0.307,0.000,0.000,0.000,0.307,0.041,0.267,1.032,0.043,0.025,0.011,0.007,0.026,0.051,0.734,0.042,0.040,0.370,135.062,22.220,2030.000
2045-2075_annual,373.077,237.066,27.276,42.830,2.904,0.013,0.000,0.013,25.204,414.805,-41.728,192.023,150.295,0.541,0.283,0.220,0.214,0.282,0.000,0.000,0.000,0.282,0.025,0.257,0.826,0.025,0.013,0.007,0.005,0.025,0.034,0.543,0.024,0.025,0.307,112.125,9.540,
2045-2075_DJF,313.916,185.360,20.156,52.927,2.460,0.008,0.000,0.008,16.406,366.868,-52.952,150.141,97.190,0.350,0.165,0.147,0.124,0.186,0.000,0.000,0.000,0.186,0.007,0.194,0.985,0.009,0.000,0.003,0.006,0.007,0.016,0.577,0.008,-0.009,0.188,68.489,-5.440,2060.000
2045-2075_MAM,366.438,275.133,27.670,29.647,2.897,0.009,0.000,0.009,24.817,411.614,-45.176,222.857,177.682,0.640,0.339,0.219,0.253,0.222,0.000,0.000,0.000,0.222,0.008,0.214,0.549,0.009,0.002,0.003,0.005,0.009,0.017,0.457,0.008,0.007,0.224,81.762,0.462,2060.000
2045-2075_JJA,433.992,273.988,33.703,44.281,3.782,0.019,0.000,0.019,34.130,465.318,-31.326,221.930,190.605,0.686,0.376,0.294,0.287,0.434,0.000,0.000,0.000,0.434,0.028,0.399,0.899,0.025,0.011,0.009,0.005,0.030,0.047,0.468,0.024,0.035,0.468,170.712,16.168,2060.000
2045-2075_SON,376.862,212.518,27.439,44.680,2.462,0.014,0.000,0.014,25.295,414.492,-37.631,172.140,134.509,0.484,0.249,0.217,0.192,0.284,0.000,0.000,0.000,0.284,0.056,0.218,0.875,0.057,0.038,0.012,0.007,0.055,0.056,0.674,0.056,0.066,0.348,126.855,26.871,2060.000
2070-2100_annual,380.583,237.732,28.393,43.056,2.935,0.014,0.000,0.014,26.606,422.800,-42.216,192.563,150.346,0.541,0.289,0.233,0.217,0.301,0.000,0.000,0.000,0.301,0.026,0.276,0.848,0.026,0.011,0.009,0.006,0.024,0.042,0.591,0.025,0.025,0.330,120.575,10.719,
2070-2100_DJF,320.574,185.895,21.187,52.135,2.424,0.008,0.000,0.008,17.487,372.324,-51.750,150.575,98.824,0.356,0.171,0.155,0.128,0.198,0.000,0.000,0.000,0.198,0.008,0.208,1.043,0.012,0.001,0.005,0.006,0.009,0.024,0.597,0.012,-0.010,0.199,72.456,-7.711,2084.997
2070-2100_MAM,375.509,276.834,28.690,28.298,2.876,0.007,0.000,0.007,26.072,418.735,-43.225,224.235,181.010,0.652,0.352,0.231,0.260,0.175,0.000,0.000,0.000,0.175,0.008,0.165,0.402,0.010,0.001,0.004,0.005,0.008,0.020,0.483,0.009,0.010,0.174,63.574,0.078,2085.000
2070-2100_JJA,436.941,273.242,35.145,45.177,3.890,0.020,0.000,0.020,35.942,476.425,-39.484,221.326,181.842,0.655,0.377,0.316,0.278,0.447,0.000,0.000,0.000,0.447,0.043,0.402,0.922,0.039,0.021,0.014,0.005,0.034,0.066,0.447,0.038,0.045,0.479,174.739,13.908,2085.000
2070-2100_SON,388.235,213.695,28.411,46.832,2.538,0.020,0.000,0.020,26.749,422.741,-34.506,173.093,138.587,0.499,0.254,0.228,0.199,0.385,0.000,0.000,0.000,0.385,0.044,0.328,1.033,0.042,0.021,0.012,0.008,0.044,0.059,0.838,0.041,0.057,0.469,171.155,36.527,2085.000
