,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,352.991,239.005,24.890,47.634,4.240,0.011,0.000,0.011,21.783,395.599,-42.608,193.594,150.987,0.544,0.263,0.192,0.209,0.102,0.000,0.000,0.000,0.102,0.002,0.104,0.315,0.002,0.000,0.001,0.001,0.002,0.005,0.125,0.002,-0.002,0.267,97.595,58.858,
2015-2045_DJF,300.521,194.761,19.581,38.147,2.754,0.004,0.000,0.004,14.453,357.113,-56.592,157.756,101.164,0.364,0.195,0.143,0.128,0.044,0.000,0.000,0.000,0.044,0.000,0.069,0.331,0.001,0.000,0.000,0.001,0.000,0.001,0.136,0.001,-0.024,0.097,35.266,9.748,2030.005
2015-2045_MAM,345.085,278.466,25.783,33.763,4.517,0.007,0.000,0.007,22.226,397.424,-52.339,225.558,173.219,0.624,0.342,0.199,0.240,0.085,0.000,0.000,0.000,0.085,0.002,0.082,0.210,0.002,0.000,0.001,0.001,0.002,0.005,0.099,0.002,0.003,0.163,59.330,28.975,2030.000
2015-2045_JJA,408.408,265.657,28.487,69.591,6.364,0.019,0.000,0.019,27.720,427.584,-19.177,215.182,196.005,0.706,0.279,0.228,0.280,0.135,0.000,0.000,0.000,0.135,0.002,0.128,0.271,0.002,0.000,0.001,0.001,0.002,0.004,0.089,0.001,0.007,0.466,169.912,122.911,2030.000
2015-2045_SON,356.982,216.035,25.614,48.863,3.286,0.014,0.000,0.014,22.600,399.575,-42.593,174.988,132.395,0.477,0.233,0.197,0.184,0.144,0.000,0.000,0.000,0.144,0.005,0.139,0.448,0.004,0.001,0.002,0.002,0.004,0.009,0.175,0.004,0.005,0.342,124.969,73.005,2030.000
2045-2075_annual,361.688,238.597,25.774,47.470,4.358,0.012,0.000,0.012,22.735,400.783,-39.095,193.264,154.169,0.555,0.272,0.201,0.215,0.132,0.000,0.000,0.000,0.132,0.021,0.111,0.364,0.021,0.016,0.004,0.002,0.020,0.017,0.195,0.021,0.021,0.288,105.242,57.163,
2045-2075_DJF,304.917,195.950,20.245,36.458,2.808,0.004,0.000,0.004,15.145,360.575,-55.658,158.719,103.061,0.371,0.204,0.148,0.132,0.059,0.000,0.000,0.000,0.059,0.000,0.054,0.218,0.002,0.000,0.000,0.002,0.000,0.000,0.197,0.002,0.005,0.105,38.257,17.946,2060.000
2045-2075_MAM,352.953,276.801,26.732,34.332,4.536,0.008,0.000,0.008,23.206,402.789,-49.836,224.209,174.372,0.628,0.351,0.209,0.245,0.126,0.000,0.000,0.000,0.126,0.033,0.100,0.338,0.032,0.026,0.005,0.001,0.023,0.019,0.137,0.031,0.026,0.184,67.104,19.150,2060.000
2045-2075_JJA,420.496,264.927,29.247,71.393,6.699,0.020,0.000,0.020,28.643,432.853,-12.356,214.591,202.235,0.728,0.284,0.237,0.292,0.173,0.000,0.000,0.000,0.173,0.005,0.167,0.394,0.004,0.001,0.002,0.002,0.005,0.010,0.167,0.004,0.006,0.480,175.265,113.036,2060.000
2045-2075_SON,367.352,215.640,26.775,47.486,3.347,0.016,0.000,0.016,23.809,406.199,-38.847,174.668,135.821,0.489,0.248,0.210,0.191,0.169,0.000,0.000,0.000,0.169,0.046,0.123,0.504,0.046,0.035,0.008,0.003,0.052,0.036,0.281,0.045,0.047,0.382,139.423,77.988,2060.000
2070-2100_annual,372.183,238.523,26.727,48.603,4.465,0.013,0.000,0.013,23.836,406.784,-34.601,193.204,158.603,0.571,0.280,0.211,0.224,0.134,0.000,0.000,0.000,0.134,0.012,0.122,0.425,0.012,0.006,0.004,0.002,0.010,0.019,0.232,0.012,0.012,0.305,111.248,62.649,
2070-2100_DJF,311.862,195.700,21.130,36.537,2.761,0.005,0.000,0.005,16.137,365.522,-53.660,158.517,104.857,0.377,0.210,0.155,0.136,0.071,0.000,0.000,0.000,0.071,0.002,0.090,0.399,0.005,0.000,0.002,0.003,0.002,0.010,0.317,0.005,-0.019,0.113,41.241,6.403,2084.997
2070-2100_MAM,361.164,278.247,27.748,34.554,4.704,0.004,0.000,0.004,24.265,408.596,-47.432,225.380,177.948,0.641,0.365,0.221,0.253,0.048,0.000,0.000,0.000,0.048,0.001,0.047,0.108,0.002,0.000,0.000,0.002,0.001,0.001,0.158,0.001,0.000,0.095,34.808,17.096,2085.000
2070-2100_JJA,434.303,263.130,30.205,72.289,6.905,0.021,0.000,0.021,29.714,439.041,-4.738,213.135,208.397,0.750,0.293,0.248,0.304,0.182,0.000,0.000,0.000,0.182,0.008,0.171,0.454,0.006,0.001,0.004,0.001,0.008,0.018,0.118,0.006,0.010,0.511,186.474,121.782,2085.000
2070-2100_SON,380.329,215.945,27.729,50.823,3.445,0.021,0.000,0.021,25.091,413.252,-32.923,174.915,141.992,0.511,0.250,0.220,0.203,0.234,0.000,0.000,0.000,0.234,0.038,0.177,0.742,0.035,0.021,0.011,0.003,0.030,0.049,0.337,0.034,0.057,0.498,181.887,104.685,2085.000
