,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,355.085,243.824,25.630,42.906,3.953,0.009,0.000,0.009,22.194,397.716,-42.630,197.498,154.867,0.558,0.297,0.199,0.216,0.149,0.000,0.000,0.000,0.149,0.011,0.142,0.633,0.011,0.004,0.005,0.003,0.010,0.022,0.302,0.011,0.007,0.208,75.870,20.146,
2015-2045_DJF,303.596,194.628,20.164,39.842,3.660,0.008,0.000,0.008,15.268,361.112,-57.516,157.649,100.133,0.360,0.217,0.147,0.128,0.173,0.000,0.000,0.000,0.173,0.011,0.213,1.129,0.011,0.002,0.005,0.004,0.012,0.023,0.369,0.011,-0.041,0.204,74.440,-7.353,2030.005
2015-2045_MAM,345.767,275.086,26.132,33.971,4.193,0.011,0.000,0.011,22.346,397.988,-52.221,222.819,170.598,0.614,0.348,0.202,0.238,0.213,0.000,0.000,0.000,0.213,0.017,0.188,0.669,0.017,0.007,0.007,0.004,0.017,0.031,0.412,0.017,0.025,0.261,95.292,20.257,2030.000
2015-2045_JJA,415.499,279.405,29.646,56.879,4.461,0.004,0.000,0.004,28.210,430.370,-14.871,226.318,211.446,0.761,0.341,0.241,0.306,0.026,0.000,0.000,0.000,0.026,0.000,0.033,0.047,0.003,0.000,0.000,0.002,0.000,0.000,0.245,0.002,-0.007,0.107,39.033,26.346,2030.000
2015-2045_SON,354.481,225.025,26.482,40.849,3.489,0.011,0.000,0.011,22.826,400.719,-46.239,182.270,136.032,0.490,0.281,0.206,0.191,0.185,0.000,0.000,0.000,0.185,0.017,0.134,0.699,0.014,0.005,0.007,0.002,0.012,0.034,0.183,0.014,0.051,0.260,94.893,41.031,2030.000
2045-2075_annual,366.409,242.460,26.402,42.345,4.067,0.008,0.000,0.008,23.097,402.678,-36.269,196.392,160.124,0.576,0.311,0.208,0.226,0.133,0.000,0.000,0.000,0.133,0.014,0.120,0.444,0.014,0.008,0.004,0.002,0.015,0.017,0.230,0.013,0.014,0.203,74.039,25.598,
2045-2075_DJF,307.187,195.318,20.736,36.650,3.928,0.007,0.000,0.007,15.854,364.070,-56.883,158.208,101.325,0.365,0.234,0.152,0.131,0.135,0.000,0.000,0.000,0.135,0.002,0.127,0.591,0.003,0.000,0.001,0.002,0.002,0.004,0.200,0.002,0.008,0.175,63.990,16.871,2060.000
2045-2075_MAM,354.303,272.966,27.027,33.714,4.233,0.012,0.000,0.012,23.231,402.832,-48.529,221.102,172.573,0.621,0.361,0.212,0.243,0.211,0.000,0.000,0.000,0.211,0.027,0.198,0.677,0.025,0.013,0.009,0.003,0.025,0.041,0.277,0.024,0.013,0.300,109.349,28.260,2060.000
2045-2075_JJA,436.425,276.328,30.315,58.870,4.562,0.006,0.000,0.006,29.286,436.576,-0.151,223.825,223.675,0.805,0.351,0.250,0.326,0.056,0.000,0.000,0.000,0.056,0.001,0.054,0.089,0.003,0.000,0.000,0.002,0.001,0.002,0.244,0.002,0.001,0.148,54.061,33.352,2060.000
2045-2075_SON,366.582,224.119,27.433,40.011,3.537,0.008,0.000,0.008,23.885,406.532,-39.950,181.536,141.586,0.510,0.296,0.216,0.201,0.132,0.000,0.000,0.000,0.132,0.025,0.099,0.421,0.025,0.018,0.005,0.002,0.033,0.022,0.197,0.024,0.033,0.188,68.501,23.719,2060.000
2070-2100_annual,379.636,241.233,27.309,42.976,4.111,0.008,0.000,0.008,24.197,408.717,-29.081,195.399,166.319,0.599,0.322,0.217,0.237,0.138,0.000,0.000,0.000,0.138,0.012,0.127,0.487,0.012,0.005,0.004,0.003,0.013,0.020,0.263,0.012,0.011,0.204,74.281,23.893,
2070-2100_DJF,314.991,193.683,21.706,36.623,3.939,0.010,0.000,0.010,16.876,369.222,-54.231,156.884,102.652,0.370,0.243,0.159,0.134,0.196,0.000,0.000,0.000,0.196,0.010,0.192,0.872,0.009,0.003,0.004,0.003,0.009,0.018,0.291,0.009,0.004,0.246,89.829,16.439,2084.997
2070-2100_MAM,363.992,275.311,28.042,32.640,4.310,0.007,0.000,0.007,24.257,408.496,-44.504,223.002,178.498,0.643,0.380,0.224,0.255,0.136,0.000,0.000,0.000,0.136,0.016,0.123,0.396,0.017,0.008,0.006,0.003,0.019,0.027,0.338,0.016,0.013,0.169,61.566,10.631,2085.000
2070-2100_JJA,456.438,271.383,31.090,60.022,4.645,0.006,0.000,0.006,30.360,442.832,13.606,219.820,233.426,0.840,0.364,0.260,0.343,0.047,0.000,0.000,0.000,0.047,0.000,0.047,0.070,0.002,0.000,0.000,0.002,0.000,0.001,0.220,0.002,0.000,0.142,51.836,34.125,2085.000
2070-2100_SON,381.902,223.446,28.301,42.491,3.542,0.011,0.000,0.011,25.165,413.608,-31.706,180.991,149.285,0.537,0.300,0.226,0.214,0.174,0.000,0.000,0.000,0.174,0.022,0.145,0.618,0.020,0.010,0.008,0.002,0.023,0.036,0.203,0.019,0.029,0.259,94.411,34.347,2085.000
