,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,307.189,232.329,19.615,38.854,2.534,0.035,0.000,0.034,15.844,366.093,-58.904,188.186,129.282,0.465,0.218,0.154,0.167,0.524,0.032,0.304,0.032,0.556,0.049,0.511,3.260,0.049,0.007,0.024,0.018,0.047,0.107,1.815,0.049,0.013,0.829,302.489,98.169,
2015-2045_DJF,254.608,169.379,9.969,47.424,2.495,0.024,0.001,0.023,5.099,313.261,-58.653,137.197,78.544,0.283,0.112,0.085,0.081,0.564,0.129,1.228,0.128,0.693,0.070,0.647,6.740,0.053,0.004,0.033,0.016,0.070,0.152,1.614,0.054,-0.083,0.585,213.534,-42.124,2030.005
2015-2045_MAM,302.860,264.689,19.959,34.002,2.762,0.039,0.000,0.039,16.118,366.234,-63.374,214.398,151.024,0.544,0.246,0.150,0.192,1.014,0.001,0.003,0.001,1.015,0.100,0.977,4.085,0.099,0.017,0.054,0.028,0.091,0.232,2.803,0.099,0.037,0.929,339.054,-53.849,2030.000
2015-2045_JJA,364.986,283.163,28.083,34.240,2.612,0.048,0.000,0.048,25.726,416.856,-51.870,229.362,177.492,0.639,0.317,0.225,0.253,0.214,0.000,0.000,0.000,0.214,0.003,0.212,0.496,0.020,0.000,0.001,0.019,0.003,0.005,1.910,0.020,0.002,1.146,418.243,333.535,2030.000
2015-2045_SON,305.270,210.633,20.272,39.925,2.262,0.027,0.000,0.027,16.229,367.014,-61.744,170.613,108.869,0.392,0.193,0.153,0.141,0.302,0.000,0.000,0.000,0.302,0.024,0.205,1.769,0.024,0.007,0.008,0.009,0.023,0.040,0.919,0.024,0.097,0.648,236.695,153.004,2030.000
2045-2075_annual,315.817,232.036,20.863,37.728,2.516,0.033,0.000,0.033,17.183,373.072,-57.255,187.949,130.694,0.470,0.227,0.165,0.172,0.521,0.021,0.167,0.021,0.542,0.045,0.497,3.056,0.045,0.008,0.020,0.017,0.044,0.090,1.722,0.045,0.024,0.795,290.229,92.407,
2045-2075_DJF,259.401,170.187,10.987,46.865,2.532,0.025,0.001,0.024,6.090,317.777,-58.377,137.851,79.475,0.286,0.118,0.090,0.084,0.622,0.081,0.669,0.080,0.702,0.065,0.659,6.455,0.052,0.006,0.030,0.016,0.065,0.137,1.624,0.051,-0.037,0.600,218.907,-40.254,2060.000
2045-2075_MAM,310.893,265.941,21.113,32.652,2.696,0.036,0.000,0.036,17.379,372.757,-61.864,215.412,153.548,0.553,0.257,0.160,0.199,0.929,0.001,0.005,0.002,0.932,0.076,0.900,3.556,0.075,0.011,0.038,0.026,0.073,0.171,2.589,0.075,0.029,0.866,315.920,-40.140,2060.000
2045-2075_JJA,376.820,281.011,29.669,33.149,2.606,0.047,0.000,0.047,27.405,426.345,-49.525,227.619,178.094,0.641,0.330,0.244,0.258,0.225,0.000,0.000,0.000,0.225,0.010,0.224,0.556,0.025,0.003,0.003,0.018,0.009,0.017,1.792,0.025,0.001,1.137,414.944,324.188,2060.000
2045-2075_SON,315.059,209.566,21.501,38.429,2.229,0.024,0.000,0.024,17.649,374.356,-59.296,169.749,110.452,0.398,0.201,0.164,0.146,0.306,0.002,0.003,0.002,0.308,0.028,0.206,1.709,0.027,0.011,0.007,0.009,0.030,0.036,0.872,0.027,0.100,0.572,208.884,123.614,2060.000
2070-2100_annual,325.701,232.069,22.295,37.478,2.495,0.033,0.000,0.033,18.696,380.931,-55.230,187.976,132.746,0.478,0.237,0.178,0.179,0.510,0.005,0.025,0.005,0.515,0.049,0.467,2.904,0.049,0.012,0.021,0.015,0.045,0.095,1.507,0.049,0.044,0.797,290.739,102.662,
2070-2100_DJF,265.991,170.936,12.359,46.905,2.465,0.025,0.000,0.024,7.459,323.993,-58.002,138.458,80.456,0.290,0.124,0.097,0.088,0.655,0.019,0.098,0.019,0.674,0.060,0.646,6.171,0.046,0.005,0.027,0.015,0.061,0.126,1.451,0.046,0.009,0.598,218.164,-34.387,2084.997
2070-2100_MAM,318.794,267.826,22.488,30.256,2.652,0.032,0.000,0.032,18.820,380.243,-61.449,216.939,155.490,0.560,0.271,0.172,0.206,0.819,0.001,0.001,0.001,0.819,0.091,0.773,3.159,0.093,0.026,0.044,0.023,0.081,0.189,2.299,0.094,0.045,0.771,281.289,-35.047,2085.000
2070-2100_JJA,390.492,279.472,31.342,33.255,2.642,0.046,0.000,0.046,29.141,436.268,-45.777,226.373,180.596,0.650,0.344,0.265,0.266,0.221,0.000,0.000,0.000,0.221,0.005,0.217,0.500,0.018,0.001,0.002,0.015,0.005,0.010,1.485,0.018,0.004,1.112,405.738,319.942,2085.000
2070-2100_SON,326.383,208.607,22.804,39.704,2.219,0.029,0.000,0.029,19.153,382.133,-55.750,168.971,113.221,0.408,0.208,0.175,0.152,0.348,0.000,0.000,0.000,0.349,0.038,0.232,1.838,0.037,0.016,0.013,0.008,0.032,0.056,0.784,0.037,0.117,0.701,255.989,158.100,2085.000
