,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,354.444,243.784,26.328,38.612,3.734,0.009,0.000,0.009,22.839,401.531,-47.087,197.465,150.378,0.541,0.305,0.209,0.212,0.192,0.000,0.000,0.000,0.192,0.016,0.181,0.815,0.016,0.007,0.005,0.004,0.013,0.026,0.366,0.015,0.011,0.221,80.509,9.057,
2015-2045_DJF,298.332,193.549,19.229,39.015,3.401,0.006,0.000,0.006,14.346,356.586,-58.254,156.774,98.521,0.355,0.203,0.140,0.124,0.232,0.000,0.000,0.000,0.232,0.009,0.272,1.466,0.009,0.001,0.004,0.004,0.010,0.021,0.441,0.008,-0.039,0.141,51.531,-50.724,2030.005
2015-2045_MAM,348.905,277.323,27.237,27.997,3.896,0.009,0.000,0.009,23.426,403.969,-55.064,224.632,169.568,0.610,0.364,0.214,0.240,0.273,0.000,0.000,0.000,0.273,0.026,0.243,0.821,0.025,0.012,0.009,0.005,0.022,0.041,0.498,0.025,0.030,0.211,76.981,-20.972,2030.000
2015-2045_JJA,413.579,279.990,31.504,49.492,4.363,0.011,0.000,0.011,29.765,439.338,-25.760,226.792,201.032,0.724,0.369,0.265,0.297,0.049,0.000,0.000,0.000,0.049,0.000,0.053,0.091,0.003,0.000,0.000,0.003,0.000,0.000,0.307,0.002,-0.004,0.275,100.546,80.384,2030.000
2015-2045_SON,355.893,223.081,27.213,37.945,3.265,0.011,0.000,0.011,23.663,405.407,-49.514,180.696,131.182,0.472,0.283,0.214,0.186,0.216,0.000,0.000,0.000,0.216,0.028,0.156,0.895,0.025,0.014,0.009,0.002,0.021,0.042,0.219,0.024,0.059,0.254,92.552,26.577,2030.000
2045-2075_annual,363.773,242.767,27.285,38.091,3.817,0.010,0.000,0.010,23.877,407.264,-43.491,196.641,153.150,0.551,0.317,0.220,0.219,0.163,0.000,0.000,0.000,0.163,0.007,0.155,0.592,0.007,0.002,0.003,0.003,0.007,0.014,0.280,0.007,0.007,0.248,90.665,31.691,
2045-2075_DJF,302.800,194.279,20.045,36.807,3.596,0.007,0.000,0.007,15.161,360.679,-57.879,157.366,99.487,0.358,0.217,0.147,0.127,0.188,0.000,0.000,0.000,0.188,0.004,0.190,0.942,0.003,0.000,0.001,0.003,0.004,0.006,0.281,0.003,-0.002,0.158,57.533,-12.862,2060.000
2045-2075_MAM,357.702,275.203,28.198,27.993,3.903,0.011,0.000,0.011,24.471,409.766,-52.064,222.914,170.850,0.615,0.374,0.226,0.244,0.246,0.000,0.000,0.000,0.246,0.017,0.237,0.734,0.016,0.005,0.007,0.003,0.015,0.033,0.334,0.014,0.009,0.264,96.214,4.545,2060.000
2045-2075_JJA,426.449,278.116,32.465,50.610,4.456,0.014,0.000,0.014,30.825,445.541,-19.091,225.274,206.183,0.742,0.378,0.278,0.307,0.079,0.000,0.000,0.000,0.079,0.001,0.078,0.145,0.003,0.000,0.000,0.003,0.001,0.001,0.279,0.002,0.001,0.325,118.638,89.368,2060.000
2045-2075_SON,366.999,222.311,28.303,36.917,3.304,0.010,0.000,0.010,24.893,412.224,-45.225,180.072,134.847,0.485,0.298,0.227,0.194,0.137,0.000,0.000,0.000,0.137,0.008,0.116,0.552,0.008,0.002,0.004,0.002,0.008,0.018,0.224,0.007,0.021,0.246,89.625,44.997,2060.000
2070-2100_annual,375.277,241.867,28.342,39.077,3.859,0.011,0.000,0.011,25.082,413.896,-38.618,195.912,157.294,0.566,0.326,0.231,0.227,0.181,0.000,0.000,0.000,0.181,0.019,0.162,0.665,0.019,0.009,0.006,0.003,0.017,0.026,0.330,0.018,0.018,0.255,93.154,27.390,
2070-2100_DJF,310.861,193.194,21.250,36.893,3.590,0.008,0.000,0.008,16.397,366.864,-56.003,156.487,100.484,0.362,0.225,0.156,0.131,0.244,0.000,0.000,0.000,0.244,0.012,0.236,1.157,0.011,0.003,0.005,0.003,0.011,0.021,0.341,0.010,0.008,0.187,68.287,-21.586,2084.997
2070-2100_MAM,366.436,277.113,29.308,26.919,3.939,0.006,0.000,0.006,25.641,416.278,-49.841,224.462,174.621,0.629,0.391,0.239,0.253,0.190,0.000,0.000,0.000,0.190,0.024,0.170,0.569,0.024,0.011,0.009,0.004,0.026,0.042,0.426,0.023,0.020,0.144,52.732,-17.867,2085.000
2070-2100_JJA,441.990,274.072,33.392,52.616,4.585,0.013,0.000,0.013,31.905,451.943,-9.952,221.999,212.046,0.763,0.385,0.291,0.319,0.073,0.000,0.000,0.000,0.073,0.001,0.072,0.123,0.003,0.000,0.000,0.003,0.001,0.001,0.292,0.002,0.001,0.319,116.367,89.275,2085.000
2070-2100_SON,380.637,221.934,29.292,39.846,3.310,0.015,0.000,0.015,26.229,419.654,-39.017,179.766,140.750,0.507,0.300,0.238,0.204,0.218,0.000,0.000,0.000,0.218,0.039,0.173,0.822,0.037,0.025,0.009,0.003,0.030,0.042,0.260,0.036,0.045,0.370,135.208,59.139,2085.000
