,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,353.321,230.208,25.550,39.743,2.142,0.031,0.000,0.031,22.616,401.197,-47.876,186.469,138.593,0.499,0.246,0.205,0.195,1.126,0.000,0.000,0.000,1.126,0.135,0.996,3.817,0.135,0.041,0.063,0.031,0.124,0.272,3.092,0.135,0.131,0.746,272.413,-140.196,
2015-2045_DJF,289.704,171.447,16.332,50.237,1.915,0.017,0.000,0.017,11.638,343.363,-53.659,138.872,85.214,0.307,0.132,0.120,0.102,0.757,0.000,0.000,0.000,0.757,0.126,0.703,5.413,0.135,0.039,0.067,0.030,0.104,0.282,2.928,0.135,0.054,0.405,147.919,-158.217,2030.005
2015-2045_MAM,345.996,269.162,26.203,28.630,2.253,0.028,0.000,0.028,22.987,401.831,-55.834,218.021,162.187,0.584,0.292,0.204,0.226,1.254,0.000,0.000,0.000,1.254,0.164,1.110,3.403,0.159,0.050,0.079,0.030,0.137,0.333,2.948,0.158,0.144,0.667,243.469,-219.513,2030.000
2015-2045_JJA,423.364,272.800,33.466,38.018,2.494,0.052,0.000,0.052,32.613,456.228,-32.864,220.968,188.104,0.677,0.345,0.291,0.283,1.591,0.000,0.000,0.000,1.591,0.129,1.433,3.158,0.121,0.039,0.051,0.031,0.132,0.237,3.097,0.122,0.157,1.242,453.494,-114.074,2030.000
2015-2045_SON,352.991,206.027,26.028,42.318,1.899,0.028,0.000,0.028,23.020,402.264,-49.273,166.882,117.609,0.423,0.212,0.204,0.165,0.894,0.000,0.000,0.000,0.894,0.121,0.728,3.320,0.123,0.036,0.053,0.034,0.122,0.234,3.395,0.123,0.166,0.663,242.041,-68.549,2030.000
2045-2075_annual,362.165,229.772,26.817,38.419,2.143,0.030,0.000,0.030,24.063,409.312,-47.147,186.116,138.969,0.500,0.255,0.220,0.198,1.031,0.000,0.000,0.000,1.031,0.110,0.921,3.274,0.110,0.033,0.049,0.027,0.095,0.214,2.719,0.110,0.110,0.713,260.360,-115.846,
2045-2075_DJF,294.685,172.910,17.298,48.672,1.960,0.018,0.000,0.018,12.604,348.077,-53.392,140.057,86.665,0.312,0.139,0.126,0.105,0.717,0.000,0.000,0.000,0.717,0.091,0.650,4.721,0.093,0.015,0.052,0.026,0.082,0.222,2.569,0.094,0.067,0.430,156.927,-114.392,2060.000
2045-2075_MAM,356.021,269.661,27.295,28.044,2.225,0.026,0.000,0.026,24.364,409.494,-53.473,218.425,164.952,0.594,0.301,0.217,0.233,1.107,0.000,0.000,0.000,1.107,0.114,1.005,2.850,0.112,0.031,0.054,0.026,0.100,0.232,2.619,0.112,0.102,0.632,230.691,-176.932,2060.000
2045-2075_JJA,432.421,270.094,35.247,36.720,2.505,0.050,0.000,0.050,34.491,467.579,-35.158,218.776,183.618,0.661,0.354,0.317,0.281,1.567,0.000,0.000,0.000,1.567,0.155,1.385,3.143,0.136,0.051,0.058,0.027,0.131,0.262,2.718,0.136,0.182,1.210,441.612,-113.544,2060.000
2045-2075_SON,364.252,205.060,27.250,40.461,1.876,0.024,0.000,0.024,24.580,410.933,-46.681,166.098,119.418,0.430,0.221,0.217,0.170,0.722,0.000,0.000,0.000,0.722,0.078,0.636,2.400,0.098,0.036,0.032,0.030,0.067,0.140,2.969,0.097,0.086,0.574,209.665,-57.858,2060.000
2070-2100_annual,371.985,230.489,28.138,38.601,2.159,0.031,0.000,0.031,25.559,417.645,-45.660,186.696,141.036,0.508,0.263,0.235,0.204,1.067,0.000,0.000,0.000,1.067,0.132,0.935,3.177,0.131,0.052,0.052,0.027,0.110,0.226,2.673,0.131,0.131,0.736,268.571,-120.761,
2070-2100_DJF,301.987,173.850,18.535,48.345,1.926,0.019,0.000,0.019,13.940,354.572,-52.585,140.819,88.234,0.318,0.145,0.135,0.110,0.667,0.000,0.000,0.000,0.667,0.071,0.623,4.048,0.075,0.011,0.039,0.025,0.065,0.172,2.446,0.076,0.043,0.444,162.067,-93.384,2084.997
2070-2100_MAM,365.302,271.541,28.561,26.532,2.205,0.023,0.000,0.023,25.890,418.013,-52.711,219.949,167.238,0.602,0.313,0.231,0.240,1.092,0.000,0.000,0.000,1.092,0.149,0.936,2.709,0.147,0.062,0.060,0.025,0.113,0.254,2.437,0.146,0.156,0.562,205.006,-190.136,2085.000
2070-2100_JJA,442.698,269.974,36.802,37.344,2.579,0.049,0.000,0.049,36.105,477.503,-34.805,218.679,183.874,0.662,0.364,0.342,0.285,1.638,0.000,0.000,0.000,1.638,0.194,1.443,3.237,0.184,0.094,0.063,0.027,0.164,0.283,2.627,0.185,0.195,1.175,428.874,-165.347,2085.000
2070-2100_SON,376.653,205.225,28.470,42.413,1.920,0.032,0.000,0.032,26.085,419.293,-42.640,166.232,123.592,0.445,0.228,0.231,0.179,0.860,0.000,0.000,0.000,0.860,0.110,0.730,2.726,0.118,0.041,0.044,0.032,0.096,0.194,3.183,0.116,0.130,0.757,276.369,-32.690,2085.000
