,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,337.056,253.707,26.061,24.919,4.326,0.008,0.000,0.008,21.810,396.843,-59.787,205.502,145.715,0.525,0.368,0.213,0.205,0.148,0.000,0.000,0.000,0.148,0.006,0.147,0.637,0.006,0.001,0.002,0.003,0.006,0.013,0.251,0.005,0.001,0.182,66.305,11.039,
2015-2045_DJF,283.018,191.970,16.030,34.625,4.114,0.010,0.000,0.010,11.480,342.650,-59.632,155.496,95.864,0.345,0.205,0.119,0.114,0.238,0.000,0.000,0.000,0.238,0.006,0.274,1.429,0.006,0.000,0.002,0.003,0.006,0.014,0.331,0.005,-0.036,0.228,83.355,-18.348,2030.005
2015-2045_MAM,335.186,280.599,26.781,21.201,4.337,0.009,0.000,0.009,22.193,397.591,-62.405,227.285,164.880,0.594,0.394,0.212,0.232,0.197,0.000,0.000,0.000,0.197,0.011,0.189,0.551,0.012,0.002,0.006,0.004,0.011,0.027,0.357,0.011,0.008,0.228,83.214,10.375,2030.000
2015-2045_JJA,397.090,306.859,34.485,20.634,4.756,0.004,0.000,0.004,31.479,449.911,-52.821,248.556,195.734,0.705,0.520,0.306,0.297,0.026,0.000,0.000,0.000,0.026,0.000,0.026,0.046,0.002,0.000,0.000,0.002,0.000,0.000,0.201,0.001,0.000,0.084,30.833,21.114,2030.000
2015-2045_SON,331.830,233.994,26.762,23.387,4.091,0.008,0.000,0.008,21.888,396.166,-64.336,189.535,125.199,0.451,0.350,0.213,0.177,0.132,0.000,0.000,0.000,0.132,0.005,0.100,0.536,0.003,0.001,0.002,0.001,0.005,0.009,0.115,0.003,0.032,0.187,68.168,30.663,2030.000
2045-2075_annual,347.960,252.309,27.148,24.162,4.406,0.008,0.000,0.008,23.117,404.193,-56.233,204.370,148.138,0.533,0.384,0.226,0.211,0.152,0.000,0.000,0.000,0.152,0.004,0.148,0.566,0.004,0.000,0.001,0.002,0.004,0.009,0.243,0.003,0.004,0.185,67.497,12.434,
2045-2075_DJF,287.118,192.445,16.770,32.705,4.329,0.009,0.000,0.009,12.208,346.225,-59.107,155.881,96.774,0.348,0.218,0.124,0.116,0.241,0.000,0.000,0.000,0.241,0.009,0.248,1.226,0.007,0.001,0.004,0.003,0.008,0.019,0.291,0.007,-0.007,0.224,81.748,-11.268,2060.000
2045-2075_MAM,346.169,279.461,27.900,20.769,4.341,0.010,0.000,0.010,23.513,404.912,-58.744,226.363,167.620,0.603,0.409,0.225,0.239,0.186,0.000,0.000,0.000,0.186,0.003,0.187,0.518,0.004,0.000,0.001,0.003,0.003,0.006,0.313,0.003,-0.001,0.233,85.153,15.666,2060.000
2045-2075_JJA,414.451,303.237,35.811,21.029,4.843,0.005,0.000,0.005,33.328,461.060,-46.609,245.622,199.013,0.716,0.540,0.327,0.306,0.068,0.000,0.000,0.000,0.068,0.002,0.066,0.128,0.003,0.000,0.000,0.002,0.002,0.003,0.208,0.002,0.001,0.130,47.290,22.543,2060.000
2045-2075_SON,342.875,232.725,27.919,22.289,4.106,0.006,0.000,0.006,23.210,403.450,-60.575,188.508,127.933,0.461,0.366,0.226,0.183,0.113,0.000,0.000,0.000,0.113,0.003,0.090,0.404,0.003,0.000,0.001,0.002,0.003,0.006,0.158,0.002,0.023,0.153,55.946,22.445,2060.000
2070-2100_annual,359.398,251.087,28.499,24.571,4.417,0.008,0.000,0.008,24.801,413.656,-54.258,203.380,149.123,0.537,0.394,0.242,0.216,0.158,0.000,0.000,0.000,0.158,0.011,0.148,0.572,0.011,0.005,0.003,0.003,0.010,0.014,0.259,0.010,0.010,0.195,71.167,13.662,
2070-2100_DJF,294.967,191.876,18.124,32.982,4.354,0.010,0.000,0.010,13.509,352.531,-57.564,155.419,97.855,0.352,0.229,0.133,0.121,0.239,0.000,0.000,0.000,0.239,0.006,0.236,1.120,0.005,0.000,0.002,0.003,0.006,0.012,0.257,0.004,0.003,0.236,86.142,-1.313,2084.997
2070-2100_MAM,356.196,281.567,29.166,19.428,4.354,0.008,0.000,0.008,24.998,413.226,-57.030,228.069,171.039,0.616,0.428,0.240,0.247,0.172,0.000,0.000,0.000,0.172,0.009,0.166,0.489,0.009,0.001,0.004,0.003,0.009,0.020,0.346,0.008,0.005,0.185,67.571,3.835,2085.000
2070-2100_JJA,427.649,298.162,37.265,22.339,4.928,0.005,0.000,0.005,35.403,473.798,-46.149,241.511,195.362,0.703,0.546,0.351,0.303,0.053,0.000,0.000,0.000,0.053,0.001,0.054,0.095,0.003,0.000,0.000,0.002,0.001,0.002,0.234,0.002,-0.001,0.117,42.532,22.171,2085.000
2070-2100_SON,357.517,231.388,29.249,23.687,4.026,0.010,0.000,0.010,25.078,413.892,-56.375,187.424,131.049,0.472,0.371,0.241,0.190,0.171,0.000,0.000,0.000,0.171,0.026,0.137,0.593,0.026,0.019,0.005,0.002,0.026,0.023,0.200,0.025,0.034,0.244,88.906,29.842,2085.000
