,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,340.262,229.292,23.621,43.637,2.463,0.035,0.000,0.035,20.513,389.766,-49.504,185.727,136.223,0.490,0.234,0.186,0.187,0.607,0.000,0.000,0.000,0.607,0.046,0.565,1.963,0.046,0.009,0.022,0.015,0.044,0.098,1.491,0.046,0.042,0.844,308.047,84.764,
2015-2045_DJF,281.025,173.491,14.690,54.334,2.131,0.018,0.000,0.018,10.205,336.580,-55.555,140.527,84.973,0.306,0.123,0.109,0.098,0.345,0.000,0.000,0.000,0.345,0.032,0.372,2.432,0.038,0.006,0.017,0.015,0.029,0.075,1.509,0.038,-0.027,0.443,161.578,11.989,2030.005
2015-2045_MAM,333.935,267.347,24.176,32.863,2.530,0.033,0.000,0.033,20.823,390.185,-56.250,216.551,160.301,0.577,0.278,0.184,0.218,0.564,0.000,0.000,0.000,0.564,0.048,0.515,1.473,0.046,0.008,0.025,0.012,0.043,0.107,1.225,0.045,0.049,0.797,291.024,86.497,2030.000
2015-2045_JJA,404.970,269.416,31.379,41.158,2.972,0.058,0.000,0.058,30.001,440.856,-35.886,218.227,182.341,0.656,0.331,0.263,0.269,0.941,0.000,0.000,0.000,0.941,0.057,0.869,1.851,0.052,0.016,0.021,0.015,0.056,0.103,1.437,0.052,0.072,1.393,508.268,171.985,2030.000
2015-2045_SON,339.973,205.581,24.070,46.429,2.210,0.031,0.000,0.031,20.825,390.423,-50.450,166.521,116.070,0.418,0.203,0.184,0.159,0.574,0.000,0.000,0.000,0.574,0.048,0.501,2.105,0.049,0.007,0.024,0.018,0.047,0.109,1.796,0.050,0.073,0.734,268.059,66.988,2030.000
2045-2075_annual,348.971,229.035,24.876,42.184,2.467,0.033,0.000,0.033,21.898,397.361,-48.391,185.518,137.127,0.494,0.245,0.199,0.191,0.569,0.000,0.000,0.000,0.569,0.040,0.529,1.680,0.040,0.009,0.018,0.014,0.039,0.082,1.357,0.041,0.040,0.798,291.139,83.308,
2045-2075_DJF,285.869,175.400,15.662,52.720,2.155,0.019,0.000,0.019,11.153,341.127,-55.258,142.074,86.816,0.313,0.130,0.116,0.102,0.340,0.000,0.000,0.000,0.340,0.024,0.336,2.012,0.028,0.002,0.013,0.013,0.023,0.059,1.281,0.028,0.004,0.453,165.219,32.465,2060.000
2045-2075_MAM,342.879,267.984,25.256,31.827,2.503,0.030,0.000,0.030,22.092,397.088,-54.209,217.067,162.858,0.586,0.289,0.195,0.225,0.499,0.000,0.000,0.000,0.499,0.030,0.469,1.241,0.030,0.005,0.013,0.011,0.027,0.059,1.130,0.030,0.030,0.732,267.151,85.286,2060.000
2045-2075_JJA,415.379,266.671,33.136,39.756,3.002,0.056,0.000,0.056,31.865,451.823,-36.444,216.004,179.559,0.646,0.345,0.287,0.269,0.968,0.000,0.000,0.000,0.968,0.063,0.888,1.923,0.053,0.012,0.028,0.014,0.060,0.127,1.359,0.053,0.080,1.353,493.991,150.382,2060.000
2045-2075_SON,350.557,204.785,25.277,44.663,2.199,0.027,0.000,0.027,22.281,398.334,-47.777,165.876,118.099,0.425,0.213,0.197,0.164,0.465,0.000,0.000,0.000,0.465,0.044,0.418,1.548,0.051,0.016,0.018,0.017,0.044,0.082,1.659,0.051,0.047,0.644,235.159,63.907,2060.000
2070-2100_annual,358.155,230.089,26.166,42.271,2.498,0.035,0.000,0.035,23.334,405.190,-47.036,186.372,139.336,0.502,0.254,0.213,0.197,0.609,0.000,0.000,0.000,0.609,0.056,0.554,1.707,0.055,0.020,0.021,0.014,0.052,0.097,1.421,0.055,0.055,0.829,302.698,80.476,
2070-2100_DJF,292.831,176.491,16.851,52.294,2.125,0.019,0.000,0.019,12.421,347.190,-54.358,142.958,88.599,0.319,0.137,0.123,0.107,0.337,0.000,0.000,0.000,0.337,0.023,0.334,1.862,0.029,0.003,0.013,0.013,0.022,0.060,1.314,0.030,0.003,0.459,167.425,34.429,2084.997
2070-2100_MAM,351.191,269.960,26.502,30.264,2.505,0.028,0.000,0.028,23.510,404.826,-53.635,218.668,165.032,0.594,0.301,0.209,0.231,0.494,0.000,0.000,0.000,0.494,0.035,0.445,1.178,0.033,0.002,0.019,0.012,0.034,0.082,1.168,0.032,0.049,0.681,248.657,74.395,2085.000
2070-2100_JJA,425.439,267.367,34.682,40.525,3.085,0.056,0.000,0.056,33.493,461.559,-36.120,216.567,180.447,0.650,0.355,0.310,0.275,0.993,0.000,0.000,0.000,0.993,0.074,0.921,1.986,0.069,0.027,0.028,0.014,0.067,0.133,1.349,0.068,0.072,1.335,487.344,126.252,2085.000
2070-2100_SON,361.940,205.233,26.452,46.237,2.266,0.035,0.000,0.035,23.706,406.078,-44.138,166.238,122.100,0.440,0.220,0.209,0.172,0.607,0.000,0.000,0.000,0.607,0.089,0.509,1.807,0.091,0.047,0.025,0.019,0.083,0.114,1.855,0.090,0.098,0.835,304.778,86.001,2085.000
