,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,358.051,213.922,22.597,56.033,2.554,0.050,0.000,0.050,20.469,389.765,-31.713,173.277,141.563,0.510,0.216,0.177,0.192,1.278,0.000,0.000,0.000,1.278,0.171,1.111,4.111,0.171,0.059,0.077,0.035,0.149,0.330,3.471,0.171,0.167,1.205,439.676,-28.138,
2015-2045_DJF,288.753,158.723,13.574,69.712,2.275,0.034,0.000,0.034,9.891,334.991,-46.239,128.566,82.327,0.296,0.099,0.102,0.093,0.989,0.000,0.000,0.000,0.989,0.169,0.883,5.816,0.171,0.057,0.083,0.032,0.153,0.349,3.154,0.172,0.107,0.815,297.641,-87.192,2030.005
2015-2045_MAM,347.955,246.763,22.740,48.648,2.764,0.055,0.000,0.055,20.129,386.455,-38.500,199.878,161.378,0.581,0.246,0.171,0.216,1.684,0.000,0.000,0.000,1.684,0.267,1.450,4.521,0.259,0.093,0.128,0.037,0.206,0.534,3.712,0.258,0.234,1.328,484.618,-138.907,2030.000
2015-2045_JJA,439.530,258.630,31.097,46.446,2.908,0.070,0.000,0.070,31.225,448.192,-8.662,209.490,200.828,0.723,0.336,0.260,0.295,1.506,0.000,0.000,0.000,1.506,0.122,1.363,2.888,0.126,0.044,0.045,0.037,0.113,0.212,3.630,0.126,0.143,1.670,609.492,65.824,2030.000
2015-2045_SON,354.594,190.249,22.805,59.631,2.260,0.041,0.000,0.041,20.428,388.349,-33.755,154.102,120.347,0.433,0.180,0.172,0.162,0.922,0.000,0.000,0.000,0.922,0.127,0.739,3.243,0.128,0.042,0.051,0.034,0.121,0.226,3.380,0.127,0.183,0.996,363.385,47.404,2030.000
2045-2075_annual,368.004,215.409,23.951,53.721,2.562,0.046,0.000,0.046,22.064,398.603,-30.598,174.481,143.883,0.518,0.229,0.191,0.198,1.164,0.000,0.000,0.000,1.164,0.136,1.028,3.560,0.136,0.043,0.062,0.031,0.117,0.272,3.098,0.136,0.136,1.101,401.957,-23.038,
2045-2075_DJF,294.352,161.917,14.703,67.557,2.297,0.032,0.000,0.032,10.956,340.085,-45.732,131.153,85.421,0.308,0.108,0.109,0.099,0.914,0.000,0.000,0.000,0.914,0.118,0.811,5.080,0.116,0.023,0.063,0.029,0.104,0.275,2.896,0.116,0.102,0.774,282.565,-55.857,2060.000
2045-2075_MAM,359.094,249.260,23.821,46.366,2.768,0.049,0.000,0.049,21.385,393.242,-34.148,201.901,167.753,0.604,0.263,0.181,0.228,1.464,0.000,0.000,0.000,1.464,0.188,1.308,3.783,0.186,0.057,0.095,0.034,0.159,0.400,3.318,0.186,0.156,1.168,426.413,-118.666,2060.000
2045-2075_JJA,448.722,258.449,33.036,43.931,2.916,0.069,0.000,0.069,33.629,462.620,-13.898,209.344,195.446,0.704,0.348,0.287,0.293,1.468,0.000,0.000,0.000,1.468,0.151,1.299,2.832,0.144,0.055,0.058,0.032,0.138,0.262,3.121,0.144,0.169,1.658,605.028,78.388,2060.000
2045-2075_SON,368.434,190.710,24.067,57.338,2.258,0.033,0.000,0.033,22.071,397.322,-28.888,154.475,125.587,0.452,0.194,0.185,0.172,0.802,0.000,0.000,0.000,0.802,0.086,0.687,2.565,0.099,0.035,0.033,0.031,0.065,0.149,3.054,0.099,0.115,0.795,290.308,3.640,2060.000
2070-2100_annual,378.477,216.124,25.357,52.680,2.596,0.048,0.000,0.048,23.758,408.059,-29.582,175.061,145.478,0.524,0.240,0.206,0.204,1.190,0.000,0.000,0.000,1.190,0.151,1.039,3.472,0.151,0.061,0.059,0.031,0.127,0.255,3.028,0.150,0.151,1.151,419.956,-14.206,
2070-2100_DJF,301.258,163.055,15.861,65.639,2.284,0.031,0.000,0.031,12.146,345.777,-44.519,132.075,87.555,0.315,0.116,0.116,0.103,0.892,0.000,0.000,0.000,0.892,0.100,0.813,4.726,0.098,0.018,0.053,0.027,0.092,0.228,2.706,0.098,0.079,0.740,270.106,-62.491,2084.997
2070-2100_MAM,371.375,250.970,25.139,43.801,2.727,0.048,0.000,0.048,22.974,401.931,-30.556,203.285,172.730,0.622,0.280,0.195,0.238,1.371,0.000,0.000,0.000,1.371,0.187,1.198,3.357,0.185,0.075,0.078,0.032,0.147,0.330,3.156,0.185,0.172,1.144,417.380,-87.428,2085.000
2070-2100_JJA,456.901,257.750,34.894,44.354,3.038,0.073,0.000,0.073,35.891,476.469,-19.567,208.778,189.210,0.681,0.356,0.314,0.288,1.605,0.000,0.000,0.000,1.605,0.217,1.392,3.151,0.213,0.116,0.066,0.030,0.177,0.295,2.994,0.213,0.213,1.743,636.210,50.285,2085.000
2070-2100_SON,382.932,191.430,25.353,57.227,2.325,0.040,0.000,0.040,23.796,406.845,-23.913,155.058,131.145,0.472,0.206,0.198,0.183,0.882,0.000,0.000,0.000,0.882,0.097,0.745,2.671,0.105,0.036,0.037,0.033,0.090,0.166,3.251,0.104,0.136,0.966,352.503,42.494,2085.000
