,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,321.403,224.791,20.581,44.189,2.275,0.047,0.000,0.047,17.350,373.684,-52.281,182.081,129.800,0.467,0.208,0.160,0.171,1.943,0.000,0.000,0.000,1.943,0.283,1.664,7.494,0.283,0.064,0.152,0.068,0.255,0.630,6.699,0.283,0.279,1.120,408.934,-301.653,
2015-2045_DJF,263.523,165.743,11.178,53.037,2.246,0.032,0.000,0.031,6.462,319.299,-55.775,134.251,78.476,0.283,0.107,0.090,0.084,1.518,0.000,0.000,0.000,1.518,0.294,1.253,10.957,0.281,0.053,0.169,0.059,0.265,0.701,5.817,0.281,0.265,0.759,277.138,-282.867,2030.005
2015-2045_MAM,316.282,254.567,20.852,40.540,2.457,0.054,0.000,0.054,17.474,372.928,-56.646,206.199,149.553,0.538,0.233,0.156,0.194,2.862,0.000,0.000,0.000,2.862,0.539,2.400,9.442,0.524,0.148,0.302,0.075,0.462,1.229,7.434,0.525,0.462,1.307,477.224,-590.225,2030.000
2015-2045_JJA,385.844,273.745,28.955,37.438,2.348,0.064,0.000,0.064,27.603,427.350,-41.506,221.734,180.227,0.649,0.308,0.234,0.259,2.149,0.000,0.000,0.000,2.149,0.148,1.991,4.556,0.164,0.022,0.067,0.075,0.149,0.297,7.408,0.164,0.158,1.545,564.095,-222.464,2030.000
2015-2045_SON,318.817,203.743,21.162,45.931,2.046,0.036,0.000,0.036,17.656,374.113,-55.296,165.032,109.735,0.395,0.182,0.159,0.144,1.229,0.000,0.000,0.000,1.229,0.151,0.997,5.063,0.161,0.031,0.068,0.062,0.142,0.293,6.116,0.160,0.232,0.859,313.701,-108.595,2030.000
2045-2075_annual,330.444,225.305,21.849,42.673,2.259,0.044,0.000,0.044,18.784,381.285,-50.842,182.497,131.656,0.474,0.218,0.172,0.176,1.867,0.001,0.001,0.001,1.868,0.246,1.622,6.915,0.246,0.052,0.130,0.064,0.218,0.544,6.345,0.246,0.245,1.048,382.432,-299.387,
2045-2075_DJF,268.788,167.330,12.285,52.200,2.270,0.031,0.000,0.030,7.562,324.385,-55.597,135.537,79.941,0.288,0.114,0.097,0.087,1.478,0.003,0.004,0.003,1.481,0.269,1.218,10.188,0.256,0.049,0.150,0.057,0.247,0.621,5.639,0.256,0.260,0.737,269.160,-268.748,2060.000
2045-2075_MAM,325.174,256.676,21.958,38.607,2.404,0.050,0.000,0.050,18.767,379.699,-54.525,207.907,153.383,0.552,0.245,0.166,0.202,2.619,0.000,0.000,0.000,2.619,0.420,2.261,8.345,0.410,0.104,0.234,0.072,0.361,0.960,7.141,0.410,0.358,1.188,433.706,-541.138,2060.000
2045-2075_JJA,396.769,272.711,30.606,35.945,2.342,0.064,0.000,0.064,29.442,437.984,-41.215,220.896,179.681,0.647,0.320,0.255,0.263,2.152,0.000,0.000,0.000,2.152,0.171,1.977,4.520,0.181,0.025,0.087,0.068,0.157,0.377,6.781,0.181,0.175,1.527,557.330,-230.451,2060.000
2045-2075_SON,329.848,203.146,22.369,44.139,2.016,0.030,0.000,0.030,19.152,381.984,-52.136,164.548,112.412,0.405,0.192,0.170,0.150,1.203,0.000,0.000,0.000,1.203,0.123,1.018,4.644,0.136,0.029,0.049,0.059,0.107,0.214,5.799,0.136,0.185,0.729,266.084,-155.053,2060.000
2070-2100_annual,340.495,225.357,23.259,42.168,2.248,0.044,0.000,0.044,20.362,389.673,-49.179,182.539,133.360,0.480,0.228,0.186,0.182,1.841,0.000,0.000,0.000,1.841,0.236,1.605,6.478,0.235,0.057,0.117,0.061,0.204,0.493,6.022,0.235,0.235,1.060,387.077,-284.845,
2070-2100_DJF,275.388,168.207,13.602,51.886,2.220,0.030,0.000,0.030,8.928,330.686,-55.298,136.248,80.950,0.291,0.120,0.104,0.091,1.392,0.000,0.001,0.000,1.393,0.231,1.179,9.234,0.221,0.048,0.121,0.053,0.212,0.507,5.228,0.221,0.214,0.718,262.061,-248.730,2084.997
2070-2100_MAM,334.204,258.154,23.274,36.118,2.367,0.047,0.000,0.047,20.260,387.584,-53.380,209.105,155.725,0.561,0.258,0.178,0.209,2.453,0.000,0.000,0.000,2.453,0.395,2.106,7.458,0.385,0.107,0.211,0.066,0.323,0.867,6.541,0.385,0.347,1.120,408.837,-500.347,2085.000
2070-2100_JJA,409.329,271.071,32.350,36.068,2.384,0.065,0.000,0.065,31.318,448.984,-39.655,219.568,179.913,0.648,0.332,0.279,0.268,2.227,0.000,0.000,0.000,2.227,0.181,2.053,4.585,0.186,0.039,0.083,0.065,0.166,0.359,6.386,0.186,0.174,1.551,566.174,-250.932,2085.000
2070-2100_SON,341.816,202.645,23.628,44.818,2.019,0.035,0.000,0.035,20.727,390.309,-48.492,164.143,115.650,0.416,0.199,0.182,0.158,1.276,0.000,0.000,0.000,1.276,0.135,1.071,4.667,0.148,0.035,0.054,0.060,0.115,0.236,5.918,0.148,0.205,0.844,307.966,-137.070,2085.000
