,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
2015-2045_annual,287.813,255.142,18.743,29.457,2.770,0.019,0.000,0.019,14.149,357.154,-69.342,206.665,137.323,0.494,0.243,0.145,0.174,0.467,0.009,0.032,0.009,0.476,0.031,0.449,2.348,0.031,0.006,0.012,0.013,0.032,0.058,1.267,0.030,0.018,0.450,164.224,-10.820,
2015-2045_DJF,240.765,192.601,8.916,40.241,2.818,0.018,0.000,0.018,3.651,306.437,-65.672,156.007,90.335,0.325,0.129,0.079,0.091,0.332,0.034,0.131,0.034,0.366,0.022,0.396,3.723,0.021,0.001,0.008,0.012,0.022,0.043,1.229,0.022,-0.065,0.429,156.736,4.082,2030.005
2015-2045_MAM,283.764,286.614,19.074,24.597,3.104,0.020,0.000,0.020,14.251,356.410,-72.646,232.158,159.512,0.574,0.274,0.141,0.200,0.527,0.000,0.000,0.000,0.527,0.033,0.513,1.900,0.033,0.002,0.017,0.014,0.033,0.076,1.396,0.033,0.014,0.468,170.910,-28.151,2030.000
2015-2045_JJA,340.192,305.880,27.434,22.824,2.712,0.022,0.000,0.022,24.029,407.046,-66.854,247.763,180.908,0.651,0.348,0.215,0.256,0.633,0.000,0.000,0.000,0.633,0.033,0.580,1.652,0.031,0.008,0.010,0.012,0.035,0.053,1.217,0.030,0.053,0.534,194.729,-27.906,2030.000
2015-2045_SON,285.598,234.036,19.365,30.385,2.445,0.015,0.000,0.015,14.467,357.753,-72.155,189.569,117.414,0.423,0.219,0.144,0.149,0.373,0.000,0.000,0.000,0.373,0.034,0.305,2.143,0.037,0.011,0.013,0.012,0.037,0.060,1.225,0.037,0.068,0.367,134.049,9.200,2030.000
2045-2075_annual,296.340,254.144,19.883,28.833,2.794,0.020,0.000,0.020,15.389,363.515,-67.175,205.856,138.681,0.499,0.254,0.155,0.180,0.452,0.009,0.045,0.009,0.461,0.029,0.432,2.114,0.029,0.005,0.011,0.012,0.029,0.053,1.178,0.029,0.019,0.474,172.958,4.699,
2045-2075_DJF,245.158,192.564,9.734,39.825,2.917,0.019,0.000,0.019,4.477,310.151,-64.993,155.977,90.984,0.328,0.135,0.083,0.093,0.347,0.038,0.181,0.038,0.384,0.026,0.385,3.628,0.024,0.002,0.011,0.011,0.026,0.055,1.105,0.024,-0.038,0.465,169.656,20.280,2060.000
2045-2075_MAM,291.197,286.147,20.180,24.289,3.070,0.020,0.000,0.020,15.399,362.207,-71.010,231.779,160.769,0.579,0.285,0.150,0.205,0.508,0.000,0.000,0.000,0.508,0.031,0.491,1.793,0.031,0.005,0.014,0.013,0.030,0.064,1.256,0.031,0.017,0.475,173.410,-17.213,2060.000
2045-2075_JJA,353.419,303.596,28.883,22.333,2.733,0.024,0.000,0.024,25.711,416.373,-62.955,245.913,182.958,0.659,0.363,0.232,0.263,0.652,0.000,0.000,0.000,0.652,0.035,0.608,1.626,0.032,0.008,0.012,0.012,0.039,0.056,1.194,0.032,0.044,0.582,212.336,-21.204,2060.000
2045-2075_SON,294.581,232.849,20.545,29.102,2.456,0.016,0.000,0.016,15.762,364.309,-69.728,188.608,118.879,0.428,0.229,0.154,0.154,0.295,0.000,0.000,0.000,0.296,0.022,0.243,1.431,0.026,0.006,0.008,0.012,0.022,0.039,1.155,0.026,0.052,0.373,135.964,37.590,2060.000
2070-2100_annual,306.707,253.399,21.288,28.884,2.779,0.020,0.000,0.020,16.914,371.320,-64.613,205.253,140.640,0.506,0.264,0.167,0.186,0.461,0.002,0.007,0.002,0.463,0.036,0.427,2.010,0.036,0.011,0.014,0.011,0.034,0.064,1.112,0.036,0.033,0.482,176.031,7.108,
2070-2100_DJF,251.797,192.788,11.084,40.077,2.894,0.019,0.000,0.019,5.799,316.044,-64.248,156.158,91.911,0.331,0.142,0.089,0.098,0.365,0.008,0.027,0.008,0.373,0.022,0.368,3.207,0.023,0.001,0.011,0.011,0.022,0.054,1.050,0.023,-0.003,0.446,162.790,20.168,2084.997
2070-2100_MAM,298.296,288.131,21.511,22.389,3.044,0.016,0.000,0.016,16.757,369.085,-70.790,233.386,162.596,0.585,0.300,0.161,0.212,0.432,0.000,0.000,0.000,0.432,0.046,0.391,1.476,0.045,0.015,0.018,0.011,0.039,0.077,1.127,0.044,0.042,0.377,137.576,-21.244,2085.000
2070-2100_JJA,369.672,299.870,30.531,22.473,2.770,0.025,0.000,0.025,27.575,426.889,-57.217,242.894,185.677,0.668,0.379,0.252,0.272,0.661,0.000,0.000,0.000,0.661,0.050,0.613,1.633,0.049,0.023,0.016,0.010,0.052,0.073,1.018,0.049,0.047,0.604,220.286,-21.442,2085.000
2070-2100_SON,305.995,231.398,21.835,30.835,2.406,0.021,0.000,0.021,17.313,372.204,-66.209,187.432,121.224,0.436,0.234,0.165,0.160,0.382,0.000,0.000,0.000,0.382,0.026,0.335,1.744,0.026,0.003,0.010,0.013,0.024,0.049,1.253,0.026,0.047,0.502,183.297,51.688,2085.000
